s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0045606E+000, 1.2618692E-001
 2.0022762E+000, 8.6871966E-002
 3.0093132E+000, 1.2492721E-001
 4.0049117E+000, 1.1801075E-001
 5.0037218E+000, 6.4764202E-002
 6.0046731E+000, 9.5000000E-002
 7.0086825E+000, 1.3114628E-001
 8.0023541E+000, 2.5000000E-002
 9.0014628E+000, 3.8883052E-002
 1.0005530E+001, 2.5000000E-002
 1.1008124E+001, 2.5000000E-002
 1.2007919E+001, 2.5000000E-002
 1.3001123E+001, 4.3747953E-002
 1.4008059E+001, 7.5000000E-002
 1.5004327E+001, 7.5000000E-002
 1.6005138E+001, 1.1477279E-001
 1.7001887E+001, 1.2500000E-001
 1.8007795E+001, 1.3436185E-001
 1.9001707E+001, 1.7500000E-001
 2.0003498E+001, 1.7500000E-001
 2.1004506E+001, 2.2354351E-001
 2.2000107E+001, 2.2500000E-001
 2.3001291E+001, 2.6408921E-001
 2.4003769E+001, 2.7500000E-001
 2.5006301E+001, 3.0580247E-001
 2.6000579E+001, 3.2500000E-001
 2.7005106E+001, 3.6369010E-001
 2.8002047E+001, 3.7399017E-001
 2.9002922E+001, 4.2097563E-001
 3.0002831E+001, 6.8397033E-001
 3.1002770E+001, 4.7040977E-001
 3.2005027E+001, 4.7500000E-001
 3.3000130E+001, 7.2264590E-001
 3.4002401E+001, 6.6525089E-001
 3.5001827E+001, 8.2930247E-001
 3.6000281E+001, 6.3669911E-001
 3.7003177E+001, 6.2500000E-001
 3.8003300E+001, 6.6722169E-001
 3.9002608E+001, 8.1995695E-001
 4.0002176E+001, 8.1284813E-001
 4.1001751E+001, 9.0569400E-001
 4.2000419E+001, 1.3001353E+000
 4.3003607E+001, 1.1036667E+000
 4.4001622E+001, 1.6773585E+000
 4.5004568E+001, 1.2547733E+000
 4.6002508E+001, 1.3216880E+000
 4.7002475E+001, 1.1589578E+000
 4.8003207E+001, 1.2763632E+000
 4.9002376E+001, 1.3631567E+000
 5.0000590E+001, 1.6979207E+000
 5.1003942E+001, 1.8200785E+000
 5.2003869E+001, 2.2153986E+000
 5.3003786E+001, 2.2590082E+000
 5.4002373E+001, 2.2614753E+000
 5.5003986E+001, 2.3987186E+000
 5.6001481E+001, 2.5815539E+000
 5.7002700E+001, 3.3059605E+000
 5.8000874E+001, 2.6325310E+000
 5.9001360E+001, 2.6838727E+000
 6.0002462E+001, 2.7982964E+000
 6.1003229E+001, 2.8428616E+000
 6.2003790E+001, 2.9818713E+000
 6.3003509E+001, 3.0871800E+000
 6.4002113E+001, 3.1106347E+000
 6.5000426E+001, 3.2415801E+000
 6.6002284E+001, 3.3164247E+000
 6.7002867E+001, 3.3366474E+000
 6.8001347E+001, 3.4910382E+000
 6.9003644E+001, 3.5518335E+000
 7.0004021E+001, 3.6356613E+000
 7.1003229E+001, 3.6972396E+000
 7.2004569E+001, 3.8170533E+000
 7.3003415E+001, 3.9574453E+000
 7.4001526E+001, 4.0379258E+000
 7.5000713E+001, 4.0954705E+000
 7.6004034E+001, 4.1400382E+000
 7.7001344E+001, 4.2350081E+000
 7.8000453E+001, 4.3404036E+000
 7.9000885E+001, 4.4129739E+000
 8.0005418E+001, 4.4743941E+000
 8.1003543E+001, 4.5713327E+000
 8.2001918E+001, 4.6793453E+000
 8.3001697E+001, 4.6957915E+000
 8.4003798E+001, 4.7804101E+000
 8.5003227E+001, 4.8733801E+000
 8.6004402E+001, 4.9766750E+000
 8.7001497E+001, 5.0020909E+000
 8.8003497E+001, 5.0803593E+000
 8.9001192E+001, 5.1715622E+000
 9.0000169E+001, 5.2519275E+000
 9.1003140E+001, 5.3351102E+000
 9.2004604E+001, 5.3560475E+000
 9.3002435E+001, 5.4116665E+000
 9.4001767E+001, 5.5158916E+000
 9.5002644E+001, 5.5324434E+000
 9.6003300E+001, 5.5925638E+000
 9.7002005E+001, 5.6746613E+000
 9.8003530E+001, 5.7138621E+000
 9.9004626E+001, 5.8122227E+000
 1.0000156E+002, 5.8570757E+000
 1.0100460E+002, 5.9102013E+000
 1.0200269E+002, 6.0848524E+000
 1.0300347E+002, 6.0135258E+000
 1.0400297E+002, 6.1828941E+000
 1.0500051E+002, 6.2673702E+000
 1.0600214E+002, 6.2448225E+000
 1.0700004E+002, 6.3110382E+000
 1.0800457E+002, 6.3889598E+000
 1.0900239E+002, 6.4731419E+000
 1.1000072E+002, 6.5368954E+000
 1.1100157E+002, 6.6237660E+000
 1.1200423E+002, 6.7569058E+000
 1.1300271E+002, 6.8131672E+000
 1.1400336E+002, 6.9239487E+000
 1.1500437E+002, 7.0753520E+000
 1.1600044E+002, 7.0299016E+000
 1.1700003E+002, 7.0398174E+000
 1.1800427E+002, 7.2131387E+000
 1.1900155E+002, 7.2693090E+000
 1.2000001E+002, 7.3681400E+000
 1.2100637E+002, 7.3972118E+000
 1.2200318E+002, 7.4033495E+000
 1.2300580E+002, 7.4980919E+000
 1.2400145E+002, 7.5877571E+000
 1.2500496E+002, 7.6211034E+000
 1.2600301E+002, 7.7962064E+000
 1.2701097E+002, 7.8554889E+000
 1.2800813E+002, 7.9469950E+000
 1.2900249E+002, 7.9652676E+000
 1.3000393E+002, 7.9332437E+000
 1.3100326E+002, 7.9503636E+000
 1.3200206E+002, 7.9395160E+000
