s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0037578E+000, 3.9005411E-001
 2.0004575E+000, 2.5000000E-002
 3.0016118E+000, 2.5000000E-002
 4.0072310E+000, 2.5000000E-002
 5.0083419E+000, 2.5000000E-002
 6.0033152E+000, 2.5000000E-002
 7.0015921E+000, 2.5000000E-002
 8.0012831E+000, 2.5000000E-002
 9.0022263E+000, 2.5000000E-002
 1.0001617E+001, 2.5000000E-002
 1.1002780E+001, 2.5000000E-002
 1.2001580E+001, 2.5000000E-002
 1.3002278E+001, 2.8601277E-002
 1.4003043E+001, 2.5000000E-002
 1.5004046E+001, 2.5000000E-002
 1.6009702E+001, 2.5000000E-002
 1.7003006E+001, 2.5000000E-002
 1.8011533E+001, 2.5000000E-002
 1.9008569E+001, 2.5000000E-002
 2.0007678E+001, 2.5000000E-002
 2.1002717E+001, 2.5000000E-002
 2.2005100E+001, 2.5000000E-002
 2.3010161E+001, 2.9625142E-002
 2.4002869E+001, 5.3247020E-002
 2.5008051E+001, 3.9591001E-002
 2.6007624E+001, 4.9271617E-002
 2.7005519E+001, 7.5000000E-002
 2.8002399E+001, 3.7066932E-002
 2.9002584E+001, 3.8218296E-002
 3.0005086E+001, 2.5000000E-002
 3.1000572E+001, 2.5000000E-002
 3.2000484E+001, 2.5000000E-002
 3.3013752E+001, 2.5000000E-002
 3.4010167E+001, 2.5000000E-002
 3.5010814E+001, 2.5000000E-002
 3.6006925E+001, 2.5000000E-002
 3.7003589E+001, 2.5000000E-002
