s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0116352E+000, 6.5889849E-002
 2.0031471E+000, 2.5000000E-002
 3.0006812E+000, 4.8118280E-002
 4.0089415E+000, 6.7553191E-002
 5.0082990E+000, 7.7189546E-002
 6.0064767E+000, 9.3617021E-002
 7.0046543E+000, 1.3670213E-001
 8.0028320E+000, 1.5478723E-001
 9.0010096E+000, 1.4361702E-001
 1.0008012E+001, 1.7882977E-001
 1.1008272E+001, 1.4947556E-001
 1.2005385E+001, 1.6666667E-001
 1.3002497E+001, 1.7239583E-001
 1.4009997E+001, 2.3634021E-001
 1.5007109E+001, 2.2760417E-001
 1.6004222E+001, 2.2552083E-001
 1.7001335E+001, 2.5312500E-001
 1.8008834E+001, 1.6520619E-001
 1.9005947E+001, 2.5833333E-001
 2.0003059E+001, 2.3072917E-001
 2.1000172E+001, 2.1354167E-001
 2.2006039E+001, 1.6806213E-001
 2.3005935E+001, 7.7785520E-002
 2.4002901E+001, 1.0394737E-001
 2.5010361E+001, 6.0937500E-002
 2.6007328E+001, 3.8684211E-002
 2.7004294E+001, 2.8684211E-002
 2.8001260E+001, 2.5000000E-002
 2.9008721E+001, 2.5000000E-002
 3.0005687E+001, 2.5000000E-002
 3.1002653E+001, 2.6578947E-002
 3.2005457E+001, 2.9139292E-002
 3.3000066E+001, 4.7395833E-002
 3.4004000E+001, 6.2874097E-002
 3.5006803E+001, 8.0060111E-002
 3.6001365E+001, 5.4081633E-002
 3.7006713E+001, 4.8323290E-002
 3.8000118E+001, 6.1263736E-002
 3.9004440E+001, 6.1956522E-002
 4.0008761E+001, 5.7065217E-002
 4.1002166E+001, 5.2472527E-002
 4.2006488E+001, 2.5000000E-002
 4.3001580E+001, 2.5000000E-002
 4.4001005E+001, 6.0121528E-002
 4.5001760E+001, 2.5000000E-002
 4.6002910E+001, 2.5000000E-002
 4.7004060E+001, 2.5000000E-002
 4.8003073E+001, 2.5000000E-002
 4.9003858E+001, 3.8741202E-002
 5.0001992E+001, 6.2340308E-002
 5.1007579E+001, 6.1057692E-002
 5.2006240E+001, 9.7792441E-002
 5.3008585E+001, 7.4547176E-002
 5.4002169E+001, 8.7575710E-002
 5.5002802E+001, 2.1557298E-001
 5.6003169E+001, 1.0648148E-001
 5.7008203E+001, 4.6586776E-002
 5.8005704E+001, 2.8086510E-002
 5.9005728E+001, 3.5193592E-002
 6.0006577E+001, 8.0555556E-002
 6.1007427E+001, 9.3518519E-002
 6.2002703E+001, 2.1676764E-001
 6.3008194E+001, 1.9140632E-001
 6.4002304E+001, 3.6265637E-001
 6.5007263E+001, 1.2031834E-001
 6.6007017E+001, 2.3199005E-001
 6.7001045E+001, 3.4416667E-001
 6.8003356E+001, 6.3016529E-002
 6.9005668E+001, 4.5227273E-001
 7.0001353E+001, 5.7774610E-001
 7.1000209E+001, 6.5784761E-001
 7.2003692E+001, 7.3187415E-001
 7.3007297E+001, 6.7924873E-001
 7.4003953E+001, 7.7454263E-001
 7.5002304E+001, 8.1842010E-001
 7.6001626E+001, 3.5727354E-001
 7.7000222E+001, 7.9892168E-001
 7.8001184E+001, 8.5439507E-001
 7.9003042E+001, 9.1734002E-001
 8.0005156E+001, 1.0460362E+000
 8.1000073E+001, 1.0255458E+000
 8.2000316E+001, 1.1683016E+000
 8.3002586E+001, 1.0818621E+000
 8.4000547E+001, 1.0156527E+000
 8.5003317E+001, 1.0643779E+000
 8.6005334E+001, 1.2540964E+000
 8.7000726E+001, 1.1690287E+000
 8.8001180E+001, 1.6122159E+000
 8.9005940E+001, 1.6530004E+000
 9.0002677E+001, 1.7050275E+000
 9.1003754E+001, 1.9767808E+000
 9.2001144E+001, 1.7371777E+000
