s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0177150E+000, 7.7655805E-002
 2.0137158E+000, 4.5673223E-002
 3.0150336E+000, 8.5897526E-002
 4.0013994E+000, 1.6502396E-001
 5.0137625E+000, 1.7032268E-001
 6.0030921E+000, 2.2181176E-001
 7.0084900E+000, 2.3866847E-001
 8.0015044E+000, 2.6784753E-001
 9.0109703E+000, 3.4781680E-001
 1.0000478E+001, 3.1967787E-001
 1.1011799E+001, 2.6976183E-001
 1.2012599E+001, 2.1890402E-001
 1.3007526E+001, 2.8947368E-001
 1.4001143E+001, 3.8283926E-001
 1.5009161E+001, 3.0000000E-001
 1.6007099E+001, 8.4956710E-002
 1.7005036E+001, 2.5000000E-002
 1.8017230E+001, 2.5000000E-002
 1.9010416E+001, 2.5000000E-002
 2.0003601E+001, 2.5000000E-002
 2.1014211E+001, 2.5000000E-002
 2.2007396E+001, 2.5000000E-002
 2.3000582E+001, 2.5000000E-002
 2.4011192E+001, 2.5000000E-002
 2.5004377E+001, 2.5000000E-002
 2.6014987E+001, 2.5000000E-002
 2.7008173E+001, 2.5000000E-002
 2.8001358E+001, 2.5000000E-002
