s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0102454E+000, 1.0934635E-001
 2.0064045E+000, 7.7647608E-002
 3.0032759E+000, 9.6584225E-002
 4.0022954E+000, 1.1690457E-001
 5.0028838E+000, 1.1670433E-001
 6.0078010E+000, 1.1750683E-001
 7.0085900E+000, 5.9303534E-002
 8.0044692E+000, 4.6382942E-002
 9.0010062E+000, 2.5000000E-002
 1.0007817E+001, 2.5000000E-002
 1.1004354E+001, 2.5000000E-002
 1.2008585E+001, 2.5000000E-002
 1.3006622E+001, 2.5000000E-002
 1.4000962E+001, 2.5000000E-002
 1.5005877E+001, 3.1998351E-002
 1.6000509E+001, 7.5000000E-002
 1.7005188E+001, 9.4500000E-002
 1.8004520E+001, 1.3180231E-001
 1.9002076E+001, 7.5000000E-002
 2.0000196E+001, 7.5000000E-002
 2.1003826E+001, 1.5443615E-001
 2.2000383E+001, 1.5413043E-001
 2.3000868E+001, 1.3017718E-001
 2.4007504E+001, 1.3423558E-001
 2.5004805E+001, 1.2923729E-001
 2.6006429E+001, 1.3936271E-001
 2.7000467E+001, 3.7155910E-001
 2.8000094E+001, 6.2537313E-001
 2.9003064E+001, 5.7968899E-001
 3.0003579E+001, 4.5888717E-001
 3.1003551E+001, 9.1349576E-001
 3.2004570E+001, 1.0531909E+000
 3.3000348E+001, 9.7336244E-001
 3.4002035E+001, 1.1924929E+000
 3.5004693E+001, 1.7784076E+000
 3.6000894E+001, 1.6617785E+000
 3.7003365E+001, 1.7872331E+000
 3.8000929E+001, 1.4128056E+000
 3.9002705E+001, 1.6366249E+000
 4.0003541E+001, 1.7039982E+000
 4.1000307E+001, 2.1611003E+000
 4.2002990E+001, 1.7576706E+000
 4.3001758E+001, 1.7856440E+000
 4.4004544E+001, 1.5814666E+000
 4.5000751E+001, 1.8835186E+000
 4.6000954E+001, 1.7244807E+000
 4.7001816E+001, 2.7125703E+000
 4.8002480E+001, 2.5436549E+000
 4.9000717E+001, 2.4477676E+000
 5.0004242E+001, 2.2682062E+000
 5.1001104E+001, 2.6368409E+000
 5.2003161E+001, 2.6456387E+000
 5.3000861E+001, 2.5272545E+000
 5.4002886E+001, 2.8710369E+000
 5.5003865E+001, 2.9831453E+000
 5.6002745E+001, 3.5306761E+000
 5.7003400E+001, 3.3603634E+000
 5.8002894E+001, 3.5549183E+000
 5.9000768E+001, 3.3979286E+000
 6.0004206E+001, 3.7399632E+000
 6.1002751E+001, 3.7576574E+000
 6.2004436E+001, 3.8274651E+000
 6.3000514E+001, 3.9902067E+000
 6.4000472E+001, 4.0622312E+000
 6.5002707E+001, 4.1635834E+000
 6.6003001E+001, 4.3713542E+000
 6.7001429E+001, 4.3862432E+000
 6.8004191E+001, 4.5576039E+000
 6.9002002E+001, 4.7016411E+000
 7.0000381E+001, 4.8726374E+000
 7.1000562E+001, 4.9668121E+000
 7.2002657E+001, 5.1032539E+000
 7.3003056E+001, 5.1525179E+000
 7.4002502E+001, 5.2905194E+000
 7.5004256E+001, 5.4422321E+000
 7.6004861E+001, 5.4716348E+000
 7.7000722E+001, 5.6164219E+000
 7.8001688E+001, 5.7351064E+000
 7.9002623E+001, 5.8352334E+000
 8.0001427E+001, 6.0124874E+000
 8.1005034E+001, 6.1371339E+000
 8.2003404E+001, 6.2124568E+000
 8.3000027E+001, 6.2916828E+000
 8.4000903E+001, 6.4296039E+000
 8.5000886E+001, 6.5020121E+000
 8.6000739E+001, 6.6185427E+000
 8.7002419E+001, 6.6891410E+000
 8.8003861E+001, 6.8346319E+000
 8.9000370E+001, 7.0995441E+000
 9.0003147E+001, 7.0218775E+000
 9.1001816E+001, 7.0634878E+000
 9.2003907E+001, 7.2287297E+000
 9.3004257E+001, 7.3173511E+000
 9.4004597E+001, 7.4577962E+000
 9.5005214E+001, 7.4897334E+000
 9.6004567E+001, 7.5447925E+000
 9.7003241E+001, 7.6390644E+000
 9.8004175E+001, 7.7363616E+000
 9.9001705E+001, 7.8279746E+000
 1.0000657E+002, 7.9242519E+000
 1.0100271E+002, 7.9750000E+000
