s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0120840E+000, 9.4549068E-002
 2.0073958E+000, 5.8741900E-002
 3.0078589E+000, 5.2419355E-002
 4.0002538E+000, 2.5000000E-002
 5.0007169E+000, 2.6612903E-002
 6.0011800E+000, 2.5000000E-002
 7.0076137E+000, 2.5000000E-002
 8.0096556E+000, 2.5000000E-002
 9.0057170E+000, 2.5000000E-002
 1.0006010E+001, 3.7079217E-002
 1.1000430E+001, 5.4626682E-002
 1.2002546E+001, 3.0647296E-002
 1.3004336E+001, 6.0386097E-002
 1.4004738E+001, 7.5000000E-002
 1.5001266E+001, 9.9156039E-002
 1.6000050E+001, 1.2541167E-001
 1.7004563E+001, 1.5913636E-001
 1.8003852E+001, 1.5675123E-001
 1.9002930E+001, 1.9020819E-001
 2.0003587E+001, 1.7789800E-001
 2.1000812E+001, 2.2493326E-001
 2.2003113E+001, 2.9217163E-001
 2.3006126E+001, 2.4198887E-001
 2.4003027E+001, 5.6765317E-001
 2.5002075E+001, 7.9146754E-001
 2.6002575E+001, 5.6798624E-001
 2.7005605E+001, 4.8074640E-001
 2.8002313E+001, 6.4680107E-001
 2.9002254E+001, 5.5442255E-001
 3.0003869E+001, 5.0955469E-001
 3.1003819E+001, 9.6904637E-001
 3.2000274E+001, 1.4428468E+000
 3.3002248E+001, 1.0691309E+000
 3.4002071E+001, 1.7207103E+000
 3.5000445E+001, 1.7295566E+000
 3.6003963E+001, 1.8132635E+000
 3.7002663E+001, 1.7216184E+000
 3.8002819E+001, 2.2392443E+000
 3.9001960E+001, 1.8442017E+000
 4.0001678E+001, 2.4729376E+000
 4.1001520E+001, 2.3008107E+000
 4.2000445E+001, 1.6232695E+000
 4.3003264E+001, 2.2733200E+000
 4.4001034E+001, 1.7584337E+000
 4.5001270E+001, 1.6793343E+000
 4.6000363E+001, 2.3516387E+000
 4.7004090E+001, 2.7014708E+000
 4.8000194E+001, 1.7497496E+000
 4.9000054E+001, 2.5904932E+000
 5.0001639E+001, 2.0076820E+000
 5.1004231E+001, 2.1700184E+000
 5.2003316E+001, 2.4429623E+000
 5.3001545E+001, 2.6101040E+000
 5.4000393E+001, 2.9895188E+000
 5.5004388E+001, 3.3855588E+000
 5.6003298E+001, 3.2563774E+000
 5.7000621E+001, 3.4402681E+000
 5.8004598E+001, 3.6471818E+000
 5.9003221E+001, 4.7064869E+000
 6.0002515E+001, 4.0249605E+000
 6.1003920E+001, 4.4943950E+000
 6.2001017E+001, 4.0196465E+000
 6.3000091E+001, 4.3043445E+000
 6.4001593E+001, 4.3063166E+000
 6.5002512E+001, 4.6152443E+000
 6.6000640E+001, 4.6193488E+000
 6.7003832E+001, 4.8227580E+000
 6.8001199E+001, 5.2497875E+000
 6.9004521E+001, 5.0543874E+000
 7.0001212E+001, 4.7409508E+000
 7.1000847E+001, 4.9950005E+000
 7.2002118E+001, 5.3812169E+000
 7.3001272E+001, 5.4260726E+000
 7.4001022E+001, 5.4804971E+000
 7.5004107E+001, 5.3711124E+000
 7.6004430E+001, 5.4876233E+000
 7.7004914E+001, 5.6530699E+000
 7.8000610E+001, 5.7292744E+000
 7.9001416E+001, 5.9122903E+000
 8.0004513E+001, 5.9507884E+000
 8.1004152E+001, 6.1474053E+000
 8.2000051E+001, 6.1225696E+000
 8.3003274E+001, 6.3309184E+000
 8.4000765E+001, 6.3787377E+000
 8.5003058E+001, 6.4907890E+000
 8.6003860E+001, 6.6062030E+000
 8.7004128E+001, 6.7366951E+000
 8.8005355E+001, 6.8636814E+000
 8.9003148E+001, 7.0371973E+000
 9.0005364E+001, 7.1652070E+000
 9.1004742E+001, 7.2789180E+000
 9.2002424E+001, 7.2783253E+000
 9.3001927E+001, 7.3680875E+000
 9.4000542E+001, 7.4971078E+000
 9.5002239E+001, 7.5847455E+000
 9.6008068E+001, 7.6855164E+000
 9.7001649E+001, 7.8052244E+000
 9.8000804E+001, 7.9451639E+000
 9.9008874E+001, 7.9120947E+000
 1.0000221E+002, 7.9366984E+000
 1.0100487E+002, 7.9683535E+000
 1.0200422E+002, 7.9529178E+000
