s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0013060E+000, 7.6814198E-002
 2.0010830E+000, 9.7186760E-002
 3.0061297E+000, 1.0835319E-001
 4.0104996E+000, 1.5572875E-001
 5.0037506E+000, 1.6149853E-001
 6.0067277E+000, 2.5078674E-001
 7.0043440E+000, 1.9822565E-001
 8.0018448E+000, 2.6410885E-001
 9.0097378E+000, 2.8865715E-001
 1.0003802E+001, 2.6760483E-001
 1.1004679E+001, 2.5086612E-001
 1.2010557E+001, 2.3349221E-001
 1.3002536E+001, 2.6221707E-001
 1.4005554E+001, 2.7058621E-001
 1.5007364E+001, 2.1664577E-001
 1.6008012E+001, 2.6213285E-001
 1.7005407E+001, 2.7700000E-001
 1.8002801E+001, 2.4550000E-001
 1.9008174E+001, 2.5246213E-001
 2.0009614E+001, 1.8249778E-001
 2.1007588E+001, 1.4811459E-001
 2.2006738E+001, 1.5126152E-001
 2.3005658E+001, 7.5000000E-002
 2.4004578E+001, 7.5000000E-002
 2.5000406E+001, 7.5000000E-002
 2.6008246E+001, 7.5000000E-002
 2.7005012E+001, 7.5000000E-002
 2.8001777E+001, 7.5000000E-002
 2.9009618E+001, 7.5000000E-002
 3.0006383E+001, 7.5000000E-002
 3.1003148E+001, 7.5000000E-002
 3.2010989E+001, 7.5000000E-002
 3.3007754E+001, 7.5000000E-002
 3.4004520E+001, 7.5000000E-002
 3.5000002E+001, 7.5000000E-002
 3.6003501E+001, 7.5000000E-002
 3.7008280E+001, 7.5000000E-002
 3.8005325E+001, 7.5000000E-002
 3.9003419E+001, 7.5000000E-002
 4.0007811E+001, 1.0086207E-001
 4.1004945E+001, 1.2500000E-001
 4.2006366E+001, 1.2500000E-001
 4.3003062E+001, 1.2500000E-001
 4.4004488E+001, 1.2500000E-001
 4.5002269E+001, 1.2500000E-001
 4.6001599E+001, 1.2500000E-001
 4.7000928E+001, 1.3229167E-001
 4.8004422E+001, 1.5041494E-001
 4.9005357E+001, 1.2551034E-001
 5.0009938E+001, 1.2601697E-001
 5.1003266E+001, 1.1173469E-001
 5.2006729E+001, 1.3005051E-001
 5.3000057E+001, 1.0459184E-001
 5.4004535E+001, 1.5829970E-001
 5.5001587E+001, 1.0110376E-001
 5.6009069E+001, 2.4655768E-001
 5.7003611E+001, 2.5550000E-001
 5.8004575E+001, 2.5503753E-001
 5.9009158E+001, 1.3281250E-001
 6.0008071E+001, 9.8493272E-002
 6.1008983E+001, 9.7519123E-002
 6.2005075E+001, 8.2266603E-002
 6.3006919E+001, 3.1657895E-001
 6.4008762E+001, 1.7605263E-001
 6.5004176E+001, 8.5064603E-002
 6.6003198E+001, 7.5000000E-002
 6.7000628E+001, 7.5000000E-002
 6.8004340E+001, 7.5000000E-002
 6.9008871E+001, 5.5867961E-002
 7.0006991E+001, 8.5152757E-002
 7.1002468E+001, 1.3119635E-001
 7.2007850E+001, 5.6235416E-002
 7.3001866E+001, 1.2814729E-001
 7.4008137E+001, 4.2878307E-001
 7.5007823E+001, 2.7995868E-001
 7.6007168E+001, 9.0489712E-002
 7.7003897E+001, 2.5000000E-002
 7.8006728E+001, 2.5000000E-002
 7.9003944E+001, 2.5000000E-002
 8.0008447E+001, 2.5000000E-002
 8.1000705E+001, 2.5000000E-002
 8.2001985E+001, 3.3108108E-002
 8.3003264E+001, 1.8130631E-001
 8.4008654E+001, 1.7500000E-001
 8.5003322E+001, 1.7235102E-001
 8.6007619E+001, 1.8879495E-001
 8.7005723E+001, 1.7580009E-001
 8.8006338E+001, 1.3298085E-001
 8.9002508E+001, 1.7802836E-001
 9.0006904E+001, 2.2500000E-001
 9.1002726E+001, 2.4259823E-001
 9.2002533E+001, 5.8324049E-001
