s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0222974E+000, 2.0136168E-001
 2.0016549E+000, 7.3281234E-002
 3.0084568E+000, 2.0791567E-001
 4.0011544E+000, 7.3031541E-002
 5.0141171E+000, 4.0094847E-002
 6.0002054E+000, 4.1137124E-002
 7.0110984E+000, 3.3074482E-002
 8.0066088E+000, 5.0926090E-002
 9.0056773E+000, 2.9137731E-002
 1.0008140E+001, 2.5000000E-002
 1.1006194E+001, 8.9876761E-002
 1.2001949E+001, 4.2574726E-002
 1.3004662E+001, 2.5000000E-002
 1.4000757E+001, 2.5000000E-002
 1.5007146E+001, 2.5000000E-002
 1.6004816E+001, 3.2619601E-002
 1.7005795E+001, 3.8685505E-002
 1.8004020E+001, 2.5000000E-002
 1.9002859E+001, 4.8579412E-002
 2.0001011E+001, 2.5000000E-002
 2.1001252E+001, 5.5112701E-002
 2.2003163E+001, 8.5498819E-002
 2.3001325E+001, 8.6731833E-002
 2.4001085E+001, 9.9867061E-002
 2.5001760E+001, 1.2500000E-001
 2.6001274E+001, 1.4316572E-001
 2.7001796E+001, 1.7108268E-001
 2.8003315E+001, 1.8265545E-001
 2.9001513E+001, 2.1308097E-001
 3.0000715E+001, 2.3324195E-001
 3.1004998E+001, 2.4583991E-001
 3.2001224E+001, 2.7382252E-001
 3.3004708E+001, 2.8257983E-001
 3.4003234E+001, 3.2193235E-001
 3.5003658E+001, 3.3580495E-001
 3.6004207E+001, 3.9039203E-001
 3.7000969E+001, 3.6840372E-001
 3.8002264E+001, 4.0238654E-001
 3.9000336E+001, 3.7500000E-001
 4.0000541E+001, 4.3521151E-001
 4.1004404E+001, 5.2523636E-001
 4.2002679E+001, 6.2419733E-001
 4.3002935E+001, 6.8405538E-001
 4.4001057E+001, 6.5248599E-001
 4.5002707E+001, 6.7105163E-001
 4.6000197E+001, 6.6449855E-001
 4.7002507E+001, 5.9963295E-001
 4.8001779E+001, 6.7267762E-001
 4.9001627E+001, 6.7634273E-001
 5.0003879E+001, 7.5679687E-001
 5.1000688E+001, 7.3742148E-001
 5.2003679E+001, 9.4522052E-001
 5.3001469E+001, 7.7222897E-001
 5.4000641E+001, 9.8166504E-001
 5.5000972E+001, 8.4318438E-001
 5.6003095E+001, 1.1186024E+000
 5.7002597E+001, 9.3373081E-001
 5.8000748E+001, 1.5310838E+000
 5.9003223E+001, 1.1703372E+000
 6.0004126E+001, 1.2366212E+000
 6.1000503E+001, 1.2405402E+000
 6.2001082E+001, 1.0986667E+000
 6.3003079E+001, 1.1880021E+000
 6.4003846E+001, 1.2607519E+000
 6.5000175E+001, 1.4720540E+000
 6.6002311E+001, 1.2060528E+000
 6.7004115E+001, 1.3410844E+000
 6.8001211E+001, 1.4079899E+000
 6.9002099E+001, 1.4625446E+000
 7.0002245E+001, 1.4184132E+000
 7.1003799E+001, 1.4677355E+000
 7.2002562E+001, 1.6364344E+000
 7.3001069E+001, 1.6555408E+000
 7.4001081E+001, 2.0087991E+000
 7.5003223E+001, 1.8163530E+000
 7.6002084E+001, 1.9570958E+000
 7.7002248E+001, 1.7564281E+000
 7.8001535E+001, 2.0451509E+000
 7.9000574E+001, 1.9889672E+000
 8.0005003E+001, 2.0830516E+000
 8.1002858E+001, 2.1615205E+000
 8.2000140E+001, 2.1789654E+000
 8.3003418E+001, 2.3307156E+000
 8.4002901E+001, 2.2881438E+000
 8.5002764E+001, 2.3133958E+000
 8.6004103E+001, 2.3808623E+000
 8.7000223E+001, 2.4681780E+000
 8.8000930E+001, 2.6439972E+000
 8.9002110E+001, 2.5775475E+000
 9.0004169E+001, 2.7015332E+000
 9.1002696E+001, 2.7141285E+000
 9.2001493E+001, 2.8231993E+000
