s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0180333E+000, 1.5605076E-001
 2.0170537E+000, 6.4829071E-002
 3.0185307E+000, 1.3923312E-001
 4.0090683E+000, 1.6529986E-001
 5.0169013E+000, 1.4235369E-001
 6.0069395E+000, 1.0745614E-001
 7.0097506E+000, 3.0779975E-002
 8.0016192E+000, 7.1488502E-002
 9.0050469E+000, 1.4798258E-001
 1.0003503E+001, 4.0082378E-002
 1.1000118E+001, 2.5000000E-002
 1.2003692E+001, 2.5000000E-002
 1.3008046E+001, 4.7456788E-002
 1.4005798E+001, 7.5000000E-002
 1.5001710E+001, 7.5000000E-002
 1.6000560E+001, 1.1546608E-001
 1.7005118E+001, 1.2500000E-001
 1.8006719E+001, 1.6422717E-001
 1.9001133E+001, 1.7500000E-001
 2.0002854E+001, 2.1831423E-001
 2.1004742E+001, 2.2500000E-001
 2.2000618E+001, 2.7239113E-001
 2.3004955E+001, 2.7929700E-001
 2.4001664E+001, 3.1037839E-001
 2.5000406E+001, 3.4241614E-001
 2.6002164E+001, 3.7250914E-001
 2.7000659E+001, 3.8763858E-001
 2.8002723E+001, 4.3614381E-001
 2.9002096E+001, 4.6490035E-001
 3.0003354E+001, 5.4252723E-001
 3.1001248E+001, 5.3215990E-001
 3.2002616E+001, 7.4902913E-001
 3.3001154E+001, 7.7845789E-001
 3.4002447E+001, 6.6355194E-001
 3.5003952E+001, 6.8733987E-001
 3.6000159E+001, 7.3669372E-001
 3.7001913E+001, 7.4104089E-001
 3.8003171E+001, 8.4060008E-001
 3.9004189E+001, 8.3507097E-001
 4.0001942E+001, 9.5891922E-001
 4.1001008E+001, 1.1167710E+000
 4.2002251E+001, 1.1603470E+000
 4.3003253E+001, 1.2316842E+000
 4.4000301E+001, 1.1496679E+000
 4.5002198E+001, 1.2588558E+000
 4.6000696E+001, 1.2567833E+000
 4.7002474E+001, 1.2492935E+000
 4.8002386E+001, 1.4766072E+000
 4.9003601E+001, 1.6015727E+000
 5.0003298E+001, 1.8456992E+000
 5.1002760E+001, 2.0031899E+000
 5.2001067E+001, 2.0345887E+000
 5.3002493E+001, 2.1937304E+000
 5.4002413E+001, 2.2526470E+000
 5.5003314E+001, 2.4178564E+000
 5.6001757E+001, 2.5678118E+000
 5.7004135E+001, 2.6701978E+000
 5.8001747E+001, 2.7857140E+000
 5.9002404E+001, 2.9417661E+000
 6.0000859E+001, 2.9545634E+000
 6.1000091E+001, 3.0062683E+000
 6.2003193E+001, 3.1722537E+000
 6.3000720E+001, 3.1920322E+000
 6.4002123E+001, 3.3137026E+000
 6.5000765E+001, 3.3668649E+000
 6.6004819E+001, 3.4810370E+000
 6.7004055E+001, 3.6722768E+000
 6.8004374E+001, 3.6960411E+000
 6.9004114E+001, 3.7784521E+000
 7.0002321E+001, 3.9018089E+000
 7.1004048E+001, 4.1136632E+000
 7.2001808E+001, 4.0346197E+000
 7.3001530E+001, 4.1802613E+000
 7.4004854E+001, 4.2361318E+000
 7.5004985E+001, 4.4144734E+000
 7.6001956E+001, 4.4471923E+000
 7.7000932E+001, 4.6868480E+000
 7.8000387E+001, 4.7405097E+000
 7.9004227E+001, 4.8315315E+000
 8.0004171E+001, 4.9221468E+000
 8.1002121E+001, 5.0109269E+000
 8.2001900E+001, 5.0625909E+000
 8.3001283E+001, 5.1878268E+000
 8.4001951E+001, 5.2547636E+000
 8.5001134E+001, 5.3378531E+000
 8.6004271E+001, 5.4011467E+000
 8.7003729E+001, 5.5200678E+000
 8.8003936E+001, 5.6080980E+000
 8.9002185E+001, 5.6951704E+000
 9.0004350E+001, 6.0819995E+000
 9.1002615E+001, 5.8056316E+000
 9.2001398E+001, 6.0003129E+000
 9.3003302E+001, 6.1296703E+000
 9.4003587E+001, 6.2179556E+000
 9.5004419E+001, 6.3393720E+000
 9.6001502E+001, 6.3644644E+000
 9.7002638E+001, 6.4494825E+000
 9.8000563E+001, 6.4853625E+000
 9.9004551E+001, 6.5580808E+000
 1.0000212E+002, 6.7158760E+000
 1.0100018E+002, 6.7607909E+000
 1.0200353E+002, 6.7984439E+000
 1.0300196E+002, 6.9081616E+000
 1.0400561E+002, 6.9651546E+000
 1.0500272E+002, 7.0566302E+000
 1.0600189E+002, 7.1245520E+000
 1.0700382E+002, 7.2269765E+000
 1.0800232E+002, 7.2719322E+000
 1.0900148E+002, 7.3498908E+000
 1.1000316E+002, 7.4148984E+000
 1.1100418E+002, 7.5238888E+000
 1.1200658E+002, 7.5949094E+000
 1.1300797E+002, 7.6128436E+000
 1.1400040E+002, 7.7292029E+000
 1.1500528E+002, 7.7867719E+000
 1.1600069E+002, 7.8652250E+000
 1.1700284E+002, 7.9282250E+000
 1.1800291E+002, 7.9720153E+000
 1.1900706E+002, 7.9750000E+000
 1.2000969E+002, 7.9654183E+000
 1.2100207E+002, 7.9612897E+000
 1.2200587E+002, 7.9750000E+000
 1.2300859E+002, 7.9136680E+000
