s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0004140E+000, 5.2747015E-002
 2.0052221E+000, 3.4764823E-002
 3.0091709E+000, 9.0564896E-002
 4.0054546E+000, 1.1069227E-001
 5.0094241E+000, 1.2259470E-001
 6.0055335E+000, 1.4010012E-001
 7.0075040E+000, 1.4452692E-001
 8.0045490E+000, 1.4002629E-001
 9.0059758E+000, 2.3991899E-001
 1.0003836E+001, 2.2746571E-001
 1.1000566E+001, 2.0421348E-001
 1.2008494E+001, 1.5444444E-001
 1.3005223E+001, 1.7949438E-001
 1.4002022E+001, 1.9072114E-001
 1.5007681E+001, 2.1157815E-001
 1.6011198E+001, 2.1808511E-001
 1.7009378E+001, 4.0558824E-001
 1.8006065E+001, 3.0512184E-001
 1.9008118E+001, 2.7385057E-001
 2.0010171E+001, 2.2787356E-001
 2.1000706E+001, 3.2790698E-001
 2.2006175E+001, 1.2262260E-001
 2.3007653E+001, 5.0555556E-002
 2.4009132E+001, 2.5000000E-002
 2.5010610E+001, 2.5000000E-002
 2.6000961E+001, 2.5000000E-002
 2.7002439E+001, 2.5000000E-002
 2.8003918E+001, 2.5000000E-002
 2.9005396E+001, 2.5000000E-002
 3.0007850E+001, 2.5000000E-002
 3.1001425E+001, 2.5000000E-002
 3.2005742E+001, 2.5000000E-002
 3.3010059E+001, 2.5000000E-002
 3.4002561E+001, 2.5000000E-002
 3.5000436E+001, 2.5000000E-002
 3.6004330E+001, 2.5000000E-002
 3.7009227E+001, 2.5000000E-002
 3.8002959E+001, 2.5000000E-002
 3.9007857E+001, 2.5000000E-002
 4.0001589E+001, 2.5000000E-002
 4.1006486E+001, 2.5000000E-002
 4.2000218E+001, 2.5000000E-002
 4.3005116E+001, 2.5000000E-002
 4.4010013E+001, 2.5000000E-002
 4.5000031E+001, 2.5000000E-002
 4.6006630E+001, 2.5000000E-002
 4.7001933E+001, 2.5000000E-002
 4.8011555E+001, 2.5000000E-002
