s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0113864E+000, 1.2532556E-001
 2.0100013E+000, 7.5000000E-002
 3.0002380E+000, 7.5000000E-002
 4.0077673E+000, 6.8298841E-002
 5.0012175E+000, 1.0883838E-001
 6.0051546E+000, 1.3674219E-001
 7.0044998E+000, 1.7074648E-001
 8.0017935E+000, 2.4007558E-001
 9.0025282E+000, 1.9336826E-001
 1.0004981E+001, 2.0965764E-001
 1.1000485E+001, 1.6138384E-001
 1.2005128E+001, 1.5328734E-001
 1.3000540E+001, 1.3596966E-001
 1.4003075E+001, 1.5383206E-001
 1.5001349E+001, 1.3891436E-001
 1.6000273E+001, 1.3724124E-001
 1.7002215E+001, 1.7321057E-001
 1.8004347E+001, 1.6675586E-001
 1.9001591E+001, 2.6494002E-001
 2.0000885E+001, 3.9203212E-001
 2.1003149E+001, 2.1583401E-001
 2.2004248E+001, 4.1942202E-001
 2.3003619E+001, 8.9481183E-001
 2.4001373E+001, 7.1411127E-001
 2.5003865E+001, 1.7342218E+000
 2.6001292E+001, 1.3440902E+000
 2.7000950E+001, 1.8540709E+000
 2.8000566E+001, 2.1720849E+000
 2.9003469E+001, 2.6556289E+000
 3.0002322E+001, 3.1066893E+000
 3.1004322E+001, 3.4151604E+000
 3.2001128E+001, 3.1968735E+000
 3.3002237E+001, 3.3409245E+000
 3.4003282E+001, 3.8267596E+000
 3.5003690E+001, 3.9621297E+000
 3.6004137E+001, 4.0535529E+000
 3.7003069E+001, 4.2204707E+000
 3.8001899E+001, 4.4596615E+000
 3.9002487E+001, 4.5923468E+000
 4.0003082E+001, 4.6111424E+000
 4.1003215E+001, 4.7751842E+000
 4.2001653E+001, 4.9128385E+000
 4.3003545E+001, 5.2168531E+000
 4.4004182E+001, 5.3222387E+000
 4.5000022E+001, 5.3810700E+000
 4.6002930E+001, 5.4323812E+000
 4.7000578E+001, 5.5443283E+000
 4.8003603E+001, 5.7939037E+000
 4.9000975E+001, 5.7561960E+000
 5.0001379E+001, 6.1399865E+000
 5.1001698E+001, 6.1754522E+000
 5.2004489E+001, 6.2381914E+000
 5.3000000E+001, 6.2437814E+000
