s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0186027E+000, 1.8316327E-001
 2.0027806E+000, 7.0398268E-002
 3.0102356E+000, 7.1983343E-002
 4.0051508E+000, 8.7196281E-002
 5.0050677E+000, 7.8579329E-002
 6.0013358E+000, 8.5063806E-002
 7.0053704E+000, 9.8199298E-002
 8.0039493E+000, 1.0740374E-001
 9.0017435E+000, 1.2115408E-001
 1.0002243E+001, 1.1030070E-001
 1.1006346E+001, 3.9870528E-001
 1.2002720E+001, 7.3316879E-001
 1.3003477E+001, 8.5263055E-001
 1.4005611E+001, 9.9710963E-001
 1.5002147E+001, 1.1316278E+000
 1.6004557E+001, 1.2980613E+000
 1.7006573E+001, 1.3970208E+000
 1.8002555E+001, 1.5501167E+000
 1.9003874E+001, 1.6735897E+000
 2.0005364E+001, 1.8037971E+000
 2.1005174E+001, 1.9959472E+000
 2.2006013E+001, 2.1144575E+000
 2.3004179E+001, 2.2707580E+000
 2.4004515E+001, 2.4278173E+000
 2.5002187E+001, 2.5344157E+000
 2.6004977E+001, 2.6633434E+000
 2.7002881E+001, 2.8357012E+000
 2.8003321E+001, 2.9472089E+000
 2.9001515E+001, 3.1154194E+000
 3.0005973E+001, 3.2463642E+000
 3.1001735E+001, 3.3751977E+000
 3.2002346E+001, 3.4967960E+000
 3.3004798E+001, 3.6588837E+000
 3.4006473E+001, 3.7957600E+000
 3.5001473E+001, 3.9305805E+000
 3.6003696E+001, 4.0762139E+000
 3.7003862E+001, 4.2311639E+000
 3.8005989E+001, 4.3979929E+000
 3.9002126E+001, 4.4618964E+000
 4.0003481E+001, 4.6091284E+000
 4.1002593E+001, 4.7707640E+000
 4.2001911E+001, 4.9347296E+000
 4.3004289E+001, 5.0600454E+000
 4.4003330E+001, 5.1885735E+000
 4.5003782E+001, 5.3293035E+000
 4.6000172E+001, 5.5217180E+000
 4.7004696E+001, 5.6644422E+000
 4.8005245E+001, 5.8418957E+000
 4.9000637E+001, 5.9518393E+000
 5.0003986E+001, 6.1522140E+000
 5.1000617E+001, 6.2473526E+000
 5.2000285E+001, 6.3864031E+000
 5.3000061E+001, 6.5657232E+000
 5.4003745E+001, 6.6978706E+000
 5.5004676E+001, 6.7961813E+000
 5.6000991E+001, 6.9382181E+000
 5.7005137E+001, 7.0974429E+000
 5.8006684E+001, 7.2314414E+000
 5.9000198E+001, 7.3827054E+000
 6.0000519E+001, 7.5130959E+000
 6.1003259E+001, 7.6738244E+000
 6.2001201E+001, 7.7868501E+000
 6.3001849E+001, 7.9114281E+000
 6.4005939E+001, 7.9727623E+000
 6.5011413E+001, 7.9740490E+000
 6.6013681E+001, 7.9750000E+000
