s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0053486E+000, 3.8947649E-001
 2.0110426E+000, 2.5000000E-002
 3.0076537E+000, 2.5000000E-002
 4.0068980E+000, 2.5000000E-002
 5.0044118E+000, 2.5000000E-002
 6.0014437E+000, 2.5000000E-002
 7.0055139E+000, 2.5000000E-002
 8.0053691E+000, 2.5000000E-002
 9.0039933E+000, 2.5000000E-002
 1.0002450E+001, 2.5000000E-002
 1.1000170E+001, 2.5000000E-002
 1.2001619E+001, 2.5000000E-002
 1.3001937E+001, 2.5000000E-002
 1.4000915E+001, 3.3567003E-002
 1.5002719E+001, 4.1620811E-002
 1.6002984E+001, 4.3232661E-002
 1.7000685E+001, 6.5438844E-002
 1.8003428E+001, 1.7500000E-001
 1.9001547E+001, 1.2523610E-001
 2.0002106E+001, 1.4224493E-001
 2.1003538E+001, 1.3908024E-001
 2.2002265E+001, 1.2679042E-001
 2.3004504E+001, 2.5760499E-001
 2.4002647E+001, 1.7162839E-001
 2.5002883E+001, 2.5934777E-001
 2.6004504E+001, 2.0355184E-001
 2.7003699E+001, 2.2471967E-001
 2.8000803E+001, 3.1948416E-001
 2.9001304E+001, 2.9064262E-001
 3.0002345E+001, 3.2364660E-001
 3.1000310E+001, 2.9706953E-001
 3.2002946E+001, 3.9798395E-001
 3.3003397E+001, 3.8035421E-001
 3.4002903E+001, 4.1197144E-001
 3.5001305E+001, 4.7741789E-001
 3.6003463E+001, 4.2550323E-001
 3.7001639E+001, 5.4481627E-001
 3.8002537E+001, 4.7252373E-001
 3.9000037E+001, 5.4804017E-001
 4.0001434E+001, 5.4111454E-001
 4.1002557E+001, 5.8592310E-001
 4.2000910E+001, 6.0300644E-001
 4.3003255E+001, 6.7528039E-001
 4.4000560E+001, 6.4432979E-001
 4.5002996E+001, 6.8151474E-001
 4.6000680E+001, 6.7764061E-001
 4.7003749E+001, 7.2993763E-001
 4.8002669E+001, 7.6108795E-001
 4.9001048E+001, 7.5169876E-001
 5.0002480E+001, 8.2074232E-001
 5.1002494E+001, 7.8249650E-001
 5.2003382E+001, 8.4143305E-001
 5.3000924E+001, 8.6224025E-001
 5.4001803E+001, 8.6115423E-001
 5.5001559E+001, 9.2018521E-001
 5.6001719E+001, 8.9522464E-001
 5.7002800E+001, 9.5780849E-001
 5.8001423E+001, 9.4756984E-001
 5.9001228E+001, 9.4940203E-001
 6.0001813E+001, 1.0092815E+000
 6.1000351E+001, 9.8664469E-001
 6.2003006E+001, 1.0260874E+000
 6.3002166E+001, 1.0358746E+000
 6.4001023E+001, 1.0789917E+000
 6.5004537E+001, 1.1178076E+000
 6.6003551E+001, 1.1075997E+000
 6.7001762E+001, 1.1528313E+000
 6.8001562E+001, 1.1566935E+000
 6.9000727E+001, 1.1830448E+000
 7.0000311E+001, 1.2083905E+000
 7.1003966E+001, 1.1940313E+000
 7.2002017E+001, 1.2067618E+000
 7.3001964E+001, 1.2634499E+000
 7.4000643E+001, 1.2809992E+000
 7.5003556E+001, 1.3073278E+000
 7.6001480E+001, 1.3117604E+000
 7.7001016E+001, 1.3283301E+000
 7.8002153E+001, 1.3552674E+000
 7.9002171E+001, 1.3596992E+000
 8.0002588E+001, 1.4064817E+000
 8.1000176E+001, 1.4092745E+000
 8.2000643E+001, 1.4195907E+000
 8.3000327E+001, 1.4540733E+000
 8.4001766E+001, 1.4555725E+000
 8.5001988E+001, 1.4313066E+000
 8.6002748E+001, 1.5288232E+000
 8.7003544E+001, 1.4769683E+000
 8.8000009E+001, 1.5513072E+000
 8.9000184E+001, 1.5709459E+000
 9.0001748E+001, 1.6092401E+000
 9.1002628E+001, 1.6135626E+000
 9.2003661E+001, 1.6023678E+000
