s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0008925E+000, 1.8000097E-001
 2.0064288E+000, 2.6174120E-002
 3.0045567E+000, 2.5000000E-002
 4.0137365E+000, 2.5000000E-002
 5.0154058E+000, 2.5000000E-002
 6.0057344E+000, 2.5000000E-002
 7.0101945E+000, 2.5000000E-002
 8.0019906E+000, 2.5000000E-002
 9.0075403E+000, 2.5000000E-002
 1.0002615E+001, 4.3005033E-002
 1.1008405E+001, 7.3632603E-002
 1.2001224E+001, 9.3330535E-002
 1.3000302E+001, 1.1563589E-001
 1.4001568E+001, 1.4808186E-001
 1.5000115E+001, 1.7122620E-001
 1.6002487E+001, 1.9251395E-001
 1.7001668E+001, 2.2858064E-001
 1.8002907E+001, 2.0870747E-001
 1.9000769E+001, 2.8935107E-001
 2.0001176E+001, 3.5448705E-001
 2.1002625E+001, 4.2088231E-001
 2.2000312E+001, 4.6670289E-001
 2.3000823E+001, 4.9727507E-001
 2.4002152E+001, 5.1165061E-001
 2.5001266E+001, 5.6582591E-001
 2.6000335E+001, 5.8108871E-001
 2.7000951E+001, 6.1645824E-001
 2.8001219E+001, 6.5857386E-001
 2.9003803E+001, 7.0900420E-001
 3.0001780E+001, 7.4982673E-001
 3.1003974E+001, 7.8506788E-001
 3.2003998E+001, 8.4293303E-001
 3.3002023E+001, 8.6052342E-001
 3.4002278E+001, 9.0969440E-001
 3.5003587E+001, 9.7078217E-001
 3.6002286E+001, 9.7741648E-001
 3.7002387E+001, 1.0398492E+000
 3.8002362E+001, 1.1393117E+000
 3.9001478E+001, 1.1073347E+000
 4.0003490E+001, 1.1611222E+000
 4.1000854E+001, 1.2113361E+000
 4.2001199E+001, 1.2493336E+000
 4.3001557E+001, 1.3559028E+000
 4.4004418E+001, 1.3285297E+000
 4.5000552E+001, 1.3574663E+000
 4.6002353E+001, 1.4683174E+000
 4.7001009E+001, 1.4787357E+000
 4.8003487E+001, 1.5022063E+000
 4.9001227E+001, 1.5556707E+000
 5.0002242E+001, 1.5958185E+000
 5.1003147E+001, 1.7102649E+000
 5.2004510E+001, 1.7091028E+000
 5.3004004E+001, 1.7586223E+000
 5.4001283E+001, 1.9059087E+000
 5.5001983E+001, 1.8608570E+000
 5.6000674E+001, 1.9160559E+000
 5.7003217E+001, 1.9874974E+000
 5.8003087E+001, 2.0155765E+000
 5.9003038E+001, 2.0633568E+000
 6.0003519E+001, 2.1163408E+000
 6.1000771E+001, 2.1727817E+000
 6.2001148E+001, 2.2195943E+000
 6.3003646E+001, 2.3654669E+000
 6.4000761E+001, 2.3488108E+000
 6.5001041E+001, 2.3904633E+000
 6.6002167E+001, 2.4450844E+000
 6.7002823E+001, 2.5010394E+000
 6.8000803E+001, 2.5326117E+000
 6.9001283E+001, 2.5899403E+000
 7.0001025E+001, 2.6654496E+000
 7.1003520E+001, 2.7274874E+000
 7.2002474E+001, 2.7554507E+000
 7.3001069E+001, 2.8099836E+000
 7.4003972E+001, 2.8651993E+000
 7.5001819E+001, 2.9293492E+000
 7.6002774E+001, 3.1209932E+000
 7.7002749E+001, 3.1069020E+000
 7.8001119E+001, 3.0969990E+000
 7.9000192E+001, 3.1525452E+000
 8.0002853E+001, 3.2512700E+000
 8.1002218E+001, 3.2561840E+000
 8.2001912E+001, 3.3656992E+000
 8.3000081E+001, 3.3664672E+000
 8.4003721E+001, 3.4177976E+000
 8.5002041E+001, 3.4729692E+000
 8.6002865E+001, 3.6016466E+000
 8.7004003E+001, 3.5878683E+000
 8.8001271E+001, 3.7395125E+000
 8.9002174E+001, 3.6919789E+000
 9.0003846E+001, 3.7454620E+000
 9.1000916E+001, 3.8366614E+000
 9.2003772E+001, 3.8519636E+000
