s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0013060E+000, 7.8878471E-002
 2.0073289E+000, 1.0555019E-001
 3.0102277E+000, 1.2406314E-001
 4.0068707E+000, 1.1617810E-001
 5.0087701E+000, 1.6234511E-001
 6.0004838E+000, 1.8496161E-001
 7.0000848E+000, 2.0131793E-001
 8.0064238E+000, 2.3554034E-001
 9.0049796E+000, 1.7828537E-001
 1.0002434E+001, 1.7736402E-001
 1.1008104E+001, 2.0357143E-001
 1.2007022E+001, 1.7124539E-001
 1.3005599E+001, 1.7788009E-001
 1.4006041E+001, 1.6350000E-001
 1.5004829E+001, 1.6553850E-001
 1.6007209E+001, 1.1955357E-001
 1.7006011E+001, 1.6866732E-001
 1.8008826E+001, 1.6214252E-001
 1.9003240E+001, 2.7095960E-001
 2.0007205E+001, 2.3033872E-001
 2.1006233E+001, 4.1722926E-001
 2.2005617E+001, 2.2877185E-001
 2.3006039E+001, 1.0215363E-001
 2.4000727E+001, 9.3617021E-002
 2.5005997E+001, 7.5000000E-002
 2.6009672E+001, 7.5000000E-002
 2.7004678E+001, 1.8981269E-001
 2.8000200E+001, 9.8670489E-002
 2.9000489E+001, 3.1346154E-001
 3.0005289E+001, 7.5000000E-002
 3.1002668E+001, 7.5000000E-002
 3.2000046E+001, 1.3948598E-001
 3.3007676E+001, 2.7468546E-001
 3.4001309E+001, 3.4619487E-001
 3.5007459E+001, 3.4233871E-001
 3.6003998E+001, 2.8333635E-001
 3.7007927E+001, 2.5000000E-002
 3.8006806E+001, 2.5000000E-002
 3.9001025E+001, 2.5000000E-002
 4.0002563E+001, 2.5000000E-002
 4.1009408E+001, 1.0193520E-001
 4.2003284E+001, 1.7500000E-001
 4.3006273E+001, 1.7500000E-001
 4.4007865E+001, 1.7935140E-001
 4.5001564E+001, 3.7105263E-001
 4.6007180E+001, 3.0200571E-001
 4.7000798E+001, 1.2500000E-001
 4.8004394E+001, 6.7048134E-001
 4.9000276E+001, 5.1406263E-001
 5.0003071E+001, 6.3219270E-001
 5.1001885E+001, 5.6856867E-001
 5.2002769E+001, 6.9469298E-001
 5.3001940E+001, 5.8104061E-001
 5.4002283E+001, 5.5468412E-001
 5.5000870E+001, 6.3138620E-001
 5.6001587E+001, 6.1794164E-001
 5.7001057E+001, 6.5503181E-001
 5.8004982E+001, 4.5460588E-001
 5.9001752E+001, 7.2584855E-001
 6.0001440E+001, 6.0304852E-001
 6.1003439E+001, 6.3450779E-001
 6.2004903E+001, 1.0117063E+000
 6.3004205E+001, 1.0731705E+000
 6.4000893E+001, 1.1606751E+000
 6.5003077E+001, 1.2041581E+000
 6.6002340E+001, 6.7777368E-001
 6.7004337E+001, 9.4474082E-001
 6.8004051E+001, 7.1626559E-001
 6.9002655E+001, 7.0298218E-001
 7.0000673E+001, 7.4999984E-001
 7.1000376E+001, 8.9977497E-001
 7.2000826E+001, 1.1877707E+000
 7.3001784E+001, 1.0944449E+000
 7.4001973E+001, 8.6741215E-001
 7.5000914E+001, 9.7041192E-001
 7.6002860E+001, 1.1326567E+000
 7.7002679E+001, 1.1791017E+000
 7.8000234E+001, 1.6600213E+000
 7.9002441E+001, 1.2340541E+000
 8.0002458E+001, 2.0021825E+000
 8.1004279E+001, 1.8956692E+000
 8.2004896E+001, 1.4970247E+000
 8.3003126E+001, 1.7922749E+000
 8.4002074E+001, 1.8947652E+000
 8.5001883E+001, 1.3440938E+000
 8.6001143E+001, 1.6321910E+000
 8.7001556E+001, 2.0855226E+000
 8.8004052E+001, 2.0032905E+000
 8.9000779E+001, 2.0862684E+000
 9.0003730E+001, 2.3522734E+000
 9.1000699E+001, 2.4643531E+000
 9.2001429E+001, 2.3968689E+000
