s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0044960E+000, 1.2619021E-001
 2.0129855E+000, 8.1149427E-002
 3.0015477E+000, 1.1357375E-001
 4.0046399E+000, 1.2659574E-001
 5.0013295E+000, 7.8533191E-002
 6.0026077E+000, 1.4276084E-001
 7.0068917E+000, 1.1692802E-001
 8.0105363E+000, 2.5000000E-002
 9.0030114E+000, 2.8007814E-002
 1.0004201E+001, 2.5000000E-002
 1.1008573E+001, 2.5000000E-002
 1.2005140E+001, 2.5000000E-002
 1.3002149E+001, 5.1904630E-002
 1.4003568E+001, 7.5000000E-002
 1.5002570E+001, 7.5000000E-002
 1.6002693E+001, 1.1923048E-001
 1.7001105E+001, 1.2500000E-001
 1.8001232E+001, 1.4339095E-001
 1.9001951E+001, 1.7500000E-001
 2.0003461E+001, 1.8350138E-001
 2.1000289E+001, 2.2500000E-001
 2.2003472E+001, 2.2704964E-001
 2.3001623E+001, 2.7128042E-001
 2.4001691E+001, 2.7500000E-001
 2.5004431E+001, 3.1521823E-001
 2.6004683E+001, 3.3036551E-001
 2.7003986E+001, 3.7106346E-001
 2.8003950E+001, 3.7950852E-001
 2.9001376E+001, 4.3046919E-001
 3.0004334E+001, 4.3796219E-001
 3.1005137E+001, 4.7500000E-001
 3.2003089E+001, 5.2182746E-001
 3.3004454E+001, 5.7325911E-001
 3.4003935E+001, 5.7500000E-001
 3.5000106E+001, 8.4173728E-001
 3.6003863E+001, 6.2500000E-001
 3.7004209E+001, 7.1793678E-001
 3.8001025E+001, 7.0614251E-001
 3.9001854E+001, 7.3023829E-001
 4.0000690E+001, 1.2882368E+000
 4.1002093E+001, 9.5689185E-001
 4.2001696E+001, 1.4537242E+000
 4.3003617E+001, 1.1440918E+000
 4.4001302E+001, 1.7509287E+000
 4.5002941E+001, 1.7791844E+000
 4.6004797E+001, 1.3286353E+000
 4.7002646E+001, 1.3021997E+000
 4.8000297E+001, 1.3027077E+000
 4.9000191E+001, 1.2657039E+000
 5.0003917E+001, 1.5581031E+000
 5.1001037E+001, 1.4406836E+000
 5.2000295E+001, 2.0596503E+000
 5.3003650E+001, 2.3992195E+000
 5.4001643E+001, 2.4489773E+000
 5.5004022E+001, 2.6163207E+000
 5.6002490E+001, 2.7540576E+000
 5.7000581E+001, 2.6967598E+000
 5.8003764E+001, 2.8690539E+000
 5.9000285E+001, 3.0070607E+000
 6.0003805E+001, 2.9502025E+000
 6.1002185E+001, 3.0650578E+000
 6.2004231E+001, 3.1355738E+000
 6.3003141E+001, 3.2364383E+000
 6.4002681E+001, 3.4205003E+000
 6.5002833E+001, 3.4459347E+000
 6.6004127E+001, 3.7084091E+000
 6.7002114E+001, 3.6603261E+000
 6.8002224E+001, 3.8805681E+000
 6.9003247E+001, 3.8015529E+000
 7.0002454E+001, 3.8084584E+000
 7.1001210E+001, 3.9875286E+000
 7.2001479E+001, 4.1576131E+000
 7.3002541E+001, 4.1108691E+000
 7.4001451E+001, 4.2279914E+000
 7.5002263E+001, 4.2369048E+000
 7.6000240E+001, 4.3130955E+000
 7.7001163E+001, 4.3010132E+000
 7.8002017E+001, 4.4206010E+000
 7.9004556E+001, 4.5328752E+000
 8.0003702E+001, 4.5417604E+000
 8.1000665E+001, 4.6491556E+000
 8.2003853E+001, 4.7097889E+000
 8.3002543E+001, 4.8103487E+000
 8.4002399E+001, 4.9746316E+000
 8.5004967E+001, 4.9424943E+000
 8.6002455E+001, 5.0882818E+000
 8.7004756E+001, 5.3313810E+000
 8.8001149E+001, 5.2228018E+000
 8.9003222E+001, 5.4841199E+000
 9.0001503E+001, 5.5890458E+000
 9.1003652E+001, 5.6287780E+000
 9.2003052E+001, 5.7665834E+000
 9.3003253E+001, 5.9414225E+000
 9.4001631E+001, 6.0111799E+000
 9.5001858E+001, 6.0840676E+000
 9.6000684E+001, 6.1676928E+000
 9.7000425E+001, 6.2478419E+000
 9.8004029E+001, 6.4057068E+000
 9.9000726E+001, 6.4232153E+000
 1.0000160E+002, 6.4846518E+000
 1.0100278E+002, 6.5589988E+000
 1.0200119E+002, 6.6618108E+000
 1.0300491E+002, 6.7125834E+000
 1.0400150E+002, 6.8456077E+000
 1.0500075E+002, 6.8941631E+000
 1.0600297E+002, 6.9413293E+000
 1.0700448E+002, 7.0050469E+000
 1.0800416E+002, 7.0964025E+000
 1.0900061E+002, 7.1836799E+000
 1.1000029E+002, 7.2540238E+000
 1.1100280E+002, 7.3197050E+000
 1.1200423E+002, 7.4097042E+000
 1.1300213E+002, 7.4958455E+000
 1.1400065E+002, 7.5821912E+000
 1.1500618E+002, 7.7022214E+000
 1.1600114E+002, 7.7559160E+000
 1.1700244E+002, 7.8493534E+000
 1.1800303E+002, 7.8840568E+000
 1.1900187E+002, 7.9553851E+000
 1.2000124E+002, 7.9699426E+000
 1.2100462E+002, 7.9049582E+000
 1.2200344E+002, 7.9688531E+000
 1.2301059E+002, 7.9370128E+000
 1.2400065E+002, 7.8959413E+000
 1.2500961E+002, 7.9548915E+000
