s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0104511E+000, 1.3660521E-001
 2.0006664E+000, 7.5000000E-002
 3.0055476E+000, 7.5000000E-002
 4.0059082E+000, 7.5000000E-002
 5.0079570E+000, 7.5000000E-002
 6.0050779E+000, 8.7777778E-002
 7.0085026E+000, 8.6882971E-002
 8.0060611E+000, 9.8063903E-002
 9.0057202E+000, 1.0189629E-001
 1.0003961E+001, 1.4254773E-001
 1.1003047E+001, 1.6711933E-001
 1.2004945E+001, 1.6982013E-001
 1.3004643E+001, 1.6659754E-001
 1.4001435E+001, 4.4421807E-001
 1.5002986E+001, 3.5140468E-001
 1.6000797E+001, 6.4367543E-001
 1.7000317E+001, 7.4190745E-001
 1.8004587E+001, 8.1233568E-001
 1.9002543E+001, 1.1060202E+000
 2.0000995E+001, 1.4093101E+000
 2.1002828E+001, 1.6645434E+000
 2.2003210E+001, 2.0883633E+000
 2.3002379E+001, 2.0894107E+000
 2.4002556E+001, 2.5600130E+000
 2.5004320E+001, 2.5045035E+000
 2.6003621E+001, 2.5034052E+000
 2.7002337E+001, 2.7197631E+000
 2.8002483E+001, 2.6121246E+000
 2.9002082E+001, 3.1401458E+000
 3.0004186E+001, 3.2122027E+000
 3.1001989E+001, 3.1552217E+000
 3.2003276E+001, 3.3210672E+000
 3.3002714E+001, 3.7239505E+000
 3.4001465E+001, 4.1234584E+000
 3.5001767E+001, 4.2040337E+000
 3.6000170E+001, 4.2344087E+000
 3.7004247E+001, 4.5655300E+000
 3.8003589E+001, 4.3460277E+000
 3.9001131E+001, 4.6253244E+000
 4.0001340E+001, 4.9252383E+000
 4.1003355E+001, 4.7729647E+000
 4.2003111E+001, 5.1971498E+000
 4.3000520E+001, 4.7577650E+000
 4.4001538E+001, 5.2789480E+000
 4.5003540E+001, 5.1862195E+000
 4.6002977E+001, 5.0198464E+000
 4.7003653E+001, 5.7049983E+000
 4.8003556E+001, 5.5562771E+000
 4.9000596E+001, 5.9247513E+000
 5.0000338E+001, 6.0900780E+000
 5.1003346E+001, 6.1474001E+000
 5.2003631E+001, 6.4453314E+000
 5.3003222E+001, 6.4779574E+000
 5.4000376E+001, 6.5300294E+000
 5.5000644E+001, 6.8642957E+000
 5.6001132E+001, 6.9132306E+000
 5.7004583E+001, 6.9154150E+000
 5.8001075E+001, 7.0920722E+000
 5.9002727E+001, 7.3193385E+000
 6.0001427E+001, 7.5548768E+000
 6.1004132E+001, 7.4592599E+000
 6.2000744E+001, 7.2615183E+000
 6.3000871E+001, 7.4768772E+000
 6.4004175E+001, 7.5387225E+000
 6.5002674E+001, 7.4064043E+000
 6.6000717E+001, 7.5662507E+000
 6.7004145E+001, 7.7155612E+000
 6.8004246E+001, 7.8275176E+000
 6.9001609E+001, 7.8952412E+000
 7.0004705E+001, 7.9324377E+000
 7.1003047E+001, 7.9738754E+000
 7.2002023E+001, 7.9675964E+000
