s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0083867E+000, 1.7892289E-001
 2.0064769E+000, 1.3897999E-001
 3.0053007E+000, 1.3223641E-001
 4.0026898E+000, 1.0432543E-001
 5.0061890E+000, 1.1388589E-001
 6.0075206E+000, 8.2341270E-002
 7.0047791E+000, 9.6173785E-002
 8.0102156E+000, 9.9249455E-002
 9.0068545E+000, 9.9824036E-002
 1.0009255E+001, 8.9642637E-002
 1.1006134E+001, 8.1878850E-002
 1.2008130E+001, 8.6797753E-002
 1.3004064E+001, 9.5255434E-002
 1.4002769E+001, 8.5887097E-002
 1.5009354E+001, 9.0402657E-002
 1.6003690E+001, 1.0430348E-001
 1.7004953E+001, 1.1195652E-001
 1.8007597E+001, 1.4035239E-001
 1.9003764E+001, 1.3363169E-001
 2.0000702E+001, 1.2226930E-001
 2.1002333E+001, 1.2654639E-001
 2.2008949E+001, 1.3320658E-001
 2.3000460E+001, 1.4358077E-001
 2.4008635E+001, 1.5075758E-001
 2.5003926E+001, 1.6460686E-001
 2.6007656E+001, 1.9264448E-001
 2.7005963E+001, 2.0710250E-001
 2.8002137E+001, 1.8981270E-001
 2.9001951E+001, 1.8849337E-001
 3.0004008E+001, 1.6984127E-001
 3.1001305E+001, 1.5521940E-001
 3.2000474E+001, 1.4710181E-001
 3.3001577E+001, 1.4981254E-001
 3.4004753E+001, 1.3995726E-001
 3.5001593E+001, 1.3258230E-001
 3.6003269E+001, 1.3869583E-001
 3.7002014E+001, 1.5975917E-001
 3.8002131E+001, 1.6698524E-001
 3.9000247E+001, 2.6749574E-001
 4.0000498E+001, 1.9678571E-001
 4.1002014E+001, 4.0743995E-001
 4.2000191E+001, 6.3332877E-001
 4.3001106E+001, 6.1240637E-001
 4.4001373E+001, 6.2258396E-001
 4.5002449E+001, 6.4497202E-001
 4.6003419E+001, 4.8762350E-001
 4.7005170E+001, 6.6441762E-001
 4.8001590E+001, 7.4479075E-001
 4.9000729E+001, 7.2935224E-001
 5.0001972E+001, 7.2141681E-001
 5.1003108E+001, 6.3777089E-001
 5.2002130E+001, 6.5290008E-001
 5.3000520E+001, 6.8011559E-001
 5.4000107E+001, 6.6384048E-001
 5.5003330E+001, 8.9789271E-001
 5.6001526E+001, 1.0351884E+000
 5.7001178E+001, 1.1160304E+000
 5.8002706E+001, 1.1326340E+000
 5.9001454E+001, 1.0260224E+000
 6.0000898E+001, 1.1494188E+000
 6.1001255E+001, 1.2731176E+000
 6.2002135E+001, 1.3315548E+000
 6.3004431E+001, 1.4787430E+000
 6.4001251E+001, 1.5318591E+000
 6.5005521E+001, 1.5409155E+000
 6.6000002E+001, 1.6276164E+000
 6.7003675E+001, 1.7103809E+000
 6.8004088E+001, 1.7249963E+000
 6.9002308E+001, 1.7865419E+000
 7.0001261E+001, 1.8577719E+000
 7.1002928E+001, 1.8490475E+000
 7.2000311E+001, 1.8685278E+000
 7.3000420E+001, 1.8335661E+000
 7.4000055E+001, 2.0208387E+000
 7.5004425E+001, 2.1347372E+000
 7.6003393E+001, 2.1976534E+000
 7.7001647E+001, 2.2741127E+000
 7.8000931E+001, 2.3202047E+000
 7.9002519E+001, 2.3164964E+000
 8.0003625E+001, 2.2769716E+000
 8.1000460E+001, 2.1740027E+000
 8.2001816E+001, 2.4668149E+000
 8.3003264E+001, 2.2708886E+000
 8.4003582E+001, 2.5913479E+000
 8.5003400E+001, 2.7477676E+000
 8.6002414E+001, 2.8342167E+000
 8.7001452E+001, 2.8627559E+000
 8.8001048E+001, 2.8657960E+000
 8.9003087E+001, 2.7801494E+000
 9.0004349E+001, 2.5605584E+000
 9.1002464E+001, 2.5351234E+000
 9.2000714E+001, 2.6573246E+000
