s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0116351E+000, 6.5889852E-002
 2.0033505E+000, 2.5000000E-002
 3.0011899E+000, 4.5967742E-002
 4.0019262E+000, 5.8279726E-002
 5.0057042E+000, 6.9586931E-002
 6.0039460E+000, 9.1315789E-002
 7.0021877E+000, 1.2394737E-001
 8.0004294E+000, 1.4763158E-001
 9.0091789E+000, 1.5833333E-001
 1.0007421E+001, 1.6921053E-001
 1.1006666E+001, 1.8358170E-001
 1.2006676E+001, 1.4885834E-001
 1.3001094E+001, 2.3582474E-001
 1.4008840E+001, 2.1701424E-001
 1.5004110E+001, 2.0934865E-001
 1.6009153E+001, 1.8404943E-001
 1.7006024E+001, 1.7060440E-001
 1.8002896E+001, 2.1401099E-001
 1.9010722E+001, 1.9293478E-001
 2.0007593E+001, 2.0686813E-001
 2.1004465E+001, 2.1456044E-001
 2.2005747E+001, 9.0620380E-002
 2.3001867E+001, 7.9697801E-002
 2.4009604E+001, 9.5404431E-002
 2.5001056E+001, 6.2078652E-002
 2.6005177E+001, 4.1419035E-002
 2.7002895E+001, 2.9736842E-002
 2.8000613E+001, 2.6052632E-002
 2.9008833E+001, 2.6041667E-002
 3.0006551E+001, 2.7105263E-002
 3.1004269E+001, 4.7105263E-002
 3.2001987E+001, 6.1842105E-002
 3.3007681E+001, 8.5568438E-002
 3.4000885E+001, 7.6162791E-002
 3.5000927E+001, 6.9817073E-002
 3.6005806E+001, 9.6984483E-002
 3.7004308E+001, 7.6627219E-002
 3.8002791E+001, 6.7532483E-002
 3.9001101E+001, 5.5075449E-002
 4.0000492E+001, 7.9413046E-002
 4.1005208E+001, 1.2763158E-001
 4.2002016E+001, 4.9402602E-002
 4.3003275E+001, 2.5000000E-002
 4.4004534E+001, 2.5000000E-002
 4.5003331E+001, 2.5000000E-002
 4.6001468E+001, 2.5000000E-002
 4.7003556E+001, 6.1719027E-002
 4.8006755E+001, 2.5000000E-002
 4.9002159E+001, 2.7450980E-002
 5.0007323E+001, 6.0922330E-002
 5.1003236E+001, 7.4082891E-002
 5.2007317E+001, 7.3130841E-002
 5.3002014E+001, 7.3584906E-002
 5.4002394E+001, 1.1314742E-001
 5.5008967E+001, 9.1666667E-002
 5.6004553E+001, 2.5000000E-002
 5.7004482E+001, 4.9468219E-002
 5.8004716E+001, 3.0111332E-002
 5.9003548E+001, 1.5036786E-001
 6.0004802E+001, 1.6476744E-001
 6.1004242E+001, 2.5694277E-001
 6.2000765E+001, 2.2069996E-001
 6.3003788E+001, 2.8750000E-002
 6.4001796E+001, 4.6398660E-002
 6.5005274E+001, 6.0029537E-002
 6.6004871E+001, 3.1514889E-001
 6.7002303E+001, 1.2709652E-001
 6.8003918E+001, 1.1112668E-001
 6.9004956E+001, 3.2977872E-001
 7.0003645E+001, 7.3357143E-001
 7.1003505E+001, 2.2311961E-001
 7.2002420E+001, 5.4368208E-001
 7.3001428E+001, 9.9721412E-001
 7.4005777E+001, 9.2863153E-001
 7.5003078E+001, 9.0641661E-001
 7.6005713E+001, 9.1244578E-001
 7.7003746E+001, 8.9459459E-001
 7.8007807E+001, 9.1801360E-001
 7.9003516E+001, 7.8086079E-001
 8.0004510E+001, 1.1809406E+000
 8.1000442E+001, 9.7299884E-001
 8.2005631E+001, 9.2465321E-001
 8.3005045E+001, 1.6119423E+000
 8.4001213E+001, 9.2682503E-001
 8.5000507E+001, 1.4493082E+000
 8.6001792E+001, 1.6787139E+000
 8.7005171E+001, 1.4077805E+000
 8.8004276E+001, 1.7149960E+000
 8.9000732E+001, 1.7851668E+000
 9.0002948E+001, 1.6421765E+000
 9.1001751E+001, 2.0033140E+000
 9.2002335E+001, 2.1703631E+000
