s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0084056E+000, 1.9043687E-001
 2.0066332E+000, 5.2473240E-002
 3.0101236E+000, 6.6946024E-002
 4.0110589E+000, 7.0797911E-002
 5.0071131E+000, 6.9208221E-002
 6.0070580E+000, 7.0349935E-002
 7.0055622E+000, 7.8659995E-002
 8.0050077E+000, 7.9804073E-002
 9.0036825E+000, 1.1829471E-001
 1.0000183E+001, 1.2533704E-001
 1.1000269E+001, 1.3521926E-001
 1.2003157E+001, 2.2755538E-001
 1.3002081E+001, 3.4931461E-001
 1.4000696E+001, 4.4489775E-001
 1.5004250E+001, 4.3045216E-001
 1.6001083E+001, 6.6689460E-001
 1.7001665E+001, 7.4316590E-001
 1.8002540E+001, 8.0843991E-001
 1.9002173E+001, 9.1145163E-001
 2.0003744E+001, 9.8475780E-001
 2.1002745E+001, 1.1227135E+000
 2.2000745E+001, 1.2135219E+000
 2.3004614E+001, 1.2695057E+000
 2.4004537E+001, 1.3896722E+000
 2.5003208E+001, 1.4692718E+000
 2.6002932E+001, 1.5515590E+000
 2.7000181E+001, 1.6262457E+000
 2.8000846E+001, 1.7026879E+000
 2.9002464E+001, 1.8726874E+000
 3.0000335E+001, 2.0248640E+000
 3.1004256E+001, 2.1617618E+000
 3.2004767E+001, 2.2166599E+000
 3.3000617E+001, 2.4952512E+000
 3.4002773E+001, 2.6563139E+000
 3.5002709E+001, 2.6178152E+000
 3.6002362E+001, 3.0757627E+000
 3.7003300E+001, 3.2847209E+000
 3.8000489E+001, 3.5801255E+000
 3.9000297E+001, 3.4914607E+000
 4.0001333E+001, 3.6604948E+000
 4.1004582E+001, 3.8075290E+000
 4.2000584E+001, 4.1666086E+000
 4.3001310E+001, 4.5071500E+000
 4.4000063E+001, 4.6054875E+000
 4.5003162E+001, 4.4803808E+000
 4.6002292E+001, 4.6292176E+000
 4.7003632E+001, 4.7725568E+000
 4.8003194E+001, 4.9060437E+000
 4.9004444E+001, 5.0199318E+000
 5.0002480E+001, 5.1923770E+000
 5.1003727E+001, 5.2589823E+000
 5.2002690E+001, 5.4805585E+000
 5.3003149E+001, 5.5575261E+000
 5.4001912E+001, 5.7166638E+000
 5.5001271E+001, 5.8657046E+000
 5.6001187E+001, 5.9989551E+000
 5.7000521E+001, 6.0716557E+000
 5.8004596E+001, 6.2049063E+000
 5.9004251E+001, 6.2954656E+000
 6.0003720E+001, 6.2937089E+000
 6.1001519E+001, 6.2762230E+000
 6.2002943E+001, 6.5126076E+000
 6.3003290E+001, 6.6308644E+000
 6.4003196E+001, 6.7281689E+000
 6.5000273E+001, 6.7866650E+000
 6.6004610E+001, 6.9014410E+000
 6.7000236E+001, 6.9782330E+000
 6.8000856E+001, 7.0300690E+000
 6.9001201E+001, 7.1230769E+000
 7.0000745E+001, 7.2096009E+000
 7.1001746E+001, 7.2974653E+000
 7.2002460E+001, 7.3614058E+000
 7.3001228E+001, 7.4600906E+000
 7.4004347E+001, 7.5438712E+000
 7.5000595E+001, 7.6539791E+000
 7.6003706E+001, 7.7154716E+000
 7.7002732E+001, 7.7891777E+000
 7.8004269E+001, 7.8648931E+000
 7.9003153E+001, 7.9057821E+000
 8.0001163E+001, 7.9648644E+000
 8.1000721E+001, 7.9750000E+000
 8.2005042E+001, 7.9750000E+000
 8.3003821E+001, 7.9750000E+000
