s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0119700E+000, 4.0745781E-001
 2.0003323E+000, 6.3238662E-002
 3.0044786E+000, 7.9848457E-002
 4.0034507E+000, 7.5000000E-002
 5.0026304E+000, 7.5000000E-002
 6.0068916E+000, 6.3025426E-002
 7.0075952E+000, 5.5574521E-002
 8.0023374E+000, 6.8259939E-002
 9.0075460E+000, 6.0037814E-002
 1.0001024E+001, 8.6709476E-002
 1.1001486E+001, 8.0882406E-002
 1.2007730E+001, 9.0445800E-002
 1.3002792E+001, 8.5213222E-002
 1.4004875E+001, 9.8196641E-002
 1.5003409E+001, 1.0191675E-001
 1.6000727E+001, 8.7731829E-002
 1.7000891E+001, 1.0400910E-001
 1.8003133E+001, 1.1270257E-001
 1.9004324E+001, 1.1592605E-001
 2.0001890E+001, 1.1172641E-001
 2.1005839E+001, 1.1399279E-001
 2.2000702E+001, 1.0793487E-001
 2.3005676E+001, 1.1082416E-001
 2.4007278E+001, 9.9463252E-002
 2.5003989E+001, 1.0565099E-001
 2.6004116E+001, 1.0952116E-001
 2.7005789E+001, 1.0309441E-001
 2.8005186E+001, 1.1287453E-001
 2.9005444E+001, 1.1175690E-001
 3.0008099E+001, 1.0986977E-001
 3.1003965E+001, 1.1659572E-001
 3.2002894E+001, 1.3033764E-001
 3.3002065E+001, 1.2985085E-001
 3.4000855E+001, 1.1238463E-001
 3.5003250E+001, 1.3428666E-001
 3.6005505E+001, 1.6362325E-001
 3.7002593E+001, 1.5177989E-001
 3.8004039E+001, 1.5133929E-001
 3.9002033E+001, 1.3435055E-001
 4.0004822E+001, 1.4367045E-001
 4.1004258E+001, 1.9120453E-001
 4.2004912E+001, 3.7360900E-001
 4.3003638E+001, 4.1151064E-001
 4.4000270E+001, 3.7265011E-001
 4.5003706E+001, 4.3593865E-001
 4.6002058E+001, 4.8822131E-001
 4.7003707E+001, 4.9227335E-001
 4.8004880E+001, 4.9915431E-001
 4.9001902E+001, 5.2320938E-001
 5.0000170E+001, 5.1934532E-001
 5.1000208E+001, 5.4560013E-001
 5.2002038E+001, 5.5610609E-001
 5.3000301E+001, 5.1509529E-001
 5.4000330E+001, 4.9361510E-001
 5.5002544E+001, 4.7376885E-001
 5.6000776E+001, 5.3547532E-001
 5.7001721E+001, 6.0179753E-001
 5.8005464E+001, 5.7824614E-001
 5.9003278E+001, 6.0528579E-001
 6.0000513E+001, 7.2903289E-001
 6.1004469E+001, 7.3649039E-001
 6.2000070E+001, 7.6230671E-001
 6.3004811E+001, 7.5254839E-001
 6.4003680E+001, 7.8244855E-001
 6.5003744E+001, 8.0250921E-001
 6.6004930E+001, 7.9745108E-001
 6.7003240E+001, 8.1903866E-001
 6.8002876E+001, 8.2887003E-001
 6.9004302E+001, 8.7567526E-001
 7.0004755E+001, 8.8386682E-001
 7.1003662E+001, 8.9705747E-001
 7.2002875E+001, 8.9164663E-001
 7.3005584E+001, 9.2648710E-001
 7.4001137E+001, 9.6346234E-001
 7.5001849E+001, 9.6951713E-001
 7.6002521E+001, 9.5884653E-001
 7.7002216E+001, 9.8661593E-001
 7.8005250E+001, 1.0111804E+000
 7.9003033E+001, 1.0479478E+000
 8.0005069E+001, 1.0418486E+000
 8.1004595E+001, 1.0210765E+000
 8.2003722E+001, 1.1077359E+000
 8.3006568E+001, 1.1247090E+000
 8.4001107E+001, 1.1318488E+000
 8.5004628E+001, 1.1089629E+000
 8.6005953E+001, 1.1650923E+000
 8.7005043E+001, 1.2147565E+000
 8.8004379E+001, 1.1963133E+000
 8.9002750E+001, 1.2144372E+000
 9.0004003E+001, 1.2284628E+000
 9.1004567E+001, 1.2368560E+000
 9.2005015E+001, 1.2477913E+000
