s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0057619E+000, 1.1674523E-001
 2.0022070E+000, 2.5000000E-002
 3.0022794E+000, 2.7173913E-002
 4.0023518E+000, 3.1159420E-002
 5.0024241E+000, 8.0434783E-002
 6.0024965E+000, 2.5000000E-002
 7.0025689E+000, 2.5000000E-002
 8.0026413E+000, 2.5000000E-002
 9.0027137E+000, 2.5000000E-002
 1.0002786E+001, 2.5000000E-002
 1.1002858E+001, 2.5000000E-002
 1.2002931E+001, 2.5000000E-002
 1.3003003E+001, 2.5000000E-002
 1.4003076E+001, 2.5000000E-002
 1.5002123E+001, 3.7444174E-002
 1.6000901E+001, 6.7319842E-002
 1.7005074E+001, 3.7500000E-002
 1.8002274E+001, 4.0034965E-002
 1.9006448E+001, 4.3055556E-002
 2.0000953E+001, 2.5000000E-002
 2.1000441E+001, 5.0149925E-002
 2.2005923E+001, 9.5901639E-002
 2.3007720E+001, 1.1368805E-001
 2.4003910E+001, 1.0523739E-001
 2.5003234E+001, 1.2701498E-001
 2.6000201E+001, 1.6512565E-001
 2.7003027E+001, 1.2710084E-001
 2.8004948E+001, 1.9620436E-001
 2.9001989E+001, 1.8658961E-001
 3.0005735E+001, 2.0935925E-001
 3.1000726E+001, 2.2909535E-001
 3.2003860E+001, 2.3928555E-001
 3.3001535E+001, 2.6066614E-001
 3.4004152E+001, 3.1401373E-001
 3.5005703E+001, 2.9112906E-001
 3.6000216E+001, 3.1187173E-001
 3.7001438E+001, 3.6073170E-001
 3.8008012E+001, 2.8344221E-001
 3.9006436E+001, 3.5505678E-001
 4.0000839E+001, 3.9710958E-001
 4.1002028E+001, 4.0245719E-001
 4.2003606E+001, 3.5692603E-001
 4.3000328E+001, 4.5154681E-001
 4.4004156E+001, 4.3004962E-001
 4.5004141E+001, 4.5110410E-001
 4.6006400E+001, 4.3681930E-001
 4.7000562E+001, 4.4784873E-001
 4.8001327E+001, 4.9653343E-001
 4.9001007E+001, 5.2903948E-001
 5.0003728E+001, 7.6881831E-001
 5.1000159E+001, 6.9496553E-001
 5.2000660E+001, 7.8024037E-001
 5.3000787E+001, 7.5771509E-001
 5.4004294E+001, 7.0762349E-001
 5.5003914E+001, 1.0325024E+000
 5.6001972E+001, 9.4175389E-001
 5.7003810E+001, 1.0717119E+000
 5.8002018E+001, 8.8704257E-001
 5.9000991E+001, 1.0042067E+000
 6.0002239E+001, 1.0111258E+000
 6.1005864E+001, 7.8979452E-001
 6.2004049E+001, 8.2103541E-001
 6.3004171E+001, 8.7473598E-001
 6.4000469E+001, 8.6893518E-001
 6.5001441E+001, 9.5508607E-001
 6.6002460E+001, 9.2748146E-001
 6.7004259E+001, 1.0763449E+000
 6.8000648E+001, 1.0929466E+000
 6.9002380E+001, 1.3526939E+000
 7.0000142E+001, 1.0176306E+000
 7.1002725E+001, 1.0869249E+000
 7.2004731E+001, 1.1483752E+000
 7.3000019E+001, 1.3808520E+000
 7.4001050E+001, 1.3072320E+000
 7.5000405E+001, 1.4504633E+000
 7.6004448E+001, 1.3111040E+000
 7.7001154E+001, 1.6480531E+000
 7.8003689E+001, 1.4854952E+000
 7.9003616E+001, 1.4988086E+000
 8.0001954E+001, 1.5342590E+000
 8.1003606E+001, 1.6030481E+000
 8.2001254E+001, 1.7061853E+000
 8.3003349E+001, 1.7817542E+000
 8.4002360E+001, 2.0218169E+000
 8.5004670E+001, 2.2219594E+000
 8.6000861E+001, 1.9554060E+000
 8.7000265E+001, 2.1510336E+000
 8.8000082E+001, 2.2507855E+000
 8.9002599E+001, 2.3954252E+000
 9.0001568E+001, 2.5517217E+000
 9.1001215E+001, 2.5103728E+000
 9.2004593E+001, 2.6091252E+000
