s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0110548E+000, 1.3798701E-001
 2.0089789E+000, 8.2236842E-002
 3.0106621E+000, 8.1337583E-002
 4.0053037E+000, 9.7290556E-002
 5.0091636E+000, 7.5000000E-002
 6.0014848E+000, 7.8488372E-002
 7.0100971E+000, 6.5924788E-002
 8.0050231E+000, 7.8520277E-002
 9.0046079E+000, 1.0466677E-001
 1.0008732E+001, 7.8379342E-002
 1.1010618E+001, 4.4776482E-002
 1.2006662E+001, 1.0887097E-001
 1.3007912E+001, 6.8581928E-002
 1.4007269E+001, 8.8942308E-002
 1.5004190E+001, 7.3954912E-002
 1.6000983E+001, 8.0083841E-002
 1.7008759E+001, 1.0678419E-001
 1.8008265E+001, 1.9469267E-001
 1.9005756E+001, 1.4784044E-001
 2.0002718E+001, 1.5024962E-001
 2.1005374E+001, 1.4094828E-001
 2.2007472E+001, 2.8450196E-002
 2.3001351E+001, 1.0752994E-001
 2.4008432E+001, 1.6490826E-001
 2.5003590E+001, 2.6107366E-001
 2.6000880E+001, 4.0144937E-001
 2.7004427E+001, 3.7559211E-001
 2.8002637E+001, 4.3273300E-001
 2.9000814E+001, 4.8759249E-001
 3.0004968E+001, 5.9614826E-001
 3.1005242E+001, 7.5264878E-001
 3.2000499E+001, 7.7402597E-001
 3.3001022E+001, 8.5118680E-001
 3.4000866E+001, 8.5973453E-001
 3.5003193E+001, 1.0284483E+000
 3.6000757E+001, 1.1160150E+000
 3.7001392E+001, 1.1618902E+000
 3.8000010E+001, 1.3027955E+000
 3.9002160E+001, 1.3808150E+000
 4.0003782E+001, 1.5101538E+000
 4.1005542E+001, 1.5640853E+000
 4.2005134E+001, 1.5442324E+000
 4.3004269E+001, 1.6680359E+000
 4.4005935E+001, 1.8555827E+000
 4.5001362E+001, 1.8646988E+000
 4.6005029E+001, 1.9815314E+000
 4.7001675E+001, 2.1090467E+000
 4.8002067E+001, 2.3094773E+000
 4.9002093E+001, 2.3614151E+000
 5.0004744E+001, 2.4669033E+000
 5.1003192E+001, 2.4981991E+000
 5.2001260E+001, 2.6024922E+000
 5.3001851E+001, 2.7012848E+000
 5.4001582E+001, 2.7296318E+000
 5.5001080E+001, 2.8294965E+000
 5.6002405E+001, 2.9443497E+000
 5.7002622E+001, 3.0488872E+000
 5.8004950E+001, 3.1190172E+000
 5.9002971E+001, 3.2047330E+000
 6.0001740E+001, 3.2664501E+000
 6.1000941E+001, 3.3502730E+000
 6.2003136E+001, 3.3880331E+000
 6.3004373E+001, 3.4327454E+000
 6.4002823E+001, 3.4792248E+000
 6.5001063E+001, 3.5742908E+000
 6.6006383E+001, 3.6566901E+000
 6.7003147E+001, 3.7441125E+000
 6.8002574E+001, 3.7439854E+000
 6.9003525E+001, 3.8379881E+000
 7.0000102E+001, 3.9029371E+000
 7.1003426E+001, 3.9605904E+000
 7.2001183E+001, 4.0341758E+000
 7.3003595E+001, 4.0731885E+000
 7.4006264E+001, 4.1983483E+000
 7.5006536E+001, 4.2107613E+000
 7.6001648E+001, 4.2890153E+000
 7.7004315E+001, 4.3732468E+000
 7.8003322E+001, 4.4661701E+000
 7.9000145E+001, 4.5652284E+000
 8.0002554E+001, 4.6064533E+000
 8.1002944E+001, 4.7212977E+000
 8.2006647E+001, 4.8105774E+000
 8.3005071E+001, 4.8517083E+000
 8.4001418E+001, 4.9625080E+000
 8.5001000E+001, 4.9710165E+000
 8.6006461E+001, 5.0936377E+000
 8.7002307E+001, 5.1462163E+000
 8.8000751E+001, 5.2284605E+000
 8.9004080E+001, 5.2721648E+000
 9.0000985E+001, 5.3626988E+000
 9.1000100E+001, 5.4083148E+000
 9.2002279E+001, 5.5247189E+000
 9.3004393E+001, 5.5527005E+000
 9.4004031E+001, 5.6515640E+000
 9.5005657E+001, 5.7063023E+000
 9.6002990E+001, 5.7710097E+000
 9.7001703E+001, 5.8376381E+000
 9.8002800E+001, 5.9393739E+000
 9.9005232E+001, 6.0008474E+000
 1.0000261E+002, 6.0619193E+000
 1.0100472E+002, 6.1728745E+000
 1.0200431E+002, 6.2235498E+000
 1.0300570E+002, 6.3134072E+000
 1.0400538E+002, 6.3917571E+000
 1.0500182E+002, 6.4597917E+000
 1.0600581E+002, 6.5231772E+000
 1.0700262E+002, 6.6020625E+000
 1.0800564E+002, 6.6656170E+000
 1.0900285E+002, 6.7283076E+000
 1.1000518E+002, 6.7931797E+000
 1.1100197E+002, 6.8586000E+000
 1.1200694E+002, 6.9186114E+000
 1.1300316E+002, 6.9671127E+000
 1.1400265E+002, 7.0310581E+000
 1.1500698E+002, 7.0768853E+000
 1.1600146E+002, 7.1398669E+000
 1.1700416E+002, 7.2070412E+000
 1.1800339E+002, 7.2659232E+000
 1.1900268E+002, 7.3359817E+000
 1.2000137E+002, 7.4105628E+000
 1.2100186E+002, 7.4294239E+000
 1.2200476E+002, 7.4951457E+000
 1.2300078E+002, 7.6026714E+000
 1.2400430E+002, 7.6543459E+000
 1.2500440E+002, 7.7272427E+000
 1.2600714E+002, 7.7988029E+000
 1.2700062E+002, 7.8672652E+000
 1.2800894E+002, 7.9068671E+000
 1.2900707E+002, 7.9580570E+000
 1.3000481E+002, 7.9750000E+000
 1.3100767E+002, 7.9347701E+000
