s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0222974E+000, 2.0136168E-001
 2.0116536E+000, 7.7829692E-002
 3.0082772E+000, 1.9038698E-001
 4.0071270E+000, 4.8312049E-002
 5.0119281E+000, 3.6303674E-002
 6.0086604E+000, 4.0458015E-002
 7.0101498E+000, 2.5000000E-002
 8.0030517E+000, 2.5000000E-002
 9.0118675E+000, 2.5000000E-002
 1.0002458E+001, 4.9039386E-002
 1.1000126E+001, 9.0303096E-002
 1.2006013E+001, 2.5000000E-002
 1.3004445E+001, 2.5000000E-002
 1.4001896E+001, 2.5000000E-002
 1.5008121E+001, 2.5000000E-002
 1.6005975E+001, 4.4179569E-002
 1.7005432E+001, 2.5000000E-002
 1.8001653E+001, 3.9561501E-002
 1.9003806E+001, 2.5000000E-002
 2.0005073E+001, 4.4554713E-002
 2.1005840E+001, 6.8450784E-002
 2.2005039E+001, 9.5410347E-002
 2.3002980E+001, 9.1599947E-002
 2.4001886E+001, 9.7406315E-002
 2.5000435E+001, 1.3488725E-001
 2.6001504E+001, 1.4548143E-001
 2.7001225E+001, 1.5947334E-001
 2.8000130E+001, 1.8603158E-001
 2.9002521E+001, 2.0146957E-001
 3.0002257E+001, 2.3003072E-001
 3.1005341E+001, 2.4582835E-001
 3.2004155E+001, 3.4333980E-001
 3.3004262E+001, 3.1737388E-001
 3.4002333E+001, 3.9085520E-001
 3.5000879E+001, 4.9641312E-001
 3.6000721E+001, 4.4629773E-001
 3.7003283E+001, 9.3653372E-001
 3.8003571E+001, 4.0632972E-001
 3.9000423E+001, 9.6867821E-001
 4.0003481E+001, 5.9051924E-001
 4.1000332E+001, 5.8277890E-001
 4.2004204E+001, 8.7636858E-001
 4.3004203E+001, 7.1927689E-001
 4.4000484E+001, 1.0060496E+000
 4.5001787E+001, 1.0498018E+000
 4.6002457E+001, 9.0488459E-001
 4.7001569E+001, 9.6042184E-001
 4.8000441E+001, 8.6739047E-001
 4.9002775E+001, 1.0359758E+000
 5.0001082E+001, 8.5055227E-001
 5.1000742E+001, 9.8942949E-001
 5.2001869E+001, 8.2896103E-001
 5.3002310E+001, 9.7610940E-001
 5.4002637E+001, 9.9031133E-001
 5.5002615E+001, 1.3061412E+000
 5.6001892E+001, 1.6564932E+000
 5.7001955E+001, 1.4396632E+000
 5.8000494E+001, 1.2816431E+000
 5.9001131E+001, 1.3559609E+000
 6.0002398E+001, 1.4893070E+000
 6.1003109E+001, 1.8334054E+000
 6.2003292E+001, 1.4524062E+000
 6.3001111E+001, 1.5211998E+000
 6.4001030E+001, 2.0371237E+000
 6.5002725E+001, 2.0209727E+000
 6.6000905E+001, 2.0267231E+000
 6.7003387E+001, 2.0388283E+000
 6.8002216E+001, 2.3429099E+000
 6.9004186E+001, 2.4330163E+000
 7.0000298E+001, 2.4479045E+000
 7.1003491E+001, 2.7546610E+000
 7.2002441E+001, 2.5729928E+000
 7.3000033E+001, 2.5876741E+000
 7.4004461E+001, 2.7987124E+000
 7.5004995E+001, 2.7783010E+000
 7.6004448E+001, 2.8656085E+000
 7.7003023E+001, 2.9124132E+000
 7.8003011E+001, 3.0646703E+000
 7.9000491E+001, 3.3291063E+000
 8.0002767E+001, 3.1186473E+000
 8.1001024E+001, 3.0131527E+000
 8.2002766E+001, 2.9741631E+000
 8.3001123E+001, 2.9647657E+000
 8.4002874E+001, 3.1888281E+000
 8.5000764E+001, 3.3397567E+000
 8.6004234E+001, 3.4473627E+000
 8.7002794E+001, 3.2722916E+000
 8.8003906E+001, 3.3324816E+000
 8.9002169E+001, 3.3689710E+000
 9.0002397E+001, 3.4910491E+000
 9.1002999E+001, 3.6219631E+000
 9.2000503E+001, 3.7859090E+000
