s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0102012E+000, 1.0935003E-001
 2.0032076E+000, 6.9946522E-002
 3.0030169E+000, 7.6451666E-002
 4.0026248E+000, 1.1216671E-001
 5.0032842E+000, 1.2518090E-001
 6.0005614E+000, 1.0993156E-001
 7.0001150E+000, 5.2604167E-002
 8.0100806E+000, 5.1288660E-002
 9.0003414E+000, 2.5000000E-002
 1.0005763E+001, 2.5000000E-002
 1.1004819E+001, 2.5000000E-002
 1.2007094E+001, 2.5000000E-002
 1.3003066E+001, 2.5000000E-002
 1.4009805E+001, 2.5000000E-002
 1.5000753E+001, 4.2529880E-002
 1.6004535E+001, 8.2256638E-002
 1.7004882E+001, 1.0315534E-001
 1.8009413E+001, 1.6582749E-001
 1.9002245E+001, 7.5966930E-002
 2.0002234E+001, 7.5000000E-002
 2.1002224E+001, 1.3018868E-001
 2.2007810E+001, 1.4298746E-001
 2.3005113E+001, 3.5709372E-001
 2.4004425E+001, 1.7458333E-001
 2.5000258E+001, 1.2500000E-001
 2.6002645E+001, 2.5900509E-001
 2.7000292E+001, 2.3889001E-001
 2.8000721E+001, 9.2381688E-001
 2.9003073E+001, 1.1004803E+000
 3.0005290E+001, 1.0929662E+000
 3.1000146E+001, 8.1127722E-001
 3.2002973E+001, 9.7845700E-001
 3.3001466E+001, 1.4472116E+000
 3.4000393E+001, 1.5008552E+000
 3.5002965E+001, 1.6008974E+000
 3.6003245E+001, 1.6652255E+000
 3.7003293E+001, 1.6350095E+000
 3.8000831E+001, 1.7139206E+000
 3.9003584E+001, 1.8064849E+000
 4.0004058E+001, 2.0523499E+000
 4.1001813E+001, 1.5392405E+000
 4.2002110E+001, 1.5863263E+000
 4.3002401E+001, 1.4304927E+000
 4.4004123E+001, 1.5516192E+000
 4.5004041E+001, 1.8056858E+000
 4.6002368E+001, 1.8649245E+000
 4.7003848E+001, 2.3977620E+000
 4.8001228E+001, 2.0598931E+000
 4.9001604E+001, 2.3801366E+000
 5.0000167E+001, 2.4933053E+000
 5.1001097E+001, 2.7213915E+000
 5.2004194E+001, 2.8781380E+000
 5.3002894E+001, 3.0249271E+000
 5.4002960E+001, 3.1737351E+000
 5.5000778E+001, 3.2250968E+000
 5.6002844E+001, 3.2689524E+000
 5.7004605E+001, 3.3535103E+000
 5.8003135E+001, 3.4963954E+000
 5.9002135E+001, 3.6307933E+000
 6.0001300E+001, 3.7255206E+000
 6.1004212E+001, 3.7508939E+000
 6.2000816E+001, 3.9954954E+000
 6.3003916E+001, 4.0177862E+000
 6.4004052E+001, 4.1278993E+000
 6.5001810E+001, 4.4575969E+000
 6.6002017E+001, 4.4584323E+000
 6.7003450E+001, 4.5731642E+000
 6.8000352E+001, 4.7190516E+000
 6.9001457E+001, 4.8425574E+000
 7.0001795E+001, 4.9649910E+000
 7.1003031E+001, 4.9096346E+000
 7.2002664E+001, 5.0978953E+000
 7.3002355E+001, 5.1840735E+000
 7.4001357E+001, 5.4077552E+000
 7.5001027E+001, 5.3526131E+000
 7.6004763E+001, 5.8657724E+000
 7.7002764E+001, 5.6285907E+000
 7.8000839E+001, 5.6899679E+000
 7.9000247E+001, 5.8246181E+000
 8.0002453E+001, 6.1300084E+000
 8.1002523E+001, 6.0070318E+000
 8.2003540E+001, 6.3546072E+000
 8.3003069E+001, 6.3724881E+000
 8.4000203E+001, 6.3894706E+000
 8.5001856E+001, 6.4995154E+000
 8.6001876E+001, 6.7410129E+000
 8.7000920E+001, 6.7798020E+000
 8.8000505E+001, 6.8634817E+000
 8.9005003E+001, 7.0648654E+000
 9.0004201E+001, 7.0764489E+000
 9.1005671E+001, 7.2438802E+000
 9.2003768E+001, 7.3978854E+000
 9.3000444E+001, 7.5313896E+000
 9.4001305E+001, 7.5666646E+000
 9.5006646E+001, 7.5880894E+000
 9.6005195E+001, 7.6959623E+000
 9.7002861E+001, 7.7917641E+000
 9.8000821E+001, 7.9027996E+000
 9.9007350E+001, 7.9681962E+000
 1.0000724E+002, 7.9750000E+000
