s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0130310E+000, 7.3449217E-002
 2.0049697E+000, 4.0852256E-002
 3.0042281E+000, 7.8076881E-002
 4.0079624E+000, 1.7363941E-001
 5.0088759E+000, 2.1261271E-001
 6.0044685E+000, 2.3499832E-001
 7.0130885E+000, 2.5450820E-001
 8.0116641E+000, 3.3691299E-001
 9.0136907E+000, 3.8550258E-001
 1.0007970E+001, 3.7357143E-001
 1.1002249E+001, 3.7357143E-001
 1.2012381E+001, 8.4629176E-002
 1.3007660E+001, 4.5957433E-002
 1.4009392E+001, 2.5000000E-002
 1.5000510E+001, 2.5000000E-002
 1.6007175E+001, 2.5000000E-002
 1.7006315E+001, 2.5000000E-002
 1.8000667E+001, 2.5000000E-002
 1.9002014E+001, 5.5879078E-002
 2.0006353E+001, 2.5000000E-002
 2.1005130E+001, 2.5000000E-002
 2.2000417E+001, 2.5000000E-002
 2.3006570E+001, 2.5000000E-002
 2.4002098E+001, 2.5000000E-002
 2.5008576E+001, 2.5000000E-002
 2.6006432E+001, 2.5000000E-002
 2.7005712E+001, 4.6713251E-002
 2.8003617E+001, 7.5000000E-002
 2.9006463E+001, 7.5000000E-002
 3.0005461E+001, 7.5000000E-002
 3.1002907E+001, 7.5000000E-002
 3.2003756E+001, 7.5000000E-002
 3.3005892E+001, 7.5000000E-002
 3.4004495E+001, 7.5000000E-002
 3.5002368E+001, 1.1092357E-001
 3.6000969E+001, 1.2500000E-001
 3.7002085E+001, 1.2500000E-001
 3.8007388E+001, 1.2500000E-001
 3.9000553E+001, 1.2500000E-001
 4.0005774E+001, 1.2999555E-001
 4.1006509E+001, 1.3088861E-001
 4.2001239E+001, 1.6248236E-001
 4.3000933E+001, 1.7500000E-001
 4.4001484E+001, 1.7500000E-001
 4.5006529E+001, 1.7500000E-001
 4.6003618E+001, 2.1261898E-001
 4.7005844E+001, 2.2500000E-001
 4.8002691E+001, 2.3184294E-001
 4.9001633E+001, 2.3087962E-001
 5.0004512E+001, 2.2500000E-001
 5.1001741E+001, 2.4861411E-001
 5.2003873E+001, 2.8489051E-001
 5.3000731E+001, 4.2774334E-001
 5.4003757E+001, 3.4304951E-001
 5.5004728E+001, 2.7500000E-001
 5.6005241E+001, 4.8727043E-001
 5.7000070E+001, 4.7433660E-001
 5.8000251E+001, 6.2546148E-001
 5.9004660E+001, 3.5067495E-001
 6.0004258E+001, 3.2500000E-001
 6.1002873E+001, 1.1407294E+000
 6.2003752E+001, 1.0370910E+000
 6.3000505E+001, 3.7500000E-001
 6.4004577E+001, 6.5879064E-001
 6.5001945E+001, 8.7013130E-001
 6.6002812E+001, 4.2500000E-001
 6.7003264E+001, 4.2500000E-001
 6.8001535E+001, 6.5369194E-001
 6.9003556E+001, 4.9778073E-001
 7.0003564E+001, 4.7500000E-001
 7.1002502E+001, 4.7500000E-001
 7.2003487E+001, 5.4226123E-001
 7.3002496E+001, 5.2500000E-001
 7.4001353E+001, 5.2598780E-001
 7.5004148E+001, 5.2500000E-001
 7.6003506E+001, 9.7915856E-001
 7.7001929E+001, 1.2069408E+000
 7.8001622E+001, 6.0467305E-001
 7.9002354E+001, 7.6128233E-001
 8.0002797E+001, 1.7384246E+000
 8.1003230E+001, 1.2668577E+000
 8.2002701E+001, 7.2573255E-001
 8.3000026E+001, 1.1921384E+000
 8.4003724E+001, 1.6487485E+000
 8.5000540E+001, 8.3011510E-001
 8.6002480E+001, 7.6343564E-001
 8.7000743E+001, 7.4772562E-001
 8.8003687E+001, 7.9432605E-001
 8.9001530E+001, 8.3558990E-001
 9.0002667E+001, 1.2597871E+000
 9.1002185E+001, 1.0050737E+000
 9.2003118E+001, 1.2198572E+000
