s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0096644E+000, 8.9339372E-002
 2.0075844E+000, 6.9108208E-002
 3.0015698E+000, 3.1355932E-002
 4.0039789E+000, 3.0042017E-002
 5.0063879E+000, 2.5000000E-002
 6.0087970E+000, 2.5000000E-002
 7.0076681E+000, 2.5000000E-002
 8.0065392E+000, 2.5000000E-002
 9.0054104E+000, 1.0459184E-001
 1.0007351E+001, 2.5000000E-002
 1.1002579E+001, 2.5000000E-002
 1.2004556E+001, 2.5000000E-002
 1.3007441E+001, 5.1108900E-002
 1.4002524E+001, 7.5000000E-002
 1.5008503E+001, 7.5000000E-002
 1.6004244E+001, 7.5000000E-002
 1.7000332E+001, 1.1882498E-001
 1.8002868E+001, 1.2500000E-001
 1.9003598E+001, 1.3848212E-001
 2.0003991E+001, 1.7500000E-001
 2.1002281E+001, 1.7500000E-001
 2.2003423E+001, 1.7500000E-001
 2.3006421E+001, 2.0620771E-001
 2.4005745E+001, 2.2500000E-001
 2.5003056E+001, 2.2500000E-001
 2.6000091E+001, 2.2500000E-001
 2.7005256E+001, 4.5257088E-001
 2.8003109E+001, 2.7500000E-001
 2.9001182E+001, 2.7500000E-001
 3.0004128E+001, 3.3382839E-001
 3.1003835E+001, 1.3613806E+000
 3.2004497E+001, 1.7188165E+000
 3.3002121E+001, 1.8013851E+000
 3.4000027E+001, 1.7100059E+000
 3.5002184E+001, 1.3194285E+000
 3.6000423E+001, 1.2940816E+000
 3.7004210E+001, 1.0160049E+000
 3.8001806E+001, 1.2255438E+000
 3.9003939E+001, 2.0642093E+000
 4.0003530E+001, 2.0492879E+000
 4.1003748E+001, 1.2047950E+000
 4.2002596E+001, 1.9721896E+000
 4.3000235E+001, 2.2897813E+000
 4.4000354E+001, 1.7146671E+000
 4.5003643E+001, 2.1673503E+000
 4.6000854E+001, 2.3705761E+000
 4.7002946E+001, 2.3904722E+000
 4.8000610E+001, 2.6280176E+000
 4.9002322E+001, 2.8593281E+000
 5.0000428E+001, 2.9534878E+000
 5.1000890E+001, 2.8081539E+000
 5.2003073E+001, 2.8677866E+000
 5.3000787E+001, 2.9217160E+000
 5.4000615E+001, 2.9312501E+000
 5.5001904E+001, 2.9710555E+000
 5.6003674E+001, 2.4406245E+000
 5.7001427E+001, 1.7162600E+000
 5.8002896E+001, 3.3042259E+000
 5.9002300E+001, 2.6315982E+000
 6.0003099E+001, 2.1402873E+000
 6.1001315E+001, 2.0475805E+000
 6.2001344E+001, 2.2709635E+000
 6.3000591E+001, 3.1498192E+000
 6.4001470E+001, 2.4992828E+000
 6.5004138E+001, 2.3151590E+000
 6.6000135E+001, 2.5470602E+000
 6.7000613E+001, 2.6730061E+000
 6.8001618E+001, 2.8067421E+000
 6.9002241E+001, 2.2064427E+000
 7.0002709E+001, 2.9120171E+000
 7.1003235E+001, 3.0004205E+000
 7.2002089E+001, 3.2639555E+000
 7.3004303E+001, 3.2497451E+000
 7.4002624E+001, 3.3043522E+000
 7.5002380E+001, 3.5979776E+000
 7.6001651E+001, 3.5325342E+000
 7.7001434E+001, 3.8207113E+000
 7.8000806E+001, 3.9462013E+000
 7.9000756E+001, 3.9930720E+000
 8.0003707E+001, 4.1995363E+000
 8.1000262E+001, 4.1489579E+000
 8.2002054E+001, 4.2358484E+000
 8.3000016E+001, 4.3229208E+000
 8.4002085E+001, 4.6235269E+000
 8.5003688E+001, 4.4637640E+000
 8.6002786E+001, 4.8071857E+000
 8.7004318E+001, 4.6666775E+000
 8.8002162E+001, 4.6572205E+000
 8.9002640E+001, 5.0297925E+000
 9.0001256E+001, 5.3432762E+000
 9.1001000E+001, 5.0674465E+000
 9.2001860E+001, 5.4258087E+000
 9.3001765E+001, 5.4862703E+000
 9.4004045E+001, 5.1362982E+000
 9.5003069E+001, 5.1645335E+000
 9.6000799E+001, 5.3682260E+000
 9.7003595E+001, 5.3358213E+000
 9.8002156E+001, 5.6889313E+000
 9.9001862E+001, 5.2561777E+000
 1.0000072E+002, 5.4514751E+000
 1.0100003E+002, 6.0524899E+000
 1.0200155E+002, 6.3702734E+000
 1.0300418E+002, 5.3664483E+000
 1.0400144E+002, 5.8494974E+000
 1.0500350E+002, 5.8686653E+000
 1.0600321E+002, 6.2566943E+000
 1.0700297E+002, 5.5921437E+000
 1.0800374E+002, 6.4984497E+000
 1.0900345E+002, 6.0133415E+000
 1.1000137E+002, 5.9380128E+000
 1.1100034E+002, 6.4079215E+000
 1.1200224E+002, 6.2488430E+000
 1.1300305E+002, 6.2166951E+000
 1.1400337E+002, 6.6406832E+000
 1.1500506E+002, 6.3848555E+000
 1.1600425E+002, 6.6390044E+000
 1.1700129E+002, 6.3479787E+000
 1.1800314E+002, 6.2671685E+000
 1.1900248E+002, 6.3797383E+000
 1.2000608E+002, 6.3948827E+000
 1.2100535E+002, 6.5813065E+000
 1.2200122E+002, 6.8902171E+000
 1.2300114E+002, 7.0566254E+000
 1.2400425E+002, 7.1967393E+000
 1.2500468E+002, 7.2677021E+000
 1.2600608E+002, 7.3967120E+000
 1.2700593E+002, 7.4546271E+000
 1.2800464E+002, 7.5974457E+000
 1.2900447E+002, 7.5658524E+000
 1.3000393E+002, 7.6294029E+000
