s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0013060E+000, 7.3373744E-002
 2.0016654E+000, 9.3350240E-002
 3.0001090E+000, 1.1443039E-001
 4.0088737E+000, 1.0520935E-001
 5.0073241E+000, 1.2828675E-001
 6.0070346E+000, 1.1251965E-001
 7.0046689E+000, 1.6710763E-001
 8.0059025E+000, 1.6748890E-001
 9.0100437E+000, 1.6805428E-001
 1.0005586E+001, 1.3274499E-001
 1.1001897E+001, 1.4101756E-001
 1.2003519E+001, 1.7399667E-001
 1.3001785E+001, 1.7185198E-001
 1.4004583E+001, 1.6250771E-001
 1.5002100E+001, 2.1514773E-001
 1.6005412E+001, 3.1312394E-001
 1.7004952E+001, 3.3480392E-001
 1.8004851E+001, 3.3559303E-001
 1.9004493E+001, 4.6408360E-001
 2.0004505E+001, 4.1371738E-001
 2.1002969E+001, 4.3859649E-001
 2.2006423E+001, 5.4383334E-001
 2.3005042E+001, 1.1818965E-001
 2.4005755E+001, 7.5000000E-002
 2.5000931E+001, 7.5000000E-002
 2.6001300E+001, 1.2557995E-001
 2.7002156E+001, 5.1895798E-001
 2.8003482E+001, 3.8456426E-001
 2.9007878E+001, 5.0471752E-001
 3.0005410E+001, 4.8879922E-001
 3.1000471E+001, 6.4334076E-001
 3.2003127E+001, 7.1132456E-001
 3.3006614E+001, 4.8274429E-001
 3.4007706E+001, 7.3730328E-002
 3.5002342E+001, 6.8633104E-001
 3.6005333E+001, 6.4121950E-001
 3.7007180E+001, 6.3623188E-001
 3.8004941E+001, 8.6957859E-001
 3.9001768E+001, 6.3444876E-001
 4.0000408E+001, 6.2500000E-001
 4.1004143E+001, 6.4474009E-001
 4.2000173E+001, 5.9898156E-001
 4.3004304E+001, 5.6119043E-001
 4.4003599E+001, 6.5447948E-001
 4.5002894E+001, 6.2826531E-001
 4.6002029E+001, 7.4498655E-001
 4.7002463E+001, 7.2001170E-001
 4.8001753E+001, 1.1531899E+000
 4.9001016E+001, 8.8615870E-001
 5.0004131E+001, 9.4562950E-001
 5.1002806E+001, 1.8821285E+000
 5.2001520E+001, 1.3537604E+000
 5.3001763E+001, 1.0901554E+000
 5.4002516E+001, 7.9743973E-001
 5.5001533E+001, 7.3652348E-001
 5.6001995E+001, 5.8454190E-001
 5.7000064E+001, 1.3654668E+000
 5.8001699E+001, 3.7465530E-001
 5.9004225E+001, 1.3266311E+000
 6.0003125E+001, 2.3880349E+000
 6.1003122E+001, 1.7229638E+000
 6.2002221E+001, 2.4293789E+000
 6.3003630E+001, 2.3101095E+000
 6.4003980E+001, 2.5428260E+000
 6.5000843E+001, 2.7648632E+000
 6.6002036E+001, 2.9688272E+000
 6.7003545E+001, 2.5745169E+000
 6.8003955E+001, 1.3798233E+000
 6.9002043E+001, 2.5822895E+000
 7.0002938E+001, 1.3329900E+000
 7.1003094E+001, 2.0168824E+000
 7.2003954E+001, 1.3978144E+000
 7.3001834E+001, 1.2515981E+000
 7.4004999E+001, 1.0280379E+000
 7.5004060E+001, 1.3733471E+000
 7.6000130E+001, 2.0239911E+000
 7.7003947E+001, 1.3423725E+000
 7.8003635E+001, 1.6497910E+000
 7.9001387E+001, 2.4273954E+000
 8.0000834E+001, 2.5395459E+000
 8.1002687E+001, 2.8111969E+000
 8.2000871E+001, 2.4403517E+000
 8.3002905E+001, 2.3294695E+000
 8.4002313E+001, 2.8391312E+000
 8.5004475E+001, 3.1801187E+000
 8.6003774E+001, 3.6324477E+000
 8.7000310E+001, 3.4942538E+000
 8.8001945E+001, 3.6331231E+000
 8.9002868E+001, 3.6996031E+000
 9.0004513E+001, 3.7732480E+000
 9.1002611E+001, 3.8610037E+000
 9.2003640E+001, 3.9818508E+000
