s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0113229E+000, 7.1869613E-002
 2.0076397E+000, 7.4272093E-002
 3.0057394E+000, 7.9291142E-002
 4.0031864E+000, 1.0583110E-001
 5.0048645E+000, 1.1557696E-001
 6.0027424E+000, 7.9995045E-002
 7.0045494E+000, 1.1453617E-001
 8.0049102E+000, 9.8583123E-002
 9.0085668E+000, 7.5667276E-002
 1.0005154E+001, 1.0972222E-001
 1.1007830E+001, 8.0205217E-002
 1.2001318E+001, 1.8029557E-001
 1.3001721E+001, 2.7184612E-001
 1.4000140E+001, 3.4788136E-001
 1.5007021E+001, 3.4474790E-001
 1.6003413E+001, 4.9583711E-001
 1.7006823E+001, 4.7747934E-001
 1.8001940E+001, 4.5416667E-001
 1.9006561E+001, 4.4239092E-001
 2.0003269E+001, 4.2761909E-001
 2.1003303E+001, 5.6938180E-001
 2.2000910E+001, 1.1384892E-001
 2.3003761E+001, 7.5000000E-002
 2.4000294E+001, 4.5586442E-001
 2.5003430E+001, 4.0770677E-001
 2.6006698E+001, 3.7309866E-001
 2.7003283E+001, 6.3307018E-001
 2.8003365E+001, 3.4230769E-001
 2.9003448E+001, 3.9230769E-002
 3.0003530E+001, 3.6423077E-001
 3.1004063E+001, 6.3831209E-001
 3.2004107E+001, 8.3214359E-001
 3.3002146E+001, 8.0833333E-001
 3.4000513E+001, 8.6423000E-001
 3.5003210E+001, 9.8633414E-001
 3.6004508E+001, 1.0814034E+000
 3.7005375E+001, 8.7270941E-001
 3.8000444E+001, 9.1916031E-001
 3.9004275E+001, 7.7644012E-001
 4.0000044E+001, 7.7610660E-001
 4.1000582E+001, 6.6121771E-001
 4.2003261E+001, 1.4314075E+000
 4.3001290E+001, 1.2622010E+000
 4.4002478E+001, 7.2406153E-001
 4.5000525E+001, 8.9645734E-001
 4.6001517E+001, 6.4248639E-001
 4.7001054E+001, 5.2804461E-001
 4.8005837E+001, 2.2500000E-001
 4.9002058E+001, 2.4319919E-001
 5.0001937E+001, 2.7084092E-001
 5.1000895E+001, 4.2741532E-001
 5.2000535E+001, 3.3431831E-001
 5.3003156E+001, 3.5450754E-001
 5.4004315E+001, 4.3682643E-001
 5.5001029E+001, 4.8421539E-001
 5.6002497E+001, 5.4194701E-001
 5.7003972E+001, 4.7500000E-001
 5.8002920E+001, 1.6326164E+000
 5.9002384E+001, 6.2416472E-001
 6.0000645E+001, 2.3751526E+000
 6.1003976E+001, 2.1922811E+000
 6.2004317E+001, 2.6148082E+000
 6.3000498E+001, 2.5728425E+000
 6.4003342E+001, 2.0025444E+000
 6.5001083E+001, 1.7530960E+000
 6.6001253E+001, 2.9966649E+000
 6.7003246E+001, 2.9181902E+000
 6.8002723E+001, 3.2235196E+000
 6.9000380E+001, 3.1440044E+000
 7.0001941E+001, 1.8750872E+000
 7.1000321E+001, 1.8518455E+000
 7.2000354E+001, 2.9558531E+000
 7.3002301E+001, 2.1314184E+000
 7.4003501E+001, 2.7294926E+000
 7.5002186E+001, 2.4931648E+000
 7.6001640E+001, 1.2645333E+000
 7.7002512E+001, 1.7425452E+000
 7.8000940E+001, 3.1203946E+000
 7.9001842E+001, 3.5597897E+000
 8.0003705E+001, 3.0176569E+000
 8.1004028E+001, 2.4788596E+000
 8.2002839E+001, 3.3857223E+000
 8.3001054E+001, 4.2456987E+000
 8.4001878E+001, 3.7406652E+000
 8.5000921E+001, 3.3871881E+000
 8.6001522E+001, 3.7067172E+000
 8.7002998E+001, 3.2550006E+000
 8.8003347E+001, 3.8845130E+000
 8.9003234E+001, 3.5511577E+000
 9.0001515E+001, 3.9450982E+000
 9.1000780E+001, 4.2826923E+000
 9.2003725E+001, 5.4474245E+000
