s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0140088E+000, 3.8636364E-001
 2.0057834E+000, 2.5000000E-002
 3.0078247E+000, 2.5000000E-002
 4.0081906E+000, 2.5000000E-002
 5.0035247E+000, 2.5000000E-002
 6.0043974E+000, 2.5000000E-002
 7.0018512E+000, 2.5000000E-002
 8.0026255E+000, 2.5000000E-002
 9.0000626E+000, 2.5000000E-002
 1.0004449E+001, 2.5000000E-002
 1.1004218E+001, 2.5000000E-002
 1.2001308E+001, 2.5000000E-002
 1.3000572E+001, 2.5000000E-002
 1.4005236E+001, 2.5000000E-002
 1.5002203E+001, 2.5000000E-002
 1.6003829E+001, 2.5000000E-002
 1.7001337E+001, 5.0670702E-002
 1.8003942E+001, 7.5000000E-002
 1.9003363E+001, 5.2839441E-002
 2.0003452E+001, 3.5104572E-002
 2.1004189E+001, 1.0197962E-001
 2.2005523E+001, 7.5000000E-002
 2.3002330E+001, 1.0445278E-001
 2.4003340E+001, 8.3074554E-002
 2.5000625E+001, 7.6535483E-002
 2.6000395E+001, 1.1516378E-001
 2.7000279E+001, 1.2327082E-001
 2.8003949E+001, 1.1331740E-001
 2.9002398E+001, 9.9140909E-002
 3.0004507E+001, 1.0796336E-001
 3.1005061E+001, 1.6962179E-001
 3.2000766E+001, 1.5903258E-001
 3.3000723E+001, 1.4969178E-001
 3.4002997E+001, 1.8059606E-001
 3.5001509E+001, 1.9118479E-001
 3.6001205E+001, 2.4412282E-001
 3.7000484E+001, 2.0568910E-001
 3.8003314E+001, 2.2500000E-001
 3.9001462E+001, 2.4463436E-001
 4.0004046E+001, 2.5673761E-001
 4.1001517E+001, 2.5253374E-001
 4.2001847E+001, 2.9158302E-001
 4.3004681E+001, 2.6179069E-001
 4.4002470E+001, 2.7225091E-001
 4.5003807E+001, 3.0663039E-001
 4.6003636E+001, 3.1456564E-001
 4.7003228E+001, 3.2659927E-001
 4.8004822E+001, 3.2117714E-001
 4.9002990E+001, 2.9265432E-001
 5.0000691E+001, 3.4815781E-001
 5.1001189E+001, 3.6284542E-001
 5.2003488E+001, 3.7108256E-001
 5.3001502E+001, 3.6943562E-001
 5.4003960E+001, 3.2500000E-001
 5.5001841E+001, 3.9727683E-001
 5.6000713E+001, 4.1861719E-001
 5.7000994E+001, 4.2757662E-001
 5.8004219E+001, 4.2989954E-001
 5.9004640E+001, 3.9719059E-001
 6.0002857E+001, 4.3525633E-001
 6.1004612E+001, 4.4914628E-001
 6.2004317E+001, 4.7962971E-001
 6.3003905E+001, 4.7780811E-001
 6.4002101E+001, 4.4216927E-001
 6.5000576E+001, 4.7973961E-001
 6.6000861E+001, 4.9291668E-001
 6.7001891E+001, 5.1553631E-001
 6.8001384E+001, 5.2803744E-001
 6.9001691E+001, 4.9851678E-001
 7.0004341E+001, 5.4078793E-001
 7.1001887E+001, 5.5651166E-001
 7.2001969E+001, 5.7717665E-001
 7.3002934E+001, 5.6489972E-001
 7.4000312E+001, 5.5588362E-001
 7.5003052E+001, 5.8784646E-001
 7.6004559E+001, 6.2500000E-001
 7.7004585E+001, 6.1926642E-001
 7.8003460E+001, 5.9859043E-001
 7.9000379E+001, 5.9403054E-001
 8.0002471E+001, 6.3258945E-001
 8.1003157E+001, 6.7785099E-001
 8.2002453E+001, 6.6929819E-001
 8.3002400E+001, 6.4569599E-001
 8.4004459E+001, 6.6912670E-001
 8.5001342E+001, 7.1627268E-001
 8.6004246E+001, 7.3573153E-001
 8.7003005E+001, 6.9400263E-001
 8.8003798E+001, 7.1622113E-001
 8.9004110E+001, 7.3593865E-001
 9.0004381E+001, 6.9490590E-001
 9.1004207E+001, 7.6750723E-001
 9.2002954E+001, 7.4863722E-001
