s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0071372E+000, 1.7903991E-001
 2.0194624E+000, 2.8557599E-002
 3.0061890E+000, 2.5000000E-002
 4.0065036E+000, 2.5000000E-002
 5.0126004E+000, 2.5000000E-002
 6.0127894E+000, 2.5000000E-002
 7.0002604E+000, 2.5000000E-002
 8.0122618E+000, 2.5000000E-002
 9.0006287E+000, 2.5000000E-002
 1.0007700E+001, 2.5000000E-002
 1.1003346E+001, 3.8726931E-002
 1.2000050E+001, 6.9330626E-002
 1.3003503E+001, 5.4319504E-002
 1.4003336E+001, 7.5000000E-002
 1.5001505E+001, 8.1337516E-002
 1.6003251E+001, 1.2500000E-001
 1.7000723E+001, 1.2500000E-001
 1.8000915E+001, 1.7332472E-001
 1.9003697E+001, 1.3158815E-001
 2.0003103E+001, 2.0634589E-001
 2.1001166E+001, 2.0965588E-001
 2.2003913E+001, 2.3495646E-001
 2.3004430E+001, 2.6697513E-001
 2.4004590E+001, 2.9936886E-001
 2.5001843E+001, 3.1894830E-001
 2.6003453E+001, 2.9409584E-001
 2.7000960E+001, 3.4882910E-001
 2.8004230E+001, 3.5577560E-001
 2.9001541E+001, 3.8791553E-001
 3.0003521E+001, 4.2036397E-001
 3.1001269E+001, 4.1776156E-001
 3.2003702E+001, 4.6823681E-001
 3.3002350E+001, 4.9559740E-001
 3.4000140E+001, 5.0427464E-001
 3.5003540E+001, 6.4643242E-001
 3.6001918E+001, 6.6534154E-001
 3.7003508E+001, 7.1092487E-001
 3.8000738E+001, 7.5586532E-001
 3.9003178E+001, 5.9129409E-001
 4.0003759E+001, 6.8351167E-001
 4.1004001E+001, 6.4694703E-001
 4.2002504E+001, 6.7328575E-001
 4.3000895E+001, 6.9554345E-001
 4.4003625E+001, 7.5449658E-001
 4.5000289E+001, 7.3237597E-001
 4.6001339E+001, 7.3282559E-001
 4.7000863E+001, 7.7500000E-001
 4.8000523E+001, 8.5414782E-001
 4.9001082E+001, 8.2500000E-001
 5.0002496E+001, 8.4110712E-001
 5.1001119E+001, 8.7500000E-001
 5.2003788E+001, 9.1298550E-001
 5.3000709E+001, 9.2500000E-001
 5.4000817E+001, 1.1048827E+000
 5.5002163E+001, 9.7500000E-001
 5.6003030E+001, 1.0151876E+000
 5.7002791E+001, 1.0333988E+000
 5.8000535E+001, 1.0750000E+000
 5.9002883E+001, 1.1068841E+000
 6.0001208E+001, 1.1259825E+000
 6.1001621E+001, 1.1731077E+000
 6.2001945E+001, 1.1800416E+000
 6.3001879E+001, 1.2250000E+000
 6.4002493E+001, 1.2495808E+000
 6.5002892E+001, 1.2812845E+000
 6.6000370E+001, 1.3326689E+000
 6.7002430E+001, 1.3587457E+000
 6.8003297E+001, 1.3939991E+000
 6.9003661E+001, 1.4434085E+000
 7.0000505E+001, 1.4656055E+000
 7.1002797E+001, 1.5153889E+000
 7.2000185E+001, 1.5507470E+000
 7.3001887E+001, 1.5788882E+000
 7.4000476E+001, 1.6141660E+000
 7.5004504E+001, 1.6698645E+000
 7.6001515E+001, 1.6892756E+000
 7.7002895E+001, 1.7265145E+000
 7.8001029E+001, 1.7706610E+000
 7.9003438E+001, 1.8101764E+000
 8.0002324E+001, 1.8379415E+000
 8.1002086E+001, 1.8705760E+000
 8.2002595E+001, 1.9250000E+000
 8.3003182E+001, 1.9516133E+000
 8.4002644E+001, 1.9833354E+000
 8.5003546E+001, 2.0209472E+000
 8.6002790E+001, 2.0723820E+000
 8.7001132E+001, 2.1007869E+000
 8.8001335E+001, 2.1330403E+000
 8.9000348E+001, 2.1750000E+000
 9.0002638E+001, 2.2128279E+000
 9.1003083E+001, 2.2400528E+000
 9.2003053E+001, 2.2704334E+000
