s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0058991E+000, 1.5936116E-001
 2.0007946E+000, 9.1202630E-002
 3.0002200E+000, 1.3604231E-001
 4.0023897E+000, 9.7123894E-002
 5.0045593E+000, 2.8982301E-002
 6.0067290E+000, 1.3694690E-001
 7.0080118E+000, 1.8810895E-001
 8.0030865E+000, 2.5000000E-002
 9.0079168E+000, 3.0339806E-002
 1.0002749E+001, 2.7941894E-002
 1.1010080E+001, 2.5000000E-002
 1.2001865E+001, 2.5000000E-002
 1.3003350E+001, 2.5000000E-002
 1.4006217E+001, 2.5000000E-002
 1.5004486E+001, 2.5000000E-002
 1.6004798E+001, 2.5000000E-002
 1.7000096E+001, 2.5000000E-002
 1.8006969E+001, 5.8180628E-002
 1.9001046E+001, 2.5000000E-002
 2.0001217E+001, 2.6279661E-002
 2.1001638E+001, 2.5415788E-002
 2.2007437E+001, 7.5000000E-002
 2.3006501E+001, 7.7154831E-002
 2.4001872E+001, 9.1281564E-002
 2.5002155E+001, 1.2500000E-001
 2.6001368E+001, 1.2500000E-001
 2.7001609E+001, 1.4955357E-001
 2.8006804E+001, 1.7500000E-001
 2.9005100E+001, 1.8577229E-001
 3.0002930E+001, 1.8370882E-001
 3.1002124E+001, 2.2500000E-001
 3.2006744E+001, 2.2500000E-001
 3.3006536E+001, 2.3532537E-001
 3.4004639E+001, 2.7500000E-001
 3.5005130E+001, 2.7641884E-001
 3.6005130E+001, 2.9426371E-001
 3.7001903E+001, 3.2500000E-001
 3.8003705E+001, 3.2500000E-001
 3.9006417E+001, 3.5518229E-001
 4.0000287E+001, 3.7595720E-001
 4.1003571E+001, 3.8642402E-001
 4.2003719E+001, 4.2464139E-001
 4.3002844E+001, 4.3068606E-001
 4.4000540E+001, 4.5277000E-001
 4.5006749E+001, 4.8237180E-001
 4.6003534E+001, 4.9184296E-001
 4.7004823E+001, 5.6123981E-001
 4.8005297E+001, 5.3323089E-001
 4.9002646E+001, 6.2034159E-001
 5.0002083E+001, 5.8446425E-001
 5.1004480E+001, 7.2463151E-001
 5.2004018E+001, 7.7341748E-001
 5.3002435E+001, 6.6124272E-001
 5.4003202E+001, 7.6569572E-001
 5.5000881E+001, 6.8527367E-001
 5.6006375E+001, 7.6285881E-001
 5.7004338E+001, 7.4905015E-001
 5.8002243E+001, 8.3783718E-001
 5.9005696E+001, 8.9136362E-001
 6.0003034E+001, 9.9621116E-001
 6.1004665E+001, 9.1967562E-001
 6.2002257E+001, 9.9765801E-001
 6.3002610E+001, 9.6339651E-001
 6.4000407E+001, 1.0314032E+000
 6.5000398E+001, 9.7143017E-001
 6.6000641E+001, 1.0543221E+000
 6.7004926E+001, 1.0285056E+000
 6.8000682E+001, 1.0589025E+000
 6.9003507E+001, 1.0902399E+000
 7.0001655E+001, 1.1312752E+000
 7.1000179E+001, 1.2934307E+000
 7.2002824E+001, 1.3363153E+000
 7.3001065E+001, 1.2616119E+000
 7.4000086E+001, 1.3167011E+000
 7.5001692E+001, 1.3637437E+000
 7.6003755E+001, 1.4949132E+000
 7.7004813E+001, 1.5176014E+000
 7.8000844E+001, 1.5342712E+000
 7.9001077E+001, 1.6136493E+000
 8.0000790E+001, 1.5437476E+000
 8.1002621E+001, 1.7183431E+000
 8.2000770E+001, 1.8865162E+000
 8.3004436E+001, 1.9204197E+000
 8.4005444E+001, 1.9927946E+000
 8.5000731E+001, 2.1482246E+000
 8.6004635E+001, 2.0604522E+000
 8.7000557E+001, 2.1211795E+000
 8.8002036E+001, 2.2454422E+000
 8.9000270E+001, 2.2692110E+000
 9.0001198E+001, 2.3405128E+000
 9.1002421E+001, 2.3764740E+000
 9.2005510E+001, 2.4468970E+000
