s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0057567E+000, 1.5638300E-001
 2.0261565E+000, 6.7900757E-002
 3.0007804E+000, 2.0062317E-001
 4.0054449E+000, 2.7649160E-001
 5.0058637E+000, 2.8884615E-001
 6.0047007E+000, 2.0450092E-001
 7.0123441E+000, 9.4875275E-002
 8.0107196E+000, 9.0189873E-002
 9.0014448E+000, 4.1815312E-002
 1.0007003E+001, 2.5000000E-002
 1.1011084E+001, 3.1082557E-002
 1.2001191E+001, 2.5000000E-002
 1.3003134E+001, 2.5000000E-002
 1.4006253E+001, 1.0457700E-001
 1.5005179E+001, 7.5000000E-002
 1.6003739E+001, 7.5000000E-002
 1.7000840E+001, 1.0618235E-001
 1.8004557E+001, 1.2500000E-001
 1.9007738E+001, 1.3116874E-001
 2.0002750E+001, 1.7500000E-001
 2.1000054E+001, 1.7572558E-001
 2.2004624E+001, 2.2500000E-001
 2.3000383E+001, 2.3147127E-001
 2.4004829E+001, 2.7500000E-001
 2.5002904E+001, 2.8081419E-001
 2.6003605E+001, 3.2500000E-001
 2.7001981E+001, 3.3017487E-001
 2.8004562E+001, 3.7316746E-001
 2.9004612E+001, 3.8905482E-001
 3.0001436E+001, 4.2244297E-001
 3.1001723E+001, 4.5447517E-001
 3.2005012E+001, 4.7500000E-001
 3.3001836E+001, 5.1902156E-001
 3.4002062E+001, 5.4201330E-001
 3.5003787E+001, 5.7215338E-001
 3.6005447E+001, 6.0515783E-001
 3.7002603E+001, 6.3889900E-001
 3.8001099E+001, 6.6491259E-001
 3.9002881E+001, 7.1576286E-001
 4.0003617E+001, 7.5731540E-001
 4.1002102E+001, 7.8798344E-001
 4.2005255E+001, 8.3356336E-001
 4.3004010E+001, 8.4329278E-001
 4.4000421E+001, 8.7555210E-001
 4.5003840E+001, 9.3259737E-001
 4.6003400E+001, 9.5699558E-001
 4.7005440E+001, 9.8631862E-001
 4.8003057E+001, 1.0250000E+000
 4.9000188E+001, 1.0642149E+000
 5.0000390E+001, 1.1014928E+000
 5.1001133E+001, 1.1646712E+000
 5.2004060E+001, 1.2282747E+000
 5.3004946E+001, 1.2413537E+000
 5.4001769E+001, 1.3063827E+000
 5.5004324E+001, 1.3461478E+000
 5.6001121E+001, 1.3718405E+000
 5.7002299E+001, 1.4362308E+000
 5.8003644E+001, 1.5103365E+000
 5.9005370E+001, 1.6744641E+000
 6.0000396E+001, 1.6377151E+000
 6.1002310E+001, 1.7093989E+000
 6.2004692E+001, 1.8215178E+000
 6.3001930E+001, 1.9032439E+000
 6.4003172E+001, 2.0596495E+000
 6.5003384E+001, 2.1010933E+000
 6.6002959E+001, 2.1714147E+000
 6.7001279E+001, 2.2454414E+000
 6.8004953E+001, 2.3632807E+000
 6.9004156E+001, 2.3939550E+000
 7.0003833E+001, 2.4755012E+000
 7.1003882E+001, 2.5135773E+000
 7.2000516E+001, 2.6155147E+000
 7.3004420E+001, 2.6693932E+000
 7.4003535E+001, 2.7365578E+000
 7.5000655E+001, 2.7356845E+000
 7.6001515E+001, 2.8375584E+000
 7.7004830E+001, 2.9078551E+000
 7.8002837E+001, 2.9772289E+000
 7.9004814E+001, 3.0318725E+000
 8.0000741E+001, 3.0670172E+000
 8.1000215E+001, 3.1006546E+000
 8.2001234E+001, 3.1581061E+000
 8.3002584E+001, 3.2491727E+000
 8.4004807E+001, 3.3154598E+000
 8.5002754E+001, 3.3911806E+000
 8.6003174E+001, 3.3812700E+000
 8.7003225E+001, 3.4387035E+000
 8.8002357E+001, 3.4668232E+000
 8.9000331E+001, 3.5505746E+000
 9.0000973E+001, 3.6069000E+000
 9.1000192E+001, 3.6645898E+000
 9.2002321E+001, 3.7387146E+000
