s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0141713E+000, 3.8630574E-001
 2.0020238E+000, 4.8981244E-002
 3.0113490E+000, 5.8463258E-002
 4.0017282E+000, 6.3665594E-002
 5.0128193E+000, 9.1843632E-002
 6.0078188E+000, 3.9582892E-002
 7.0050124E+000, 3.3226511E-002
 8.0017273E+000, 3.8678756E-002
 9.0023421E+000, 2.8746656E-002
 1.0003664E+001, 2.9626379E-002
 1.1003090E+001, 2.9487807E-002
 1.2000432E+001, 2.8548137E-002
 1.3005703E+001, 2.7544240E-002
 1.4005333E+001, 3.0481555E-002
 1.5001759E+001, 2.5000000E-002
 1.6000636E+001, 2.6822196E-002
 1.7000210E+001, 2.5000000E-002
 1.8005446E+001, 3.1383601E-002
 1.9001375E+001, 3.0130158E-002
 2.0004937E+001, 2.5000000E-002
 2.1001574E+001, 4.8815343E-002
 2.2004777E+001, 5.7187846E-002
 2.3001196E+001, 5.8799566E-002
 2.4003153E+001, 6.2621223E-002
 2.5000255E+001, 7.9736024E-002
 2.6001978E+001, 1.0710399E-001
 2.7001667E+001, 1.2397011E-001
 2.8005775E+001, 1.2500000E-001
 2.9005596E+001, 9.4844225E-002
 3.0001632E+001, 7.7042995E-002
 3.1002263E+001, 8.0995020E-002
 3.2004262E+001, 1.1291085E-001
 3.3005112E+001, 1.1363694E-001
 3.4003782E+001, 9.1883751E-002
 3.5006114E+001, 1.0496287E-001
 3.6002562E+001, 6.1126837E-002
 3.7002521E+001, 7.6182590E-002
 3.8001260E+001, 1.2813118E-001
 3.9000409E+001, 1.7443102E-001
 4.0000393E+001, 1.7052195E-001
 4.1004770E+001, 1.5601013E-001
 4.2003297E+001, 1.7500000E-001
 4.3001888E+001, 1.1603277E-001
 4.4000609E+001, 8.0761954E-002
 4.5000998E+001, 8.7440595E-002
 4.6004193E+001, 7.1582856E-002
 4.7001354E+001, 9.0368670E-002
 4.8003397E+001, 1.4034116E-001
 4.9004366E+001, 9.4245414E-002
 5.0003912E+001, 2.0623513E-001
 5.1000099E+001, 1.4350852E-001
 5.2000235E+001, 1.1489458E-001
 5.3002802E+001, 1.7958520E-001
 5.4000009E+001, 1.5724676E-001
 5.5002032E+001, 2.3992414E-001
 5.6003857E+001, 2.4170281E-001
 5.7003454E+001, 2.7500000E-001
 5.8003779E+001, 2.5406595E-001
 5.9004740E+001, 1.6416296E-001
 6.0002085E+001, 5.2421883E-002
 6.1001500E+001, 2.5768579E-002
 6.2001304E+001, 3.3722716E-002
 6.3003962E+001, 5.6006955E-002
 6.4000249E+001, 1.3088737E-001
 6.5000455E+001, 8.9651414E-002
 6.6001276E+001, 2.5000000E-002
 6.7003952E+001, 2.5000000E-002
 6.8004547E+001, 2.7126847E-002
 6.9003000E+001, 3.1589685E-002
 7.0003159E+001, 2.5000000E-002
 7.1001506E+001, 3.4388309E-002
 7.2003103E+001, 2.5000000E-002
 7.3002414E+001, 7.3634542E-002
 7.4001822E+001, 2.5000000E-002
 7.5003718E+001, 2.9771495E-002
 7.6000012E+001, 7.5000000E-002
 7.7000086E+001, 7.5000000E-002
 7.8002224E+001, 7.5000000E-002
 7.9003257E+001, 7.5000000E-002
 8.0000026E+001, 7.5000000E-002
 8.1002105E+001, 7.5000000E-002
 8.2002194E+001, 9.8374650E-002
 8.3004551E+001, 8.6978438E-002
 8.4002915E+001, 7.5000000E-002
 8.5003889E+001, 7.5000000E-002
 8.6003432E+001, 1.2054421E-001
 8.7001955E+001, 1.2500000E-001
 8.8003207E+001, 1.2996003E-001
 8.9004097E+001, 1.2500000E-001
 9.0003951E+001, 1.7328436E-001
 9.1001918E+001, 1.2500000E-001
 9.2002975E+001, 1.2500000E-001
