s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0022861E+000, 1.2916667E-001
 2.0045722E+000, 7.8571429E-002
 3.0038795E+000, 9.2045854E-002
 4.0023357E+000, 8.3365201E-002
 5.0103373E+000, 8.9583333E-002
 6.0078389E+000, 1.0078947E-001
 7.0053405E+000, 1.0447368E-001
 8.0007663E+000, 8.0399859E-002
 9.0065837E+000, 1.2331923E-001
 1.0001910E+001, 3.6544085E-001
 1.1005464E+001, 3.5031494E-001
 1.2005409E+001, 6.4754445E-002
 1.3002676E+001, 5.1944883E-002
 1.4001787E+001, 7.7133891E-002
 1.5004243E+001, 7.0412844E-002
 1.6002235E+001, 7.5000000E-002
 1.7006524E+001, 8.0405405E-002
 1.8001766E+001, 1.4590909E-001
 1.9006056E+001, 2.2500000E-001
 2.0005745E+001, 3.3201793E-001
 2.1007120E+001, 5.5625112E-001
 2.2007295E+001, 5.9201455E-001
 2.3007235E+001, 8.9265022E-001
 2.4004387E+001, 6.5183824E-001
 2.5000245E+001, 1.0957460E+000
 2.6004782E+001, 1.2536583E+000
 2.7000086E+001, 1.3363497E+000
 2.8001747E+001, 1.4528581E+000
 2.9003146E+001, 1.6684983E+000
 3.0000737E+001, 1.9138678E+000
 3.1002538E+001, 1.9546226E+000
 3.2004737E+001, 2.2391622E+000
 3.3003278E+001, 2.3047199E+000
 3.4001658E+001, 2.4329760E+000
 3.5000942E+001, 2.6219891E+000
 3.6000654E+001, 2.7960674E+000
 3.7002877E+001, 2.9673754E+000
 3.8004864E+001, 3.1003959E+000
 3.9001398E+001, 3.1123495E+000
 4.0000258E+001, 3.2153381E+000
 4.1005040E+001, 3.2643330E+000
 4.2002695E+001, 3.3433705E+000
 4.3000617E+001, 3.3980766E+000
 4.4003472E+001, 3.5527288E+000
 4.5003944E+001, 3.4270962E+000
 4.6002333E+001, 3.5585969E+000
 4.7000796E+001, 3.6106033E+000
 4.8005161E+001, 3.6993353E+000
 4.9000749E+001, 3.7592516E+000
 5.0000681E+001, 3.8314160E+000
 5.1000836E+001, 3.9408893E+000
 5.2002184E+001, 4.0194936E+000
 5.3003936E+001, 4.1131363E+000
 5.4000424E+001, 4.1775092E+000
 5.5002913E+001, 4.2684435E+000
 5.6004507E+001, 4.4000000E+000
 5.7002250E+001, 4.5060224E+000
 5.8000819E+001, 4.6598555E+000
 5.9002056E+001, 4.7717290E+000
 6.0003428E+001, 4.8735889E+000
 6.1001609E+001, 4.9672141E+000
 6.2005872E+001, 5.0827731E+000
 6.3000048E+001, 5.1259036E+000
 6.4003511E+001, 5.3216800E+000
 6.5000629E+001, 5.4913876E+000
 6.6001450E+001, 5.4281297E+000
 6.7001983E+001, 5.5661306E+000
 6.8003966E+001, 5.7439565E+000
 6.9000216E+001, 5.8917667E+000
 7.0002530E+001, 5.8684240E+000
 7.1005215E+001, 6.2031316E+000
 7.2004519E+001, 6.1860434E+000
 7.3005046E+001, 6.3906399E+000
 7.4000788E+001, 6.3052085E+000
 7.5003490E+001, 6.5515452E+000
 7.6005061E+001, 6.5677501E+000
 7.7001199E+001, 6.6242300E+000
 7.8001207E+001, 6.8779432E+000
 7.9005983E+001, 6.7956302E+000
 8.0001651E+001, 7.2090572E+000
 8.1005558E+001, 7.1509930E+000
 8.2004191E+001, 7.2675194E+000
 8.3001453E+001, 7.3232467E+000
 8.4006374E+001, 7.3102190E+000
 8.5001076E+001, 7.5973018E+000
 8.6001810E+001, 7.4034968E+000
 8.7002250E+001, 7.5579827E+000
 8.8000000E+001, 7.5819736E+000
