s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0102448E+000, 1.0934639E-001
 2.0037313E+000, 8.1100944E-002
 3.0033866E+000, 9.1412481E-002
 4.0051794E+000, 1.1686063E-001
 5.0058576E+000, 1.2192454E-001
 6.0040863E+000, 1.1158042E-001
 7.0045673E+000, 5.6460674E-002
 8.0066930E+000, 5.2025350E-002
 9.0060998E+000, 2.7222222E-002
 1.0005507E+001, 2.5000000E-002
 1.1007724E+001, 2.5000000E-002
 1.2002815E+001, 2.5000000E-002
 1.3004526E+001, 2.5000000E-002
 1.4006237E+001, 2.5000000E-002
 1.5007949E+001, 2.6960784E-002
 1.6009660E+001, 7.5000000E-002
 1.7001550E+001, 7.5000000E-002
 1.8003262E+001, 8.2352941E-002
 1.9004973E+001, 7.5000000E-002
 2.0006684E+001, 7.5000000E-002
 2.1002458E+001, 7.5000000E-002
 2.2000161E+001, 7.5000000E-002
 2.3003312E+001, 1.1987459E-001
 2.4005262E+001, 3.3772212E-001
 2.5001949E+001, 4.8607042E-001
 2.6001156E+001, 1.4028087E-001
 2.7005891E+001, 1.2500000E-001
 2.8004929E+001, 3.2065674E-001
 2.9002689E+001, 3.8428658E-001
 3.0003156E+001, 3.9595340E-001
 3.1002555E+001, 5.6011185E-001
 3.2002458E+001, 8.1294326E-001
 3.3003023E+001, 1.0573306E+000
 3.4000526E+001, 1.2565073E+000
 3.5002516E+001, 1.2709973E+000
 3.6002114E+001, 1.5018784E+000
 3.7001828E+001, 1.6105145E+000
 3.8001764E+001, 1.9027476E+000
 3.9003934E+001, 1.9406695E+000
 4.0002786E+001, 1.8214871E+000
 4.1001233E+001, 2.1492905E+000
 4.2002645E+001, 1.7252827E+000
 4.3004194E+001, 1.9785589E+000
 4.4001832E+001, 1.7937681E+000
 4.5002203E+001, 1.9388613E+000
 4.6000097E+001, 2.2267750E+000
 4.7001998E+001, 1.9557908E+000
 4.8002422E+001, 2.1382996E+000
 4.9002743E+001, 2.8335566E+000
 5.0003960E+001, 2.4672242E+000
 5.1000962E+001, 2.3741609E+000
 5.2000822E+001, 2.6551118E+000
 5.3004332E+001, 2.8537458E+000
 5.4002843E+001, 2.8247209E+000
 5.5000541E+001, 2.9787746E+000
 5.6001448E+001, 3.2158908E+000
 5.7003652E+001, 3.2778467E+000
 5.8001508E+001, 3.2514023E+000
 5.9003295E+001, 3.3816750E+000
 6.0002882E+001, 3.4950207E+000
 6.1000982E+001, 3.8666527E+000
 6.2000367E+001, 4.0899787E+000
 6.3002332E+001, 3.7666229E+000
 6.4002466E+001, 3.9708930E+000
 6.5002077E+001, 4.0796231E+000
 6.6001696E+001, 4.2110314E+000
 6.7002621E+001, 4.2935423E+000
 6.8002691E+001, 4.4134920E+000
 6.9000302E+001, 4.5384001E+000
 7.0003949E+001, 4.6927298E+000
 7.1001798E+001, 4.7691420E+000
 7.2003451E+001, 4.7946069E+000
 7.3004057E+001, 4.8999613E+000
 7.4002425E+001, 4.9798549E+000
 7.5002901E+001, 5.0872668E+000
 7.6002481E+001, 5.1916759E+000
 7.7003473E+001, 5.3453537E+000
 7.8002019E+001, 5.4310873E+000
 7.9000940E+001, 5.5608242E+000
 8.0000574E+001, 5.6944582E+000
 8.1001577E+001, 5.8163463E+000
 8.2000509E+001, 5.8560155E+000
 8.3003691E+001, 5.9963925E+000
 8.4003301E+001, 6.0233818E+000
 8.5000274E+001, 6.2301426E+000
 8.6002510E+001, 6.2620823E+000
 8.7004019E+001, 6.3573909E+000
 8.8000110E+001, 6.5215147E+000
 8.9003310E+001, 6.6784911E+000
 9.0001830E+001, 6.8241350E+000
 9.1003785E+001, 6.7083313E+000
 9.2003465E+001, 6.8348806E+000
 9.3004145E+001, 7.1387014E+000
 9.4004433E+001, 7.0839309E+000
 9.5002617E+001, 7.1713922E+000
 9.6004744E+001, 7.3912866E+000
 9.7003405E+001, 7.4016372E+000
 9.8004010E+001, 7.4504426E+000
 9.9002936E+001, 7.5777771E+000
 1.0000546E+002, 7.7024453E+000
 1.0100092E+002, 7.8013353E+000
 1.0201060E+002, 7.9267175E+000
 1.0300000E+002, 7.9750000E+000
