s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0060261E+000, 1.1281517E-001
 2.0062813E+000, 2.5000000E-002
 3.0051962E+000, 2.8273171E-002
 4.0006137E+000, 2.5000000E-002
 5.0032969E+000, 3.2608696E-002
 6.0059801E+000, 2.5000000E-002
 7.0050304E+000, 2.5000000E-002
 8.0040807E+000, 2.5000000E-002
 9.0028538E+000, 2.5000000E-002
 1.0005210E+001, 2.5000000E-002
 1.1006980E+001, 2.5000000E-002
 1.2000037E+001, 2.5000000E-002
 1.3000063E+001, 2.6041667E-002
 1.4000089E+001, 3.4722222E-002
 1.5004282E+001, 4.0421853E-002
 1.6004947E+001, 3.3269183E-002
 1.7000996E+001, 7.5000000E-002
 1.8006704E+001, 2.6737318E-002
 1.9006121E+001, 2.5000000E-002
 2.0004280E+001, 5.0477348E-002
 2.1002716E+001, 8.8225717E-002
 2.2004046E+001, 8.7304906E-002
 2.3007325E+001, 7.5000000E-002
 2.4001707E+001, 1.4122187E-001
 2.5004977E+001, 1.3229687E-001
 2.6003926E+001, 1.4127367E-001
 2.7002158E+001, 2.5384979E-001
 2.8000999E+001, 3.2474046E-001
 2.9002719E+001, 1.7882721E-001
 3.0004678E+001, 7.2462433E-001
 3.1001526E+001, 7.6699283E-001
 3.2002098E+001, 5.7085814E-001
 3.3004225E+001, 8.4332313E-001
 3.4004495E+001, 1.4279851E+000
 3.5002897E+001, 1.1476581E+000
 3.6004370E+001, 1.1272065E+000
 3.7000626E+001, 1.6724577E+000
 3.8003159E+001, 1.3324262E+000
 3.9002074E+001, 1.5383064E+000
 4.0002593E+001, 1.5223822E+000
 4.1001018E+001, 2.2204217E+000
 4.2002387E+001, 1.9396629E+000
 4.3004419E+001, 2.3680773E+000
 4.4000807E+001, 2.1533185E+000
 4.5003000E+001, 2.4554932E+000
 4.6002001E+001, 2.6236006E+000
 4.7001510E+001, 2.6869906E+000
 4.8003207E+001, 2.4319884E+000
 4.9000926E+001, 2.9406625E+000
 5.0004208E+001, 2.9599887E+000
 5.1002322E+001, 3.1862050E+000
 5.2002216E+001, 2.6614857E+000
 5.3001340E+001, 3.2243013E+000
 5.4003636E+001, 3.5991926E+000
 5.5001915E+001, 2.4805857E+000
 5.6001609E+001, 3.2676598E+000
 5.7000391E+001, 2.9301531E+000
 5.8003215E+001, 3.3197523E+000
 5.9003014E+001, 3.1599721E+000
 6.0000979E+001, 3.4133749E+000
 6.1002871E+001, 3.2266999E+000
 6.2002520E+001, 4.1168761E+000
 6.3001072E+001, 3.4417927E+000
 6.4002332E+001, 3.6503475E+000
 6.5001555E+001, 3.4251657E+000
 6.6000118E+001, 2.7813263E+000
 6.7000120E+001, 2.8968575E+000
 6.8003269E+001, 3.0616938E+000
 6.9001324E+001, 2.9109151E+000
 7.0000542E+001, 3.2691346E+000
 7.1003107E+001, 3.5806846E+000
 7.2001207E+001, 3.3376762E+000
 7.3001445E+001, 3.5659555E+000
 7.4002048E+001, 3.5782979E+000
 7.5001193E+001, 4.0259354E+000
 7.6004030E+001, 3.9541777E+000
 7.7001842E+001, 4.1885938E+000
 7.8002279E+001, 4.3675728E+000
 7.9003903E+001, 4.6753863E+000
 8.0003315E+001, 4.8323024E+000
 8.1003492E+001, 5.2150376E+000
 8.2003036E+001, 4.5468781E+000
 8.3002552E+001, 5.1999796E+000
 8.4000969E+001, 4.9841709E+000
 8.5001660E+001, 5.1868027E+000
 8.6000935E+001, 5.3027353E+000
 8.7004115E+001, 5.3176616E+000
 8.8002892E+001, 4.9190881E+000
 8.9002171E+001, 5.2449417E+000
 9.0002908E+001, 5.4978339E+000
 9.1001706E+001, 5.4977326E+000
 9.2000675E+001, 5.5158858E+000
 9.3001072E+001, 5.6768684E+000
 9.4001884E+001, 5.6287312E+000
 9.5002477E+001, 5.6604591E+000
 9.6003406E+001, 6.0180450E+000
 9.7002571E+001, 6.1802925E+000
 9.8000358E+001, 6.0503257E+000
 9.9000575E+001, 5.9317573E+000
 1.0000131E+002, 6.0236312E+000
 1.0100286E+002, 6.1372139E+000
 1.0200102E+002, 6.1792415E+000
 1.0300432E+002, 6.3582175E+000
 1.0400194E+002, 6.9166761E+000
 1.0500223E+002, 6.8508685E+000
 1.0600272E+002, 6.5071173E+000
 1.0700207E+002, 6.6726339E+000
 1.0800241E+002, 6.5790357E+000
 1.0900092E+002, 6.7131333E+000
 1.1000125E+002, 6.8068637E+000
 1.1100322E+002, 6.9305854E+000
 1.1200007E+002, 6.9178863E+000
 1.1300516E+002, 7.0946119E+000
 1.1400338E+002, 7.3191025E+000
 1.1500535E+002, 7.2168411E+000
 1.1600192E+002, 7.1976553E+000
 1.1700604E+002, 7.3048618E+000
 1.1800301E+002, 7.4774945E+000
 1.1900649E+002, 7.5984920E+000
 1.2000085E+002, 7.7079446E+000
 1.2100212E+002, 7.7651785E+000
 1.2200450E+002, 7.8367821E+000
 1.2300628E+002, 7.9087477E+000
 1.2400298E+002, 7.9555817E+000
 1.2500165E+002, 7.9750000E+000
 1.2600084E+002, 7.9693485E+000
 1.2700140E+002, 7.8966015E+000
 1.2800471E+002, 7.9233790E+000
