s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0222974E+000, 2.0266416E-001
 2.0158837E+000, 4.3522865E-002
 3.0042380E+000, 2.5000000E-002
 4.0188454E+000, 3.3501008E-002
 5.0087756E+000, 2.5000000E-002
 6.0017230E+000, 2.5000000E-002
 7.0092060E+000, 2.5000000E-002
 8.0052440E+000, 2.5000000E-002
 9.0000172E+000, 2.5000000E-002
 1.0000443E+001, 2.5000000E-002
 1.1012088E+001, 2.5000000E-002
 1.2011613E+001, 2.5000000E-002
 1.3010967E+001, 7.8223079E-002
 1.4003268E+001, 2.9469350E-002
 1.5007585E+001, 5.4124583E-002
 1.6004770E+001, 5.9157986E-002
 1.7008200E+001, 9.3981896E-002
 1.8003670E+001, 1.1272836E-001
 1.9001917E+001, 1.2521858E-001
 2.0004029E+001, 1.1819701E-001
 2.1003770E+001, 1.7628205E-001
 2.2005943E+001, 2.0873570E-001
 2.3003915E+001, 1.4642857E-001
 2.4003986E+001, 1.7500000E-001
 2.5005935E+001, 2.0257443E-001
 2.6004726E+001, 1.7500000E-001
 2.7005199E+001, 2.2969822E-001
 2.8004351E+001, 2.5681744E-001
 2.9005032E+001, 2.6747867E-001
 3.0003042E+001, 3.4288301E-001
 3.1000240E+001, 2.7334721E-001
 3.2005678E+001, 3.0872168E-001
 3.3002593E+001, 3.2289344E-001
 3.4000949E+001, 3.2500000E-001
 3.5000133E+001, 4.3508635E-001
 3.6003729E+001, 3.7500000E-001
 3.7001618E+001, 3.7500000E-001
 3.8005406E+001, 4.4600300E-001
 3.9004255E+001, 4.2500000E-001
 4.0004528E+001, 4.3276714E-001
 4.1001429E+001, 4.8072733E-001
 4.2006906E+001, 4.7500000E-001
 4.3001591E+001, 4.9641580E-001
 4.4004100E+001, 5.2500000E-001
 4.5000609E+001, 5.2500000E-001
 4.6001815E+001, 5.6151703E-001
 4.7002108E+001, 5.7500000E-001
 4.8006207E+001, 6.3411951E-001
 4.9001880E+001, 6.7607967E-001
 5.0001812E+001, 6.2500000E-001
 5.1004910E+001, 7.0004160E-001
 5.2004475E+001, 6.7500000E-001
 5.3006279E+001, 7.3701528E-001
 5.4000786E+001, 7.2500000E-001
 5.5000021E+001, 7.3305691E-001
 5.6003171E+001, 7.8003378E-001
 5.7002867E+001, 8.5651005E-001
 5.8002139E+001, 9.8328144E-001
 5.9002473E+001, 1.0396822E+000
 6.0001280E+001, 8.9484860E-001
 6.1004560E+001, 9.4406321E-001
 6.2001524E+001, 8.9647587E-001
 6.3003781E+001, 9.4919478E-001
 6.4005161E+001, 9.2747661E-001
 6.5002156E+001, 1.1001857E+000
 6.6005250E+001, 9.8750831E-001
 6.7003059E+001, 1.0258377E+000
 6.8003837E+001, 1.0372173E+000
 6.9002658E+001, 1.0849566E+000
 7.0004339E+001, 1.0973092E+000
 7.1002380E+001, 1.1305026E+000
 7.2000068E+001, 1.2852103E+000
 7.3003336E+001, 1.1959662E+000
 7.4001739E+001, 1.2496185E+000
 7.5001929E+001, 1.2698783E+000
 7.6005603E+001, 1.3299306E+000
 7.7004206E+001, 1.3301211E+000
 7.8000047E+001, 1.3691180E+000
 7.9004664E+001, 1.4025217E+000
 8.0000509E+001, 1.4836496E+000
 8.1000142E+001, 1.5128792E+000
 8.2005103E+001, 1.5666955E+000
 8.3004465E+001, 1.5862423E+000
 8.4002906E+001, 1.6038188E+000
 8.5004994E+001, 1.6640880E+000
 8.6003866E+001, 1.6997950E+000
 8.7004424E+001, 1.7525973E+000
 8.8005045E+001, 1.8457593E+000
 8.9001391E+001, 1.9926563E+000
 9.0002433E+001, 1.9100929E+000
 9.1001584E+001, 1.9930352E+000
 9.2000538E+001, 2.0759146E+000
