s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0058991E+000, 1.6134574E-001
 2.0052755E+000, 3.3988908E-002
 3.0057642E+000, 2.7035732E-002
 4.0049820E+000, 2.5000000E-002
 5.0003094E+000, 2.5000000E-002
 6.0092192E+000, 2.5000000E-002
 7.0060952E+000, 2.8772659E-002
 8.0116059E+000, 2.5000000E-002
 9.0045477E+000, 4.1455696E-002
 1.0008695E+001, 1.6653171E-001
 1.1006153E+001, 3.1938766E-002
 1.2006671E+001, 1.2409910E-001
 1.3005508E+001, 7.1390330E-002
 1.4000163E+001, 9.5716427E-002
 1.5000677E+001, 1.3106170E-001
 1.6003143E+001, 1.9939825E-001
 1.7003568E+001, 1.3019064E-001
 1.8003657E+001, 1.4589934E-001
 1.9005317E+001, 1.7151580E-001
 2.0001648E+001, 2.3405037E-001
 2.1000703E+001, 1.8275187E-001
 2.2003077E+001, 5.8310225E-001
 2.3004735E+001, 3.2177550E-001
 2.4000993E+001, 2.2500000E-001
 2.5004564E+001, 3.5230238E-001
 2.6001543E+001, 4.5332667E-001
 2.7004127E+001, 2.7500000E-001
 2.8005212E+001, 2.8695172E-001
 2.9001052E+001, 4.5815177E-001
 3.0002001E+001, 3.5698497E-001
 3.1000660E+001, 4.2630490E-001
 3.2001252E+001, 1.0259716E+000
 3.3000782E+001, 5.0410411E-001
 3.4004229E+001, 7.4771159E-001
 3.5002237E+001, 8.8448138E-001
 3.6005454E+001, 7.1585607E-001
 3.7003647E+001, 9.5017884E-001
 3.8003004E+001, 1.2061070E+000
 3.9003217E+001, 1.0759113E+000
 4.0001180E+001, 1.5696412E+000
 4.1004198E+001, 1.7618830E+000
 4.2003800E+001, 1.7826434E+000
 4.3000868E+001, 1.3290358E+000
 4.4004180E+001, 1.8622911E+000
 4.5002836E+001, 8.4945741E-001
 4.6004255E+001, 1.6752296E+000
 4.7004818E+001, 9.2346634E-001
 4.8002384E+001, 1.7829899E+000
 4.9000464E+001, 1.3788937E+000
 5.0001294E+001, 1.3485511E+000
 5.1002936E+001, 1.7170015E+000
 5.2003110E+001, 1.6019601E+000
 5.3001169E+001, 2.1594598E+000
 5.4003689E+001, 1.6255769E+000
 5.5002144E+001, 1.7568024E+000
 5.6000131E+001, 1.9808281E+000
 5.7000510E+001, 2.2355472E+000
 5.8002231E+001, 2.3228337E+000
 5.9004997E+001, 1.9197645E+000
 6.0003832E+001, 2.3140281E+000
 6.1001506E+001, 2.4001414E+000
 6.2002620E+001, 2.4169691E+000
 6.3001280E+001, 2.4086694E+000
 6.4001105E+001, 1.6695781E+000
 6.5002759E+001, 2.0627025E+000
 6.6003037E+001, 2.3734350E+000
 6.7002402E+001, 2.0466268E+000
 6.8001131E+001, 2.1092565E+000
 6.9002505E+001, 2.1667634E+000
 7.0002608E+001, 2.5972644E+000
 7.1002994E+001, 2.6651008E+000
 7.2000386E+001, 2.4341737E+000
 7.3002677E+001, 3.2129494E+000
 7.4004250E+001, 3.2579976E+000
 7.5001295E+001, 3.1448635E+000
 7.6000366E+001, 2.9643390E+000
 7.7001499E+001, 3.3325570E+000
 7.8001482E+001, 4.0152200E+000
 7.9000657E+001, 3.6408762E+000
 8.0000155E+001, 3.7647065E+000
 8.1002083E+001, 3.5880015E+000
 8.2001675E+001, 3.6951429E+000
 8.3002246E+001, 3.6528919E+000
 8.4002380E+001, 3.4067179E+000
 8.5002329E+001, 3.7092925E+000
 8.6003996E+001, 3.9868351E+000
 8.7003729E+001, 3.7914771E+000
 8.8000692E+001, 3.8346991E+000
 8.9001075E+001, 3.8723634E+000
 9.0003274E+001, 4.6889189E+000
 9.1001300E+001, 4.5293279E+000
 9.2003206E+001, 4.3679107E+000
