s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0084056E+000, 1.9043687E-001
 2.0037113E+000, 5.1329386E-002
 3.0097466E+000, 6.5726404E-002
 4.0036439E+000, 7.2163519E-002
 5.0110318E+000, 6.8737068E-002
 6.0044506E+000, 7.4102644E-002
 7.0012131E+000, 6.9186754E-002
 8.0063874E+000, 8.6897022E-002
 9.0065730E+000, 8.4483714E-002
 1.0001954E+001, 1.2227987E-001
 1.1002774E+001, 1.3446938E-001
 1.2004426E+001, 1.8576738E-001
 1.3002030E+001, 2.8768323E-001
 1.4002572E+001, 3.0690305E-001
 1.5000794E+001, 5.3834895E-001
 1.6003662E+001, 4.6469616E-001
 1.7003527E+001, 7.1813565E-001
 1.8004406E+001, 8.0806184E-001
 1.9002642E+001, 8.3703117E-001
 2.0003089E+001, 9.4351543E-001
 2.1001898E+001, 1.0280349E+000
 2.2001334E+001, 1.1310738E+000
 2.3002557E+001, 1.2188645E+000
 2.4000283E+001, 1.2899461E+000
 2.5000903E+001, 1.3893405E+000
 2.6001654E+001, 1.4819810E+000
 2.7001993E+001, 1.6000435E+000
 2.8003935E+001, 1.6916234E+000
 2.9003654E+001, 1.7406339E+000
 3.0000225E+001, 1.8274113E+000
 3.1004525E+001, 1.9625179E+000
 3.2003184E+001, 2.1074881E+000
 3.3003510E+001, 2.1489216E+000
 3.4004063E+001, 2.3387600E+000
 3.5000056E+001, 2.4250742E+000
 3.6001765E+001, 2.6141846E+000
 3.7000016E+001, 2.5196246E+000
 3.8001350E+001, 2.7115177E+000
 3.9001768E+001, 2.7875079E+000
 4.0000818E+001, 2.8888140E+000
 4.1000443E+001, 2.9651967E+000
 4.2002901E+001, 3.1933125E+000
 4.3003705E+001, 3.2373883E+000
 4.4002578E+001, 3.3355583E+000
 4.5004596E+001, 3.4460706E+000
 4.6002191E+001, 3.6345609E+000
 4.7003109E+001, 3.7279942E+000
 4.8001446E+001, 3.8490777E+000
 4.9002216E+001, 3.8970755E+000
 5.0003940E+001, 4.0159289E+000
 5.1003115E+001, 3.9987760E+000
 5.2001060E+001, 4.2954407E+000
 5.3003118E+001, 4.5759493E+000
 5.4002622E+001, 4.7448367E+000
 5.5000959E+001, 5.2352444E+000
 5.6002205E+001, 4.9792054E+000
 5.7000885E+001, 5.2811064E+000
 5.8002365E+001, 5.6090155E+000
 5.9002551E+001, 5.6725698E+000
 6.0002476E+001, 5.8311889E+000
 6.1001880E+001, 5.8505471E+000
 6.2000553E+001, 5.8891702E+000
 6.3000357E+001, 5.8691136E+000
 6.4004310E+001, 5.9255855E+000
 6.5002403E+001, 6.2667913E+000
 6.6002487E+001, 6.3600907E+000
 6.7002743E+001, 6.3603526E+000
 6.8001243E+001, 6.5016096E+000
 6.9001459E+001, 6.5372499E+000
 7.0003530E+001, 6.6496372E+000
 7.1004043E+001, 6.8109198E+000
 7.2000712E+001, 6.9092085E+000
 7.3000083E+001, 6.9696400E+000
 7.4003050E+001, 7.0325503E+000
 7.5001353E+001, 7.0943595E+000
 7.6000475E+001, 7.2047123E+000
 7.7000195E+001, 7.2808401E+000
 7.8000909E+001, 7.3592579E+000
 7.9003213E+001, 7.4209156E+000
 8.0000176E+001, 7.4859135E+000
 8.1003183E+001, 7.5673116E+000
 8.2002950E+001, 7.6785898E+000
 8.3002442E+001, 7.6988926E+000
 8.4002617E+001, 7.7789511E+000
 8.5001209E+001, 7.8427828E+000
 8.6002336E+001, 7.9073244E+000
 8.7003226E+001, 7.9387425E+000
 8.8005005E+001, 7.9750000E+000
 8.9006384E+001, 7.9750000E+000
 9.0003794E+001, 7.9750000E+000
