s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0143570E+000, 1.2471237E-001
 2.0035290E+000, 7.6847532E-002
 3.0084711E+000, 9.1640984E-002
 4.0078613E+000, 1.4166667E-001
 5.0003929E+000, 1.3067621E-001
 6.0005669E+000, 1.5344828E-001
 7.0092908E+000, 1.3077682E-001
 8.0049369E+000, 2.5000000E-002
 9.0021148E+000, 4.3354430E-002
 1.0003350E+001, 2.5000000E-002
 1.1010185E+001, 2.5000000E-002
 1.2000907E+001, 2.5000000E-002
 1.3002693E+001, 2.5000000E-002
 1.4004096E+001, 7.2299701E-002
 1.5000799E+001, 7.5000000E-002
 1.6001246E+001, 7.5000000E-002
 1.7002412E+001, 1.2032324E-001
 1.8001251E+001, 1.2500000E-001
 1.9006585E+001, 1.2985085E-001
 2.0003990E+001, 1.7500000E-001
 2.1005748E+001, 1.7500000E-001
 2.2002240E+001, 2.1522421E-001
 2.3002862E+001, 2.2500000E-001
 2.4004988E+001, 2.5118959E-001
 2.5001504E+001, 2.7500000E-001
 2.6004369E+001, 2.8614951E-001
 2.7003194E+001, 3.2340459E-001
 2.8004104E+001, 3.2713362E-001
 2.9001751E+001, 3.7500000E-001
 3.0005621E+001, 3.7500000E-001
 3.1000071E+001, 4.2038138E-001
 3.2001787E+001, 4.2500000E-001
 3.3003668E+001, 4.7096222E-001
 3.4002428E+001, 4.8405196E-001
 3.5000137E+001, 5.1440097E-001
 3.6004557E+001, 5.2667445E-001
 3.7003355E+001, 5.7010396E-001
 3.8003053E+001, 5.9137019E-001
 3.9001309E+001, 6.3027897E-001
 4.0001226E+001, 6.7251461E-001
 4.1004389E+001, 6.8534272E-001
 4.2000287E+001, 7.5057767E-001
 4.3003027E+001, 7.6575717E-001
 4.4001099E+001, 7.8278512E-001
 4.5003289E+001, 8.7770764E-001
 4.6002448E+001, 8.5732697E-001
 4.7001192E+001, 9.1370159E-001
 4.8001742E+001, 9.8099174E-001
 4.9003942E+001, 1.1569109E+000
 5.0002013E+001, 1.0842130E+000
 5.1000947E+001, 1.3044510E+000
 5.2002608E+001, 1.4830297E+000
 5.3001719E+001, 1.3610813E+000
 5.4001632E+001, 1.4793038E+000
 5.5003271E+001, 1.4531552E+000
 5.6004343E+001, 1.6246793E+000
 5.7002116E+001, 1.7714399E+000
 5.8002283E+001, 1.8867575E+000
 5.9002753E+001, 1.9833227E+000
 6.0000461E+001, 2.1562648E+000
 6.1002725E+001, 2.2169625E+000
 6.2001547E+001, 2.3955679E+000
 6.3003674E+001, 2.5224978E+000
 6.4004372E+001, 2.5804828E+000
 6.5004412E+001, 2.5728386E+000
 6.6001214E+001, 2.5940437E+000
 6.7003313E+001, 2.7795296E+000
 6.8003644E+001, 2.8195252E+000
 6.9002514E+001, 2.8367886E+000
 7.0002484E+001, 2.9004228E+000
 7.1003692E+001, 3.0300784E+000
 7.2004774E+001, 3.0392014E+000
 7.3001984E+001, 3.1338996E+000
 7.4001564E+001, 3.1030644E+000
 7.5000652E+001, 3.2116307E+000
 7.6004291E+001, 3.2546243E+000
 7.7005197E+001, 3.3432156E+000
 7.8000112E+001, 3.3872593E+000
 7.9005054E+001, 3.4568851E+000
 8.0001197E+001, 3.5026231E+000
 8.1001846E+001, 3.5411304E+000
 8.2001070E+001, 3.6036940E+000
 8.3000645E+001, 3.6606767E+000
 8.4001354E+001, 3.7144468E+000
 8.5000211E+001, 3.7712546E+000
 8.6005589E+001, 3.8271727E+000
 8.7003979E+001, 3.8825424E+000
 8.8004391E+001, 3.9269075E+000
 8.9004729E+001, 3.9906736E+000
 9.0005253E+001, 4.0926953E+000
 9.1005601E+001, 4.1002044E+000
 9.2002338E+001, 4.1834392E+000
