s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0011736E+000, 1.2790262E-001
 2.0089266E+000, 7.5000000E-002
 3.0087681E+000, 7.0833333E-002
 4.0012499E+000, 8.8201216E-002
 5.0047896E+000, 1.0547704E-001
 6.0003151E+000, 2.1023401E-001
 7.0020876E+000, 1.5086539E-001
 8.0014594E+000, 2.9682140E-001
 9.0025320E+000, 2.5470525E-001
 1.0005125E+001, 3.7492008E-001
 1.1004303E+001, 8.3784813E-001
 1.2002836E+001, 9.7482671E-001
 1.3001118E+001, 1.1640591E+000
 1.4002499E+001, 1.4695921E+000
 1.5000578E+001, 1.6971721E+000
 1.6000740E+001, 2.0763584E+000
 1.7001484E+001, 2.3327481E+000
 1.8004586E+001, 2.7374892E+000
 1.9004288E+001, 2.9837580E+000
 2.0000742E+001, 3.2897874E+000
 2.1004251E+001, 3.5194006E+000
 2.2003151E+001, 3.8046322E+000
 2.3000374E+001, 3.9939134E+000
 2.4005770E+001, 4.1841806E+000
 2.5002682E+001, 4.3082155E+000
 2.6000053E+001, 4.5503414E+000
 2.7000790E+001, 4.6512975E+000
 2.8002593E+001, 4.9111145E+000
 2.9000903E+001, 5.1340815E+000
 3.0002022E+001, 5.2770087E+000
 3.1000267E+001, 5.5063300E+000
 3.2001918E+001, 5.6782336E+000
 3.3000756E+001, 5.8535826E+000
 3.4004401E+001, 6.1697481E+000
 3.5004491E+001, 6.3124529E+000
 3.6002699E+001, 6.5020013E+000
 3.7005067E+001, 6.6815608E+000
 3.8001091E+001, 7.0199373E+000
 3.9003067E+001, 7.0921865E+000
 4.0002606E+001, 7.3678655E+000
 4.1003077E+001, 7.5800009E+000
 4.2002375E+001, 7.7691414E+000
 4.3000327E+001, 7.8554363E+000
 4.4006375E+001, 7.9742703E+000
