s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0110548E+000, 1.3409091E-001
 2.0089789E+000, 7.0394737E-002
 3.0078343E+000, 8.5992496E-002
 4.0062450E+000, 8.1382979E-002
 5.0057178E+000, 8.2598300E-002
 6.0062260E+000, 9.6453352E-002
 7.0031628E+000, 7.2029517E-002
 8.0069684E+000, 4.3802023E-002
 9.0042593E+000, 1.5686275E-001
 1.0001550E+001, 1.8333333E-001
 1.1000241E+001, 8.0509105E-002
 1.2000022E+001, 3.1853249E-002
 1.3002689E+001, 4.5353982E-002
 1.4001505E+001, 4.5297770E-001
 1.5000546E+001, 6.6379310E-001
 1.6005372E+001, 5.7516583E-001
 1.7007806E+001, 2.6289936E-001
 1.8003107E+001, 2.2716980E-001
 1.9000961E+001, 7.6803256E-001
 2.0007407E+001, 9.0066789E-001
 2.1007733E+001, 1.0723411E+000
 2.2004971E+001, 1.1536745E+000
 2.3002700E+001, 1.0241753E+000
 2.4005309E+001, 9.9878169E-001
 2.5001554E+001, 8.9652221E-001
 2.6000319E+001, 6.8087781E-001
 2.7004059E+001, 1.2990299E+000
 2.8002979E+001, 1.1053077E+000
 2.9000074E+001, 1.0775216E+000
 3.0000793E+001, 1.4447339E+000
 3.1000207E+001, 2.0232089E+000
 3.2002071E+001, 2.1749504E+000
 3.3000016E+001, 2.3578282E+000
 3.4003052E+001, 2.1939316E+000
 3.5003926E+001, 2.2640752E+000
 3.6002586E+001, 2.3008508E+000
 3.7000615E+001, 2.4532822E+000
 3.8000922E+001, 2.4476579E+000
 3.9004475E+001, 2.7680842E+000
 4.0004615E+001, 2.9700002E+000
 4.1001992E+001, 3.1149732E+000
 4.2000932E+001, 3.2403422E+000
 4.3006484E+001, 3.3680648E+000
 4.4001653E+001, 3.5200962E+000
 4.5003315E+001, 3.6299904E+000
 4.6002479E+001, 3.7190602E+000
 4.7004067E+001, 3.8407587E+000
 4.8001421E+001, 3.9346862E+000
 4.9000859E+001, 4.0547483E+000
 5.0004504E+001, 4.1310566E+000
 5.1002313E+001, 4.2109127E+000
 5.2002821E+001, 4.2929280E+000
 5.3003725E+001, 4.4033298E+000
 5.4001247E+001, 4.4883835E+000
 5.5000514E+001, 4.6065152E+000
 5.6005494E+001, 4.6596314E+000
 5.7003157E+001, 4.7464046E+000
 5.8002093E+001, 4.8563959E+000
 5.9000645E+001, 4.9478592E+000
 6.0000070E+001, 5.0422242E+000
 6.1005036E+001, 5.1489621E+000
 6.2002241E+001, 5.2629630E+000
 6.3004264E+001, 5.3657631E+000
 6.4004882E+001, 5.4499608E+000
 6.5001573E+001, 5.5642706E+000
 6.6003935E+001, 5.6812505E+000
 6.7001839E+001, 5.7617180E+000
 6.8002895E+001, 5.8998992E+000
 6.9001449E+001, 6.0532991E+000
 7.0003621E+001, 6.1645199E+000
 7.1001406E+001, 6.2670767E+000
 7.2003315E+001, 6.3592839E+000
 7.3003697E+001, 6.4530301E+000
 7.4005318E+001, 6.5937321E+000
 7.5003317E+001, 6.6126418E+000
 7.6005956E+001, 6.7498466E+000
 7.7004651E+001, 6.8326685E+000
 7.8005914E+001, 6.9427761E+000
 7.9003855E+001, 7.0722901E+000
 8.0000669E+001, 7.1585769E+000
 8.1000857E+001, 7.3039655E+000
 8.2006058E+001, 7.3794186E+000
 8.3005228E+001, 7.4271614E+000
 8.4003525E+001, 7.5184898E+000
 8.5004708E+001, 7.6420914E+000
 8.6003679E+001, 7.7351915E+000
 8.7003750E+001, 7.8671373E+000
 8.8008187E+001, 7.8255664E+000
 8.9001239E+001, 7.9268045E+000
 9.0003403E+001, 7.9750000E+000
