s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0110548E+000, 1.3538961E-001
 2.0089789E+000, 8.3552632E-002
 3.0103971E+000, 8.0294118E-002
 4.0044884E+000, 8.6662793E-002
 5.0085920E+000, 8.2471264E-002
 6.0091548E+000, 8.9416959E-002
 7.0059902E+000, 9.1481876E-002
 8.0065564E+000, 7.7194437E-002
 9.0008711E+000, 5.8872502E-002
 1.0002279E+001, 2.8347262E-001
 1.1003758E+001, 2.3016444E-001
 1.2003788E+001, 3.9059140E-001
 1.3004645E+001, 1.8727273E-001
 1.4008331E+001, 3.8988428E-001
 1.5001630E+001, 6.4522729E-001
 1.6000591E+001, 5.9928411E-001
 1.7005443E+001, 3.6725196E-001
 1.8004574E+001, 4.3774336E-001
 1.9000820E+001, 7.2962261E-001
 2.0000908E+001, 7.0664482E-001
 2.1006753E+001, 7.0139895E-001
 2.2002786E+001, 7.6077056E-001
 2.3002100E+001, 8.2008685E-001
 2.4003369E+001, 7.6258817E-001
 2.5000581E+001, 7.1117275E-001
 2.6003503E+001, 6.4947961E-001
 2.7001094E+001, 1.0212676E+000
 2.8001344E+001, 9.7725942E-001
 2.9000527E+001, 1.1798327E+000
 3.0004174E+001, 1.3084591E+000
 3.1002579E+001, 1.5279827E+000
 3.2002750E+001, 2.0133950E+000
 3.3004078E+001, 2.3118672E+000
 3.4003104E+001, 2.3196317E+000
 3.5005047E+001, 2.2697514E+000
 3.6001910E+001, 2.2783928E+000
 3.7000187E+001, 2.4305414E+000
 3.8003437E+001, 2.5952726E+000
 3.9004754E+001, 2.7238306E+000
 4.0002892E+001, 2.9310432E+000
 4.1000933E+001, 3.0590047E+000
 4.2005937E+001, 3.1886393E+000
 4.3000404E+001, 3.3009335E+000
 4.4003757E+001, 3.3468728E+000
 4.5001436E+001, 3.4759638E+000
 4.6001494E+001, 3.5966837E+000
 4.7003326E+001, 3.6943966E+000
 4.8003190E+001, 3.7896107E+000
 4.9001344E+001, 3.8536562E+000
 5.0001926E+001, 3.9888964E+000
 5.1002257E+001, 4.0556947E+000
 5.2001859E+001, 4.1181034E+000
 5.3001034E+001, 4.2154089E+000
 5.4003005E+001, 4.3046884E+000
 5.5005506E+001, 4.3811966E+000
 5.6004636E+001, 4.4647658E+000
 5.7001452E+001, 4.5111486E+000
 5.8004507E+001, 4.6171022E+000
 5.9004216E+001, 4.7167997E+000
 6.0002455E+001, 4.8314800E+000
 6.1005491E+001, 4.9189928E+000
 6.2000904E+001, 5.0438221E+000
 6.3004748E+001, 5.1380129E+000
 6.4000980E+001, 5.2338746E+000
 6.5000297E+001, 5.3180016E+000
 6.6001748E+001, 5.4598925E+000
 6.7000694E+001, 5.5801002E+000
 6.8003901E+001, 5.6633327E+000
 6.9005400E+001, 5.7988468E+000
 7.0004578E+001, 5.8942936E+000
 7.1005349E+001, 5.9896490E+000
 7.2001286E+001, 6.0998640E+000
 7.3005996E+001, 6.1679459E+000
 7.4002581E+001, 6.2616991E+000
 7.5002253E+001, 6.3630281E+000
 7.6004044E+001, 6.4286628E+000
 7.7001733E+001, 6.5351010E+000
 7.8000097E+001, 6.6764215E+000
 7.9004961E+001, 6.7355674E+000
 8.0001431E+001, 6.8305672E+000
 8.1005400E+001, 6.9272942E+000
 8.2006172E+001, 7.0083565E+000
 8.3003130E+001, 7.1028161E+000
 8.4001698E+001, 7.2382548E+000
 8.5002655E+001, 7.3040526E+000
 8.6005341E+001, 7.3902771E+000
 8.7003873E+001, 7.4669085E+000
 8.8001469E+001, 7.5609564E+000
 8.9006754E+001, 7.6634772E+000
 9.0004083E+001, 7.7968633E+000
 9.1003337E+001, 7.8855351E+000
 9.2003981E+001, 7.9607320E+000
 9.3000540E+001, 7.9354538E+000
