s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0170127E+000, 1.5608849E-001
 2.0113131E+000, 6.2904056E-002
 3.0038255E+000, 1.4695122E-001
 4.0197952E+000, 2.2384200E-001
 5.0038081E+000, 1.7313828E-001
 6.0039066E+000, 9.7359402E-002
 7.0033289E+000, 3.2585864E-002
 8.0034943E+000, 1.5201284E-001
 9.0084958E+000, 2.4642706E-001
 1.0007195E+001, 3.3761530E-002
 1.1008030E+001, 2.5000000E-002
 1.2005477E+001, 2.5000000E-002
 1.3005202E+001, 5.1387060E-002
 1.4004085E+001, 7.5000000E-002
 1.5004863E+001, 7.5000000E-002
 1.6003195E+001, 1.1707479E-001
 1.7006624E+001, 1.2500000E-001
 1.8003828E+001, 1.6721510E-001
 1.9005476E+001, 1.7500000E-001
 2.0000702E+001, 2.1624865E-001
 2.1000003E+001, 2.2500000E-001
 2.2003970E+001, 2.6968353E-001
 2.3002363E+001, 2.7934856E-001
 2.4000898E+001, 3.1654519E-001
 2.5000321E+001, 3.2885153E-001
 2.6003469E+001, 3.5265235E-001
 2.7000157E+001, 3.7627795E-001
 2.8000783E+001, 4.1956992E-001
 2.9004120E+001, 4.5207510E-001
 3.0000234E+001, 4.8642291E-001
 3.1003009E+001, 5.2979638E-001
 3.2003517E+001, 7.1066107E-001
 3.3001456E+001, 6.8452088E-001
 3.4003912E+001, 7.1982190E-001
 3.5001078E+001, 8.0758727E-001
 3.6000995E+001, 6.9279956E-001
 3.7003738E+001, 7.2727169E-001
 3.8003522E+001, 8.3401460E-001
 3.9003796E+001, 8.8148800E-001
 4.0003650E+001, 1.1708451E+000
 4.1001913E+001, 1.1446048E+000
 4.2000581E+001, 1.1053200E+000
 4.3002702E+001, 1.1602522E+000
 4.4002124E+001, 1.0961507E+000
 4.5003887E+001, 1.1005578E+000
 4.6000941E+001, 1.1875543E+000
 4.7003146E+001, 1.3598691E+000
 4.8001278E+001, 1.4700979E+000
 4.9000680E+001, 1.4529222E+000
 5.0002498E+001, 1.7898282E+000
 5.1002650E+001, 2.0478187E+000
 5.2003872E+001, 2.0452593E+000
 5.3003216E+001, 2.2587292E+000
 5.4001486E+001, 2.0706688E+000
 5.5002505E+001, 2.3081714E+000
 5.6000305E+001, 2.6152351E+000
 5.7004264E+001, 2.7124702E+000
 5.8001926E+001, 2.7951027E+000
 5.9003597E+001, 2.7711719E+000
 6.0002862E+001, 2.5883330E+000
 6.1000051E+001, 2.8733939E+000
 6.2002336E+001, 2.9769538E+000
 6.3002223E+001, 3.1698267E+000
 6.4004464E+001, 2.9479508E+000
 6.5003473E+001, 3.0249108E+000
 6.6002113E+001, 3.0942030E+000
 6.7001226E+001, 3.2694329E+000
 6.8003775E+001, 3.3690243E+000
 6.9004798E+001, 3.4210940E+000
 7.0002669E+001, 3.5021593E+000
 7.1002397E+001, 3.6293891E+000
 7.2004305E+001, 3.7954783E+000
 7.3001412E+001, 3.8238556E+000
 7.4003058E+001, 3.9285184E+000
 7.5002473E+001, 4.0106965E+000
 7.6000808E+001, 4.1008194E+000
 7.7000484E+001, 4.3602566E+000
 7.8002803E+001, 4.4537540E+000
 7.9001540E+001, 4.3256101E+000
 8.0001341E+001, 4.4407517E+000
 8.1001933E+001, 4.4205279E+000
 8.2004282E+001, 4.6353152E+000
 8.3003162E+001, 4.9095018E+000
 8.4000186E+001, 4.8426771E+000
 8.5004514E+001, 4.9763251E+000
 8.6002302E+001, 5.1145409E+000
 8.7003847E+001, 5.1690266E+000
 8.8003244E+001, 5.2610131E+000
 8.9000981E+001, 5.4081268E+000
 9.0003380E+001, 5.4760056E+000
 9.1001672E+001, 5.5313450E+000
 9.2004518E+001, 5.7416278E+000
 9.3003944E+001, 5.8127451E+000
 9.4003227E+001, 6.0235112E+000
 9.5003182E+001, 6.0843162E+000
 9.6000135E+001, 6.1420619E+000
 9.7001575E+001, 6.2467957E+000
 9.8000935E+001, 6.4221406E+000
 9.9002985E+001, 6.4461414E+000
 1.0000346E+002, 6.5791117E+000
 1.0100132E+002, 6.6460318E+000
 1.0200189E+002, 6.7115306E+000
 1.0300043E+002, 6.8011643E+000
 1.0400107E+002, 6.7886577E+000
 1.0500150E+002, 6.9136709E+000
 1.0600463E+002, 6.8915817E+000
 1.0700222E+002, 6.9714454E+000
 1.0800086E+002, 7.0254729E+000
 1.0900486E+002, 7.0634643E+000
 1.1000021E+002, 7.1282904E+000
 1.1100133E+002, 7.1619916E+000
 1.1200449E+002, 7.2647003E+000
 1.1300244E+002, 7.3281065E+000
 1.1400189E+002, 7.3895971E+000
 1.1500036E+002, 7.4399124E+000
 1.1600520E+002, 7.5498347E+000
 1.1700139E+002, 7.6283020E+000
 1.1800013E+002, 7.7176980E+000
 1.1900660E+002, 7.7608133E+000
 1.2000551E+002, 7.8421107E+000
 1.2100198E+002, 7.8156609E+000
 1.2200021E+002, 7.8581806E+000
 1.2300561E+002, 7.8817036E+000
 1.2400412E+002, 7.9597267E+000
 1.2500888E+002, 7.9564071E+000
 1.2600163E+002, 7.9410180E+000
 1.2700221E+002, 7.9348927E+000
 1.2800373E+002, 7.8629829E+000
 1.2900282E+002, 7.9750000E+000
 1.3000978E+002, 7.9274178E+000
