s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0060261E+000, 1.1215194E-001
 2.0012092E+000, 2.5000000E-002
 3.0066051E+000, 2.5000000E-002
 4.0064908E+000, 2.5000000E-002
 5.0063765E+000, 2.5568182E-002
 6.0062622E+000, 3.4659091E-002
 7.0003100E+000, 2.5000000E-002
 8.0066766E+000, 2.5000000E-002
 9.0092393E+000, 2.5000000E-002
 1.0003533E+001, 4.0486765E-002
 1.1001499E+001, 8.0338371E-002
 1.2003024E+001, 1.2500000E-001
 1.3002582E+001, 1.2500000E-001
 1.4005499E+001, 1.6614674E-001
 1.5006299E+001, 1.7500000E-001
 1.6000730E+001, 2.1989210E-001
 1.7005414E+001, 2.2500000E-001
 1.8006015E+001, 2.7926443E-001
 1.9002741E+001, 2.8383614E-001
 2.0000962E+001, 3.6683152E-001
 2.1002162E+001, 3.8944129E-001
 2.2004489E+001, 4.2559123E-001
 2.3003307E+001, 5.9244914E-001
 2.4002732E+001, 7.1991363E-001
 2.5000464E+001, 4.4159579E-001
 2.6003221E+001, 1.0137453E+000
 2.7004186E+001, 1.2334470E+000
 2.8004356E+001, 1.3134115E+000
 2.9000373E+001, 1.4580640E+000
 3.0004221E+001, 1.7828039E+000
 3.1004837E+001, 2.0047197E+000
 3.2003222E+001, 1.9992092E+000
 3.3001927E+001, 2.0125580E+000
 3.4004039E+001, 2.2759996E+000
 3.5000325E+001, 2.0276005E+000
 3.6003297E+001, 2.5619733E+000
 3.7003247E+001, 2.5511847E+000
 3.8003310E+001, 2.7411734E+000
 3.9003080E+001, 2.6361570E+000
 4.0003581E+001, 2.8025076E+000
 4.1002193E+001, 2.9942839E+000
 4.2002556E+001, 3.1072015E+000
 4.3000077E+001, 3.1198459E+000
 4.4001855E+001, 3.3612627E+000
 4.5000452E+001, 3.0559673E+000
 4.6002910E+001, 3.3623504E+000
 4.7002664E+001, 2.3297249E+000
 4.8003689E+001, 3.1655423E+000
 4.9003326E+001, 3.0394208E+000
 5.0001729E+001, 3.5482436E+000
 5.1000003E+001, 3.7456930E+000
 5.2001850E+001, 3.5092104E+000
 5.3002003E+001, 3.5844022E+000
 5.4000136E+001, 3.7401983E+000
 5.5000943E+001, 3.9634277E+000
 5.6002857E+001, 3.7390480E+000
 5.7001132E+001, 3.7979134E+000
 5.8002775E+001, 3.9351033E+000
 5.9002559E+001, 4.2600374E+000
 6.0003648E+001, 4.4751475E+000
 6.1002281E+001, 4.5820700E+000
 6.2003914E+001, 4.3804115E+000
 6.3000921E+001, 4.7213678E+000
 6.4001097E+001, 4.5924232E+000
 6.5003477E+001, 4.8194558E+000
 6.6001840E+001, 5.0671013E+000
 6.7001707E+001, 4.9661995E+000
 6.8002563E+001, 5.6490163E+000
 6.9003903E+001, 5.0222119E+000
 7.0002680E+001, 5.5394289E+000
 7.1002092E+001, 5.4089838E+000
 7.2001491E+001, 5.7191561E+000
 7.3003802E+001, 5.8892349E+000
 7.4000730E+001, 5.7713242E+000
 7.5002335E+001, 5.7965854E+000
 7.6002809E+001, 5.8290601E+000
 7.7000272E+001, 5.9916985E+000
 7.8000655E+001, 6.1371828E+000
 7.9003639E+001, 6.6991503E+000
 8.0003271E+001, 6.5179269E+000
 8.1005468E+001, 6.3681955E+000
 8.2002300E+001, 6.2339954E+000
 8.3003138E+001, 6.8855500E+000
 8.4003956E+001, 7.0844781E+000
 8.5005074E+001, 7.1587342E+000
 8.6002944E+001, 7.1877542E+000
 8.7002859E+001, 6.8572418E+000
 8.8002601E+001, 7.1042712E+000
 8.9001899E+001, 7.4899399E+000
 9.0000533E+001, 7.2221249E+000
 9.1004670E+001, 6.8518733E+000
 9.2002346E+001, 6.9173121E+000
 9.3002590E+001, 7.0455456E+000
 9.4001991E+001, 7.1562308E+000
 9.5001327E+001, 7.1936066E+000
 9.6003073E+001, 7.3448204E+000
 9.7001053E+001, 7.4041100E+000
 9.8005426E+001, 7.4654128E+000
 9.9006948E+001, 7.5493871E+000
 1.0000625E+002, 7.6730078E+000
 1.0100777E+002, 7.7512205E+000
 1.0200583E+002, 7.8377215E+000
 1.0300397E+002, 7.9535778E+000
 1.0400565E+002, 7.9673403E+000
 1.0500574E+002, 7.9734740E+000
 1.0600072E+002, 7.9224893E+000
