s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0140088E+000, 3.8636364E-001
 2.0065465E+000, 2.5000000E-002
 3.0046059E+000, 2.5000000E-002
 4.0039353E+000, 2.5000000E-002
 5.0043373E+000, 2.5000000E-002
 6.0025937E+000, 2.5000000E-002
 7.0007015E+000, 2.5256635E-002
 8.0010481E+000, 3.9925872E-002
 9.0028217E+000, 3.5857386E-002
 1.0002313E+001, 4.3629421E-002
 1.1000974E+001, 5.9003021E-002
 1.2003452E+001, 1.2500000E-001
 1.3004229E+001, 1.4922326E-001
 1.4004083E+001, 1.7056226E-001
 1.5010198E+001, 1.4534517E-001
 1.6007963E+001, 1.2500000E-001
 1.7000639E+001, 1.2500000E-001
 1.8007102E+001, 1.2500000E-001
