s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0120840E+000, 9.4549068E-002
 2.0053232E+000, 7.2140742E-002
 3.0060758E+000, 6.8032787E-002
 4.0068284E+000, 3.2377049E-002
 5.0075810E+000, 2.5000000E-002
 6.0001306E+000, 2.5000000E-002
 7.0008832E+000, 2.5000000E-002
 8.0091332E+000, 2.5000000E-002
 9.0044687E+000, 2.5000000E-002
 1.0004918E+001, 2.5000000E-002
 1.1000615E+001, 4.0304226E-002
 1.2005448E+001, 2.9024580E-002
 1.3004888E+001, 6.6804040E-002
 1.4006282E+001, 7.5000000E-002
 1.5004956E+001, 8.2145740E-002
 1.6004985E+001, 1.2500000E-001
 1.7005574E+001, 1.2500000E-001
 1.8003744E+001, 1.4643975E-001
 1.9001602E+001, 1.7500000E-001
 2.0001519E+001, 1.7500000E-001
 2.1004827E+001, 2.0440167E-001
 2.2005622E+001, 2.2655508E-001
 2.3000843E+001, 2.3775215E-001
 2.4003331E+001, 3.0426521E-001
 2.5003790E+001, 3.0623350E-001
 2.6002167E+001, 3.8814469E-001
 2.7003142E+001, 4.4909773E-001
 2.8003888E+001, 7.0939284E-001
 2.9004367E+001, 6.5020086E-001
 3.0004115E+001, 9.2299009E-001
 3.1003291E+001, 3.8110576E-001
 3.2001729E+001, 9.6488161E-001
 3.3000586E+001, 7.6103707E-001
 3.4000751E+001, 7.4439632E-001
 3.5000264E+001, 1.6426754E+000
 3.6001126E+001, 8.1946239E-001
 3.7002453E+001, 1.0744974E+000
 3.8002639E+001, 1.1595875E+000
 3.9000130E+001, 1.5899711E+000
 4.0002557E+001, 1.0703082E+000
 4.1000157E+001, 1.2183630E+000
 4.2003808E+001, 1.5404242E+000
 4.3003868E+001, 1.1135303E+000
 4.4002275E+001, 1.5599170E+000
 4.5003693E+001, 1.3561492E+000
 4.6001826E+001, 1.4326004E+000
 4.7002704E+001, 1.4580788E+000
 4.8000633E+001, 1.8503163E+000
 4.9002905E+001, 1.9810552E+000
 5.0003470E+001, 2.0588855E+000
 5.1001309E+001, 2.3143410E+000
 5.2000798E+001, 2.4271509E+000
 5.3004263E+001, 2.5889692E+000
 5.4002349E+001, 2.7805708E+000
 5.5002163E+001, 2.8953857E+000
 5.6002026E+001, 3.0999001E+000
 5.7004225E+001, 3.1921435E+000
 5.8001419E+001, 3.2057937E+000
 5.9003325E+001, 3.2303426E+000
 6.0000580E+001, 3.3985857E+000
 6.1004307E+001, 3.5293238E+000
 6.2002218E+001, 3.5839699E+000
 6.3001286E+001, 3.7591188E+000
 6.4001753E+001, 3.7866298E+000
 6.5003099E+001, 3.9188787E+000
 6.6003358E+001, 4.0199502E+000
 6.7000559E+001, 4.2027076E+000
 6.8000943E+001, 4.2865501E+000
 6.9002993E+001, 4.4225551E+000
 7.0002841E+001, 4.6480542E+000
 7.1002941E+001, 4.6257247E+000
 7.2004469E+001, 4.7808405E+000
 7.3004089E+001, 4.8453042E+000
 7.4002819E+001, 4.9654270E+000
 7.5002294E+001, 5.0333344E+000
 7.6002608E+001, 5.1525841E+000
 7.7003623E+001, 5.3180188E+000
 7.8001368E+001, 5.3819438E+000
 7.9000959E+001, 5.5301980E+000
 8.0004264E+001, 5.5899591E+000
 8.1001460E+001, 5.6993335E+000
 8.2001912E+001, 5.8560618E+000
 8.3000392E+001, 5.9841916E+000
 8.4001378E+001, 6.1270722E+000
 8.5004532E+001, 6.1631510E+000
 8.6000177E+001, 6.2332976E+000
 8.7003669E+001, 6.3651234E+000
 8.8002616E+001, 6.4133188E+000
 8.9002487E+001, 6.4875589E+000
 9.0002316E+001, 6.5645762E+000
 9.1002216E+001, 6.6618445E+000
 9.2003113E+001, 6.8671348E+000
 9.3001896E+001, 6.8877545E+000
 9.4000494E+001, 7.0083136E+000
 9.5002660E+001, 7.1571437E+000
 9.6002940E+001, 7.1547722E+000
 9.7002342E+001, 7.2544678E+000
 9.8003249E+001, 7.3319984E+000
 9.9001756E+001, 7.4057903E+000
 1.0000374E+002, 7.5217811E+000
 1.0100044E+002, 7.5901824E+000
 1.0200670E+002, 7.7140621E+000
 1.0300810E+002, 7.8310333E+000
 1.0400140E+002, 7.9386376E+000
 1.0500342E+002, 7.9750000E+000
 1.0600374E+002, 7.9750000E+000
 1.0700262E+002, 7.9462646E+000
 1.0800171E+002, 7.8986503E+000
 1.0900215E+002, 7.9382905E+000
