s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0146759E+000, 5.2381873E-002
 2.0026907E+000, 4.2940203E-002
 3.0068715E+000, 7.7100256E-002
 4.0017238E+000, 1.2028567E-001
 5.0039562E+000, 1.7678665E-001
 6.0000845E+000, 2.0158418E-001
 7.0095891E+000, 1.8322750E-001
 8.0030120E+000, 2.2830348E-001
 9.0087698E+000, 2.3489112E-001
 1.0002881E+001, 2.5616329E-001
 1.1001553E+001, 2.4530396E-001
 1.2011596E+001, 3.3359313E-001
 1.3000480E+001, 3.3996416E-001
 1.4004265E+001, 3.7249997E-001
 1.5001928E+001, 3.8193057E-001
 1.6003184E+001, 3.3791157E-001
 1.7004434E+001, 3.9035955E-001
 1.8003369E+001, 3.3340204E-001
 1.9012489E+001, 3.5902562E-001
 2.0011297E+001, 3.8471574E-001
 2.1007890E+001, 3.2332196E-001
 2.2007873E+001, 2.1675498E-001
 2.3013871E+001, 1.8694030E-001
 2.4000873E+001, 2.1979530E-001
 2.5008659E+001, 2.6290247E-001
 2.6008821E+001, 7.2101357E-002
 2.7011158E+001, 2.5000000E-002
 2.8011732E+001, 2.5000000E-002
 2.9011572E+001, 2.5000000E-002
 3.0014685E+001, 2.5000000E-002
 3.1005484E+001, 2.5000000E-002
 3.2000775E+001, 2.5000000E-002
 3.3004624E+001, 2.5000000E-002
 3.4007239E+001, 2.5000000E-002
 3.5013886E+001, 2.5000000E-002
 3.6003470E+001, 2.5000000E-002
 3.7005273E+001, 2.5000000E-002
 3.8011934E+001, 2.5000000E-002
 3.9004973E+001, 2.5000000E-002
 4.0007683E+001, 2.5000000E-002
 4.1008795E+001, 2.5000000E-002
 4.2001669E+001, 2.5000000E-002
 4.3011565E+001, 2.5000000E-002
 4.4009334E+001, 2.5000000E-002
 4.5014617E+001, 2.5000000E-002
 4.6005597E+001, 2.5000000E-002
 4.7002153E+001, 2.5000000E-002
 4.8006089E+001, 2.5000000E-002
 4.9014594E+001, 2.5000000E-002
 5.0007342E+001, 2.5000000E-002
 5.1014483E+001, 2.5000000E-002
 5.2009645E+001, 2.5000000E-002
 5.3005616E+001, 2.5000000E-002
 5.4001588E+001, 2.5000000E-002
 5.5013887E+001, 2.5000000E-002
 5.6009859E+001, 2.5000000E-002
 5.7005526E+001, 2.5000000E-002
 5.8005706E+001, 2.5000000E-002
 5.9013718E+001, 2.5000000E-002
 6.0003155E+001, 2.5000000E-002
 6.1010393E+001, 2.5000000E-002
 6.2010574E+001, 2.5000000E-002
 6.3001702E+001, 2.5000000E-002
