s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0058991E+000, 1.6035345E-001
 2.0008484E+000, 8.8740598E-002
 3.0077911E+000, 4.1900865E-002
 4.0090817E+000, 2.8846154E-002
 5.0007444E+000, 2.5000000E-002
 6.0058861E+000, 3.0268199E-002
 7.0004414E+000, 1.0007229E-001
 8.0043879E+000, 2.5000000E-002
 9.0057382E+000, 4.0814091E-002
 1.0005320E+001, 2.5000000E-002
 1.1002616E+001, 2.5000000E-002
 1.2004330E+001, 2.5000000E-002
 1.3000669E+001, 3.2323112E-002
 1.4000035E+001, 3.8188888E-002
 1.5007381E+001, 3.5019189E-002
 1.6001834E+001, 3.5668440E-002
 1.7006175E+001, 4.0664297E-002
 1.8003280E+001, 5.4053409E-002
 1.9003419E+001, 3.6783756E-002
 2.0000834E+001, 2.8866016E-002
 2.1005929E+001, 5.6304580E-002
 2.2004313E+001, 8.5327899E-002
 2.3005087E+001, 7.5000000E-002
 2.4005531E+001, 1.7160070E-001
 2.5000894E+001, 1.2500000E-001
 2.6000556E+001, 2.4802898E-001
 2.7003219E+001, 3.0531432E-001
 2.8000294E+001, 1.7500000E-001
 2.9003614E+001, 5.0434670E-001
 3.0002322E+001, 4.4230808E-001
 3.1001644E+001, 2.2500000E-001
 3.2003715E+001, 1.0372395E+000
 3.3001567E+001, 6.9830798E-001
 3.4001284E+001, 6.9285515E-001
 3.5004261E+001, 1.1807906E+000
 3.6000643E+001, 5.3179242E-001
 3.7000823E+001, 6.1667118E-001
 3.8002335E+001, 1.1562100E+000
 3.9003304E+001, 8.6881986E-001
 4.0003218E+001, 1.3379954E+000
 4.1003813E+001, 1.1964158E+000
 4.2002424E+001, 1.4509387E+000
 4.3003033E+001, 1.5262837E+000
 4.4002982E+001, 1.7818477E+000
 4.5003260E+001, 1.5050365E+000
 4.6000346E+001, 1.9020384E+000
 4.7002421E+001, 1.9307647E+000
 4.8000818E+001, 1.4092568E+000
 4.9000290E+001, 1.7693041E+000
 5.0002167E+001, 1.6699766E+000
 5.1002763E+001, 1.6917193E+000
 5.2000125E+001, 2.0857268E+000
 5.3002944E+001, 1.8442960E+000
 5.4000805E+001, 1.8770567E+000
 5.5000661E+001, 2.1362101E+000
 5.6002483E+001, 2.1292403E+000
 5.7003744E+001, 2.0616105E+000
 5.8003653E+001, 2.4926795E+000
 5.9002957E+001, 1.8966500E+000
 6.0004024E+001, 2.1523563E+000
 6.1000847E+001, 2.2542413E+000
 6.2000655E+001, 2.2614995E+000
 6.3002394E+001, 2.5446410E+000
 6.4002386E+001, 2.6457626E+000
 6.5002848E+001, 2.7686050E+000
 6.6003628E+001, 2.8519837E+000
 6.7001853E+001, 3.5506648E+000
 6.8000056E+001, 3.1407890E+000
 6.9001022E+001, 3.0275596E+000
 7.0000672E+001, 3.0464135E+000
 7.1000891E+001, 3.0768765E+000
 7.2001977E+001, 3.2383679E+000
 7.3000282E+001, 3.2458199E+000
 7.4003332E+001, 3.3219078E+000
 7.5004631E+001, 3.3875094E+000
 7.6004334E+001, 3.4256948E+000
 7.7004714E+001, 3.4849165E+000
 7.8000115E+001, 3.5296409E+000
 7.9003121E+001, 3.8589958E+000
 8.0000113E+001, 3.7480321E+000
 8.1003881E+001, 3.8563812E+000
 8.2003883E+001, 3.9256325E+000
 8.3002252E+001, 4.0436901E+000
 8.4001492E+001, 3.8478751E+000
 8.5003970E+001, 3.9698379E+000
 8.6000551E+001, 4.2256977E+000
 8.7003464E+001, 4.4014290E+000
 8.8001537E+001, 4.2939538E+000
 8.9003215E+001, 4.2004660E+000
 9.0000661E+001, 4.9663570E+000
 9.1003882E+001, 4.5591330E+000
 9.2002088E+001, 4.6984497E+000
