s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0011736E+000, 1.4323089E-001
 2.0011923E+000, 7.5000000E-002
 3.0041684E+000, 7.5000000E-002
 4.0047756E+000, 7.5000000E-002
 5.0111041E+000, 7.5000000E-002
 6.0055652E+000, 7.5000000E-002
 7.0030788E+000, 7.6626457E-002
 8.0068122E+000, 7.5000000E-002
 9.0052951E+000, 1.1085148E-001
 1.0006100E+001, 1.2500000E-001
 1.1006030E+001, 1.9324324E-001
 1.2000005E+001, 3.6128660E-001
 1.3004732E+001, 4.1272900E-001
 1.4006187E+001, 4.8527671E-001
 1.5001988E+001, 6.3237127E-001
 1.6005727E+001, 6.8633988E-001
 1.7001610E+001, 1.0048331E+000
 1.8003746E+001, 1.1446475E+000
 1.9004490E+001, 1.2722087E+000
 2.0001720E+001, 1.5863999E+000
 2.1002609E+001, 1.6455841E+000
 2.2002959E+001, 1.8720980E+000
 2.3002737E+001, 2.1322751E+000
 2.4001384E+001, 2.2918999E+000
 2.5001188E+001, 2.5756283E+000
 2.6004166E+001, 2.7250205E+000
 2.7002704E+001, 2.6008782E+000
 2.8003398E+001, 2.9546328E+000
 2.9000116E+001, 2.8699016E+000
 3.0004554E+001, 3.2939574E+000
 3.1001563E+001, 3.3881909E+000
 3.2004684E+001, 3.5122324E+000
 3.3003689E+001, 3.7127336E+000
 3.4004187E+001, 3.6949605E+000
 3.5004470E+001, 3.8585428E+000
 3.6004378E+001, 4.0470415E+000
 3.7000165E+001, 4.1732407E+000
 3.8004182E+001, 4.3903738E+000
 3.9000493E+001, 4.3726578E+000
 4.0002165E+001, 4.7006059E+000
 4.1002653E+001, 4.6311605E+000
 4.2002487E+001, 5.0103851E+000
 4.3002214E+001, 4.9098938E+000
 4.4000791E+001, 4.9989697E+000
 4.5003613E+001, 5.2438194E+000
 4.6000690E+001, 5.2882436E+000
 4.7005372E+001, 5.7112948E+000
 4.8003176E+001, 5.8529227E+000
 4.9001437E+001, 5.9779442E+000
 5.0004430E+001, 6.1385109E+000
 5.1002851E+001, 6.2308254E+000
 5.2004829E+001, 6.5873839E+000
 5.3003400E+001, 6.4580665E+000
 5.4004209E+001, 6.7315168E+000
 5.5001122E+001, 6.8988208E+000
 5.6001910E+001, 7.0738985E+000
 5.7000636E+001, 7.3603733E+000
 5.8002854E+001, 7.4753111E+000
 5.9001772E+001, 7.5473082E+000
 6.0000448E+001, 7.5632189E+000
 6.1004536E+001, 7.7320326E+000
 6.2002308E+001, 7.7546835E+000
 6.3001062E+001, 7.6428996E+000
 6.4001159E+001, 7.5999869E+000
 6.5004211E+001, 7.7334781E+000
 6.6005746E+001, 7.8515232E+000
 6.7001070E+001, 7.8913061E+000
 6.8002730E+001, 7.9191475E+000
 6.9001299E+001, 7.9721816E+000
