s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0263827E+000, 3.8200711E-001
 2.0010287E+000, 2.5000000E-002
 3.0063365E+000, 2.5000000E-002
 4.0002900E+000, 2.5000000E-002
 5.0045614E+000, 2.5000000E-002
 6.0042260E+000, 2.5000000E-002
 7.0055220E+000, 2.5000000E-002
 8.0004892E+000, 3.2676068E-002
 9.0011362E+000, 2.5000000E-002
 1.0000819E+001, 4.5344121E-002
 1.1005739E+001, 6.6080323E-002
 1.2006413E+001, 9.0324107E-002
 1.3003719E+001, 1.2500000E-001
 1.4010156E+001, 1.2500000E-001
 1.5001759E+001, 1.2500000E-001
