s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0126136E+000, 1.9778852E-001
 2.0119927E+000, 2.8688202E-002
 3.0025078E+000, 2.5000000E-002
 4.0043591E+000, 5.3451007E-002
 5.0075528E+000, 7.8767351E-002
 6.0051260E+000, 1.3680685E-001
 7.0061797E+000, 2.1218936E-001
 8.0037420E+000, 2.8932575E-001
 9.0047168E+000, 4.4145077E-001
 1.0000604E+001, 6.2745186E-001
 1.1005766E+001, 8.4253198E-001
 1.2000762E+001, 1.0190025E+000
 1.3001583E+001, 1.1948457E+000
 1.4003294E+001, 1.3403448E+000
 1.5004514E+001, 1.5147264E+000
 1.6004859E+001, 1.7011121E+000
 1.7005214E+001, 1.8489485E+000
 1.8002108E+001, 2.0245490E+000
 1.9002413E+001, 2.2201129E+000
 2.0000703E+001, 2.4394129E+000
 2.1000550E+001, 2.5893026E+000
 2.2005188E+001, 2.7575964E+000
 2.3005246E+001, 2.9438060E+000
 2.4004374E+001, 3.1080798E+000
 2.5004115E+001, 3.3310243E+000
 2.6003112E+001, 3.5522748E+000
 2.7002874E+001, 3.6847855E+000
 2.8005222E+001, 3.8734790E+000
 2.9002034E+001, 4.0221427E+000
 3.0004610E+001, 4.1905605E+000
 3.1005051E+001, 4.3597406E+000
 3.2001817E+001, 4.5306823E+000
 3.3001695E+001, 4.7401884E+000
 3.4001608E+001, 4.9788061E+000
 3.5004364E+001, 5.1767961E+000
 3.6001468E+001, 5.4433691E+000
 3.7002843E+001, 5.6163111E+000
 3.8004426E+001, 5.8390281E+000
 3.9001985E+001, 6.0080311E+000
 4.0004398E+001, 6.1705953E+000
 4.1000147E+001, 6.3529212E+000
 4.2005372E+001, 6.5080020E+000
 4.3001795E+001, 6.7113602E+000
 4.4000834E+001, 6.8953935E+000
 4.5001203E+001, 7.1057860E+000
 4.6004527E+001, 7.2804740E+000
 4.7005403E+001, 7.4326801E+000
 4.8000947E+001, 7.6383799E+000
 4.9004616E+001, 7.8058634E+000
 5.0005865E+001, 7.9417050E+000
 5.1002508E+001, 7.9407595E+000
 5.2011166E+001, 7.9750000E+000
