s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0012993E+000, 1.8763306E-001
 2.0095026E+000, 1.2990027E-001
 3.0010085E+000, 1.3318745E-001
 4.0061224E+000, 1.0424054E-001
 5.0091300E+000, 1.7282619E-001
 6.0089932E+000, 1.3807378E-001
 7.0094601E+000, 1.1994747E-001
 8.0009892E+000, 1.2340426E-001
 9.0030664E+000, 1.3289474E-001
 1.0005144E+001, 1.2921053E-001
 1.1007221E+001, 1.0763158E-001
 1.2007363E+001, 1.0343050E-001
 1.3007452E+001, 1.5198494E-001
 1.4005056E+001, 1.5196522E-001
 1.5001383E+001, 1.8589863E-001
 1.6006776E+001, 1.9184397E-001
 1.7001606E+001, 1.8981836E-001
 1.8003996E+001, 1.9077723E-001
 1.9003744E+001, 1.9319961E-001
 2.0008730E+001, 1.6951616E-001
 2.1006275E+001, 1.6576567E-001
 2.2000197E+001, 1.6836524E-001
 2.3005771E+001, 1.6724846E-001
 2.4003241E+001, 1.8481982E-001
 2.5005117E+001, 1.6246238E-001
 2.6006042E+001, 1.3365134E-001
 2.7002263E+001, 1.2704149E-001
 2.8002265E+001, 1.3757666E-001
 2.9001334E+001, 1.5153970E-001
 3.0001249E+001, 1.2467089E-001
 3.1004659E+001, 1.5513993E-001
 3.2000419E+001, 1.3622853E-001
 3.3004838E+001, 2.2198634E-001
 3.4006683E+001, 2.1261940E-001
 3.5000531E+001, 2.0785924E-001
 3.6006193E+001, 2.0433165E-001
 3.7004957E+001, 1.9528019E-001
 3.8004093E+001, 2.4830192E-001
 3.9000856E+001, 2.7321001E-001
 4.0003660E+001, 2.6527217E-001
 4.1001566E+001, 4.6632050E-001
 4.2002580E+001, 6.5124434E-001
 4.3004274E+001, 6.8464847E-001
 4.4000874E+001, 6.2479915E-001
 4.5003311E+001, 6.0135890E-001
 4.6005464E+001, 7.0258904E-001
 4.7001983E+001, 7.7247303E-001
 4.8001694E+001, 8.0749502E-001
 4.9002387E+001, 8.6240107E-001
 5.0002049E+001, 9.0879675E-001
 5.1003945E+001, 9.2938227E-001
 5.2006375E+001, 9.6566001E-001
 5.3003275E+001, 1.0334195E+000
 5.4002980E+001, 1.0068509E+000
 5.5002558E+001, 1.0519785E+000
 5.6005224E+001, 1.0603855E+000
 5.7000256E+001, 1.0963273E+000
 5.8001429E+001, 1.1190220E+000
 5.9000167E+001, 1.1522560E+000
 6.0000991E+001, 1.1776773E+000
 6.1004256E+001, 1.2085310E+000
 6.2003994E+001, 1.2549549E+000
 6.3005017E+001, 1.2679334E+000
 6.4000339E+001, 1.3120651E+000
 6.5001986E+001, 1.4331268E+000
 6.6003926E+001, 1.5725634E+000
 6.7005843E+001, 1.5347758E+000
 6.8002884E+001, 1.6373916E+000
 6.9001669E+001, 1.6276550E+000
 7.0004028E+001, 1.6533797E+000
 7.1005841E+001, 1.6902343E+000
 7.2001174E+001, 1.7091400E+000
 7.3005579E+001, 1.7545047E+000
 7.4004865E+001, 1.8027904E+000
 7.5003502E+001, 1.8593584E+000
 7.6002383E+001, 1.9830206E+000
 7.7001133E+001, 1.9088645E+000
 7.8002467E+001, 1.9675661E+000
 7.9003372E+001, 2.0680763E+000
 8.0003065E+001, 2.0973734E+000
 8.1001530E+001, 2.1284572E+000
 8.2003142E+001, 2.1255074E+000
 8.3002781E+001, 2.2219239E+000
 8.4006383E+001, 2.2542422E+000
 8.5001957E+001, 2.3304223E+000
 8.6003064E+001, 2.3253841E+000
 8.7000850E+001, 2.4001763E+000
 8.8000234E+001, 2.3848101E+000
 8.9000774E+001, 2.4539032E+000
 9.0005047E+001, 2.4848076E+000
 9.1005848E+001, 2.5439729E+000
 9.2003537E+001, 2.5930531E+000
