s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0038514E+000, 1.2895971E-001
 2.0036477E+000, 1.2321291E-001
 3.0089616E+000, 1.4209196E-001
 4.0085255E+000, 1.6847167E-001
 5.0043104E+000, 1.7301131E-001
 6.0079464E+000, 2.0405405E-001
 7.0115823E+000, 1.7972973E-001
 8.0016555E+000, 1.5513699E-001
 9.0050794E+000, 2.0075495E-001
 1.0000871E+001, 2.0572769E-001
 1.1005915E+001, 2.5055446E-001
 1.2001180E+001, 2.6066629E-001
 1.3001417E+001, 3.2991002E-001
 1.4004377E+001, 4.4553747E-001
 1.5009800E+001, 4.5249610E-001
 1.6004331E+001, 5.0023202E-001
 1.7006938E+001, 5.4588608E-001
 1.8004139E+001, 4.9726382E-001
 1.9008299E+001, 5.3269018E-001
 2.0006622E+001, 5.5511730E-001
 2.1004895E+001, 5.5554393E-001
 2.2004822E+001, 4.4240956E-001
 2.3004916E+001, 9.1152150E-002
 2.4001372E+001, 3.8943006E-001
 2.5009482E+001, 4.8406526E-001
 2.6001086E+001, 4.7886954E-001
 2.7007391E+001, 5.7484678E-001
 2.8004750E+001, 6.5717515E-001
 2.9004199E+001, 5.5733705E-001
 3.0005297E+001, 5.3305249E-001
 3.1000544E+001, 2.8843947E-001
 3.2001471E+001, 5.4845422E-001
 3.3004405E+001, 4.9490145E-001
 3.4000933E+001, 5.4615730E-001
 3.5002615E+001, 4.4073230E-001
 3.6000822E+001, 3.3384048E-001
 3.7003032E+001, 4.3113782E-001
 3.8003858E+001, 6.3777339E-001
 3.9000326E+001, 8.3332595E-001
 4.0000957E+001, 1.0486083E+000
 4.1003699E+001, 1.3209817E+000
 4.2002213E+001, 1.1924097E+000
 4.3003964E+001, 1.2785214E+000
 4.4003873E+001, 1.1663698E+000
 4.5002647E+001, 1.4091164E+000
 4.6003363E+001, 7.8568621E-001
 4.7002097E+001, 1.0423622E+000
 4.8002215E+001, 1.0807834E+000
 4.9000113E+001, 9.0442069E-001
 5.0000588E+001, 1.0871622E+000
 5.1000169E+001, 1.0870305E+000
 5.2000242E+001, 1.1247595E+000
 5.3002898E+001, 1.2946281E+000
 5.4003455E+001, 1.3739191E+000
 5.5001373E+001, 1.5375790E+000
 5.6000021E+001, 1.7076589E+000
 5.7000766E+001, 1.7916364E+000
 5.8001646E+001, 1.9177478E+000
 5.9001199E+001, 2.0960089E+000
 6.0004754E+001, 2.2110999E+000
 6.1005243E+001, 2.3157299E+000
 6.2003962E+001, 2.4563813E+000
 6.3001298E+001, 2.5775393E+000
 6.4001754E+001, 2.7201886E+000
 6.5003230E+001, 2.7965849E+000
 6.6005380E+001, 2.9230891E+000
 6.7004301E+001, 2.9824682E+000
 6.8001065E+001, 3.0526032E+000
 6.9005274E+001, 3.1105082E+000
 7.0003526E+001, 3.1853003E+000
 7.1001765E+001, 3.2602940E+000
 7.2003384E+001, 3.3006864E+000
 7.3003292E+001, 3.3610247E+000
 7.4002467E+001, 3.4244118E+000
 7.5000763E+001, 3.4724421E+000
 7.6000328E+001, 3.5116287E+000
 7.7000609E+001, 3.5188303E+000
 7.8002223E+001, 3.5744878E+000
 7.9004626E+001, 3.6291245E+000
 8.0003527E+001, 3.6676204E+000
 8.1004541E+001, 3.7077753E+000
 8.2001370E+001, 3.7342706E+000
 8.3003678E+001, 3.7731043E+000
 8.4005587E+001, 3.8149649E+000
 8.5003487E+001, 3.8652309E+000
 8.6002891E+001, 3.8774509E+000
 8.7003269E+001, 3.9324520E+000
 8.8000020E+001, 3.9742076E+000
 8.9006051E+001, 4.0066948E+000
 9.0005419E+001, 4.0458731E+000
 9.1002578E+001, 4.0740917E+000
 9.2002113E+001, 4.1256124E+000
