s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0104513E+000, 1.3660520E-001
 2.0006735E+000, 7.5000000E-002
 3.0055716E+000, 7.5000000E-002
 4.0059726E+000, 7.5000000E-002
 5.0083723E+000, 7.5000000E-002
 6.0087950E+000, 8.7222222E-002
 7.0038580E+000, 8.5440001E-002
 8.0084006E+000, 9.7095950E-002
 9.0011274E+000, 9.8868710E-002
 1.0001938E+001, 1.3387671E-001
 1.1003030E+001, 1.8785901E-001
 1.2000820E+001, 2.0105252E-001
 1.3003907E+001, 1.3146517E-001
 1.4001826E+001, 4.6124422E-001
 1.5001787E+001, 3.5624264E-001
 1.6002176E+001, 5.9141098E-001
 1.7001362E+001, 7.6213156E-001
 1.8000539E+001, 8.7062392E-001
 1.9000637E+001, 1.0827544E+000
 2.0000619E+001, 1.2260172E+000
 2.1002685E+001, 1.5145722E+000
 2.2003664E+001, 1.9603285E+000
 2.3001942E+001, 2.1885025E+000
 2.4001388E+001, 2.4601341E+000
 2.5001480E+001, 2.2476374E+000
 2.6000327E+001, 2.3923194E+000
 2.7004166E+001, 2.7673753E+000
 2.8004784E+001, 2.7855583E+000
 2.9001603E+001, 2.7219676E+000
 3.0002472E+001, 3.0566043E+000
 3.1002235E+001, 2.8323981E+000
 3.2001318E+001, 2.7951899E+000
 3.3003407E+001, 3.1440969E+000
 3.4001900E+001, 3.4540931E+000
 3.5002435E+001, 3.3243437E+000
 3.6001986E+001, 3.6729909E+000
 3.7002988E+001, 4.4557684E+000
 3.8004615E+001, 4.4804088E+000
 3.9002665E+001, 4.5349546E+000
 4.0002692E+001, 4.4634174E+000
 4.1003768E+001, 4.7947227E+000
 4.2003224E+001, 5.0344754E+000
 4.3001598E+001, 5.0233210E+000
 4.4002580E+001, 5.0369571E+000
 4.5000257E+001, 5.0891947E+000
 4.6002297E+001, 4.9359113E+000
 4.7003913E+001, 5.5870112E+000
 4.8000674E+001, 5.9270758E+000
 4.9002953E+001, 6.0423643E+000
 5.0003849E+001, 5.6507552E+000
 5.1003590E+001, 6.0515559E+000
 5.2004606E+001, 6.1187457E+000
 5.3002678E+001, 6.3124883E+000
 5.4001550E+001, 6.3886418E+000
 5.5002301E+001, 6.5583576E+000
 5.6001181E+001, 6.6726997E+000
 5.7002180E+001, 6.5339419E+000
 5.8003926E+001, 6.8038080E+000
 5.9004078E+001, 7.1601811E+000
 6.0003753E+001, 7.2059725E+000
 6.1004859E+001, 7.2112623E+000
 6.2004899E+001, 7.4312258E+000
 6.3002037E+001, 7.5995002E+000
 6.4001086E+001, 7.5578865E+000
 6.5000987E+001, 7.4590595E+000
 6.6003353E+001, 7.3566236E+000
 6.7003238E+001, 7.5657640E+000
 6.8001911E+001, 7.6268163E+000
 6.9000844E+001, 7.7694762E+000
 7.0003537E+001, 7.9046502E+000
 7.1000640E+001, 7.8871868E+000
 7.2006603E+001, 7.9503857E+000
 7.3006022E+001, 7.9750000E+000
 7.4007953E+001, 7.9496861E+000
