s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0133830E+000, 1.0622433E-001
 2.0001182E+000, 5.7340410E-002
 3.0188571E+000, 8.0955990E-002
 4.0095063E+000, 1.0460523E-001
 5.0149318E+000, 1.6435145E-001
 6.0041935E+000, 1.6590571E-001
 7.0103398E+000, 1.9949967E-001
 8.0115328E+000, 2.0969892E-001
 9.0010014E+000, 2.0551285E-001
 1.0011546E+001, 2.0028540E-001
 1.1000433E+001, 2.5202703E-001
 1.2006200E+001, 2.3884615E-001
 1.3000986E+001, 2.0524162E-001
 1.4006147E+001, 1.6910068E-001
 1.5014844E+001, 1.3377976E-001
 1.6012347E+001, 3.1614162E-001
 1.7001609E+001, 2.8977398E-001
 1.8011172E+001, 3.3080452E-001
 1.9005270E+001, 2.6711429E-001
 2.0003157E+001, 2.3484848E-001
 2.1001045E+001, 2.3560606E-001
 2.2014052E+001, 2.6231343E-001
 2.3011939E+001, 2.6818182E-001
 2.4009827E+001, 2.4242424E-001
 2.5011434E+001, 2.8230200E-001
 2.6008962E+001, 2.4701262E-001
 2.7004133E+001, 2.1271058E-001
 2.8005667E+001, 7.5000000E-002
 2.9012048E+001, 7.5000000E-002
 3.0003890E+001, 7.5000000E-002
 3.1012011E+001, 7.5000000E-002
 3.2002554E+001, 7.5000000E-002
 3.3006844E+001, 7.7961244E-002
 3.4007339E+001, 7.8451635E-002
 3.5008944E+001, 9.5833333E-002
 3.6008892E+001, 7.8381405E-002
 3.7008451E+001, 1.5037629E-001
 3.8009092E+001, 2.2335728E-001
 3.9001000E+001, 1.9121287E-001
 4.0010680E+001, 3.1963811E-001
 4.1002391E+001, 4.0268110E-001
 4.2003113E+001, 3.8250684E-001
 4.3000938E+001, 3.3134334E-001
 4.4003271E+001, 3.5262853E-001
 4.5001038E+001, 3.0564043E-001
 4.6003568E+001, 3.1511358E-001
 4.7005963E+001, 2.1572209E-001
 4.8002563E+001, 5.0491637E-001
 4.9006810E+001, 4.4230002E-001
 5.0005210E+001, 4.4947319E-001
 5.1001391E+001, 1.1107003E-001
 5.2005790E+001, 2.9674916E-002
 5.3004866E+001, 2.5000000E-002
 5.4002424E+001, 3.0651661E-002
 5.5003930E+001, 4.7209092E-002
 5.6001489E+001, 4.0683806E-002
 5.7004540E+001, 8.6765735E-002
 5.8001347E+001, 4.0419943E-001
 5.9000556E+001, 3.0303446E-001
 6.0003178E+001, 6.4325077E-001
 6.1001225E+001, 6.4529009E-001
 6.2002146E+001, 7.4570180E-001
 6.3001379E+001, 2.3885688E-001
 6.4001226E+001, 1.2642881E-001
 6.5001696E+001, 7.8080369E-001
 6.6003729E+001, 8.8083430E-001
 6.7002189E+001, 1.0876543E+000
 6.8004855E+001, 1.1087885E+000
 6.9000640E+001, 4.4546587E-001
 7.0000681E+001, 6.1028418E-001
 7.1000032E+001, 9.0968265E-001
 7.2002491E+001, 8.0729566E-001
 7.3003155E+001, 1.2049274E+000
 7.4000747E+001, 1.3961695E+000
 7.5003790E+001, 1.2898483E+000
 7.6004218E+001, 9.3325987E-001
 7.7003197E+001, 1.0657420E+000
 7.8003777E+001, 1.1123695E+000
 7.9001267E+001, 5.6429381E-001
 8.0003784E+001, 1.5179883E+000
 8.1002454E+001, 1.1320936E+000
 8.2000965E+001, 1.3588553E+000
 8.3003770E+001, 1.2094990E+000
 8.4000810E+001, 8.2635746E-001
 8.5002156E+001, 8.5606524E-001
 8.6003469E+001, 1.2447388E+000
 8.7003124E+001, 1.8113061E+000
 8.8000075E+001, 1.5631741E+000
 8.9000686E+001, 1.3964077E+000
 9.0002378E+001, 1.1541180E+000
 9.1001602E+001, 1.5297302E+000
 9.2000672E+001, 1.2171408E+000
