s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0222974E+000, 2.0266416E-001
 2.0157416E+000, 4.6144389E-002
 3.0206298E+000, 2.5000000E-002
 4.0026214E+000, 2.5000000E-002
 5.0161315E+000, 2.5000000E-002
 6.0064269E+000, 2.5000000E-002
 7.0083102E+000, 2.5000000E-002
 8.0076851E+000, 2.5000000E-002
 9.0091597E+000, 2.5000000E-002
 1.0000213E+001, 2.5000000E-002
 1.1010928E+001, 2.5000000E-002
 1.2000393E+001, 2.5000000E-002
 1.3007190E+001, 6.6076585E-002
 1.4007614E+001, 2.5000000E-002
 1.5005138E+001, 6.8348692E-002
 1.6008628E+001, 4.8575865E-002
 1.7000263E+001, 9.2099316E-002
 1.8006676E+001, 1.2861994E-001
 1.9001178E+001, 1.0518175E-001
 2.0006823E+001, 1.1188658E-001
 2.1001814E+001, 1.7067987E-001
 2.2000521E+001, 1.2939027E-001
 2.3001690E+001, 1.6301334E-001
 2.4004170E+001, 1.7212426E-001
 2.5002416E+001, 1.7835039E-001
 2.6006134E+001, 1.7762433E-001
 2.7001160E+001, 2.3955705E-001
 2.8002583E+001, 2.2500000E-001
 2.9001593E+001, 2.4662150E-001
 3.0002689E+001, 3.8607801E-001
 3.1002459E+001, 2.7008921E-001
 3.2006529E+001, 3.5124214E-001
 3.3004419E+001, 3.7189757E-001
 3.4004116E+001, 3.2500000E-001
 3.5000947E+001, 4.1290744E-001
 3.6001585E+001, 3.7500000E-001
 3.7003161E+001, 3.7720902E-001
 3.8004920E+001, 4.7815831E-001
 3.9005161E+001, 4.2500000E-001
 4.0006669E+001, 4.6814485E-001
 4.1002825E+001, 4.8149049E-001
 4.2007675E+001, 4.7500000E-001
 4.3005102E+001, 5.1010696E-001
 4.4000611E+001, 5.2500000E-001
 4.5004059E+001, 5.2500000E-001
 4.6005002E+001, 6.4959358E-001
 4.7004522E+001, 5.7500000E-001
 4.8002698E+001, 6.2878181E-001
 4.9003632E+001, 6.2500000E-001
 5.0003554E+001, 6.7046891E-001
 5.1005167E+001, 7.0347016E-001
 5.2000176E+001, 6.7500000E-001
 5.3002934E+001, 8.0202868E-001
 5.4003968E+001, 7.3793249E-001
 5.5002327E+001, 8.6192456E-001
 5.6000496E+001, 7.7500000E-001
 5.7004902E+001, 8.2658701E-001
 5.8002481E+001, 8.3062319E-001
 5.9004609E+001, 8.6486154E-001
 6.0002626E+001, 8.3759906E-001
 6.1002829E+001, 9.2087284E-001
 6.2000208E+001, 8.7500000E-001
 6.3000834E+001, 9.2246017E-001
 6.4004693E+001, 9.2500000E-001
 6.5005092E+001, 1.0081142E+000
 6.6000078E+001, 9.8862606E-001
 6.7002268E+001, 1.0236469E+000
 6.8000588E+001, 1.0303836E+000
 6.9000419E+001, 1.0739899E+000
 7.0000856E+001, 1.0856975E+000
 7.1003116E+001, 1.1376677E+000
 7.2003937E+001, 1.1745985E+000
 7.3004771E+001, 1.2026618E+000
 7.4002768E+001, 1.2507787E+000
 7.5000420E+001, 1.2718090E+000
 7.6004472E+001, 1.2817834E+000
 7.7003134E+001, 1.3036934E+000
 7.8002836E+001, 1.3615380E+000
 7.9003340E+001, 1.4212329E+000
 8.0003918E+001, 1.4878364E+000
 8.1004865E+001, 1.5231929E+000
 8.2000611E+001, 1.5653567E+000
 8.3001770E+001, 1.5715374E+000
 8.4000081E+001, 1.6576644E+000
 8.5002867E+001, 1.7646484E+000
 8.6000812E+001, 1.9220194E+000
 8.7001262E+001, 1.8706235E+000
 8.8001031E+001, 1.8113536E+000
 8.9004297E+001, 1.8663369E+000
 9.0004472E+001, 2.0344939E+000
 9.1003729E+001, 1.9734141E+000
 9.2000436E+001, 2.0849898E+000
