s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0209937E+000, 2.3340647E-001
 2.0241623E+000, 2.6390130E-002
 3.0016922E+000, 2.7553218E-002
 4.0006199E+000, 4.8199984E-002
 5.0058538E+000, 1.0241968E-001
 6.0029061E+000, 1.4169978E-001
 7.0037626E+000, 1.9274231E-001
 8.0027758E+000, 2.8538411E-001
 9.0024787E+000, 4.5294766E-001
 1.0001816E+001, 4.7520103E-001
 1.1002144E+001, 6.4011104E-001
 1.2001455E+001, 7.3593191E-001
 1.3001102E+001, 8.4134885E-001
 1.4001913E+001, 9.5324113E-001
 1.5003567E+001, 1.0834240E+000
 1.6002058E+001, 1.2189581E+000
 1.7000723E+001, 1.3504074E+000
 1.8002280E+001, 1.4968442E+000
 1.9003766E+001, 1.6446788E+000
 2.0004304E+001, 1.7905459E+000
 2.1002678E+001, 1.9450206E+000
 2.2000335E+001, 2.1149030E+000
 2.3003911E+001, 2.2752269E+000
 2.4004465E+001, 2.4380609E+000
 2.5001902E+001, 2.5975756E+000
 2.6004298E+001, 2.7552769E+000
 2.7000148E+001, 2.9110723E+000
 2.8001323E+001, 3.0655264E+000
 2.9002010E+001, 3.2165022E+000
 3.0001227E+001, 3.3635653E+000
 3.1000423E+001, 3.5039215E+000
 3.2002752E+001, 3.6411712E+000
 3.3004075E+001, 3.7790240E+000
 3.4004189E+001, 3.9121435E+000
 3.5001459E+001, 4.0434459E+000
 3.6000686E+001, 4.1750605E+000
 3.7005406E+001, 4.2978844E+000
 3.8000173E+001, 4.4307350E+000
 3.9001474E+001, 4.5511477E+000
 4.0000918E+001, 4.6704892E+000
 4.1004286E+001, 4.8072104E+000
 4.2002014E+001, 4.9010343E+000
 4.3000465E+001, 5.0299819E+000
 4.4000798E+001, 5.1176299E+000
 4.5002997E+001, 5.2318511E+000
 4.6000897E+001, 5.3211037E+000
 4.7004695E+001, 5.3825992E+000
 4.8002340E+001, 5.4688215E+000
 4.9004237E+001, 5.5483697E+000
 5.0001855E+001, 5.6309098E+000
 5.1001333E+001, 5.7321028E+000
 5.2003669E+001, 5.8451053E+000
 5.3005078E+001, 5.9521174E+000
 5.4004086E+001, 6.0037313E+000
 5.5000243E+001, 6.0988925E+000
 5.6003420E+001, 6.2084592E+000
 5.7001113E+001, 6.2666588E+000
 5.8002788E+001, 6.3466603E+000
 5.9002181E+001, 6.4310305E+000
 6.0000995E+001, 6.5179983E+000
 6.1001013E+001, 6.6127814E+000
 6.2002478E+001, 6.7056733E+000
 6.3002001E+001, 6.8031120E+000
 6.4004561E+001, 6.8808104E+000
 6.5002321E+001, 6.9806348E+000
 6.6002123E+001, 7.0600485E+000
 6.7000532E+001, 7.1632853E+000
 6.8001221E+001, 7.2377947E+000
 6.9003387E+001, 7.3235330E+000
 7.0001936E+001, 7.3976234E+000
 7.1000288E+001, 7.4534011E+000
 7.2004672E+001, 7.5450061E+000
 7.3002358E+001, 7.5873253E+000
 7.4002836E+001, 7.6640315E+000
 7.5004557E+001, 7.7080885E+000
 7.6003950E+001, 7.7598667E+000
 7.7000284E+001, 7.8262855E+000
 7.8005452E+001, 7.8861581E+000
 7.9001702E+001, 7.8973229E+000
 8.0001919E+001, 7.9648557E+000
 8.1006017E+001, 7.9714728E+000
