s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0140491E+000, 1.8058750E-001
 2.0151157E+000, 1.0543724E-001
 3.0089330E+000, 1.1325688E-001
 4.0050361E+000, 1.1539562E-001
 5.0056992E+000, 9.5187472E-002
 6.0089129E+000, 1.0409130E-001
 7.0074001E+000, 1.0414573E-001
 8.0085967E+000, 1.1232084E-001
 9.0011882E+000, 1.1233441E-001
 1.0002656E+001, 1.1291517E-001
 1.1006857E+001, 1.1257700E-001
 1.2004811E+001, 1.0328061E-001
 1.3007250E+001, 1.1474877E-001
 1.4008210E+001, 1.2286711E-001
 1.5003718E+001, 1.2591179E-001
 1.6005731E+001, 1.1265124E-001
 1.7006983E+001, 1.2264718E-001
 1.8000640E+001, 1.1842686E-001
 1.9000719E+001, 1.1349021E-001
 2.0003332E+001, 1.1893949E-001
 2.1000707E+001, 1.1534980E-001
 2.2007827E+001, 1.1906443E-001
 2.3003935E+001, 1.2168704E-001
 2.4000764E+001, 9.9380223E-002
 2.5003781E+001, 1.1293747E-001
 2.6008263E+001, 1.0971939E-001
 2.7005654E+001, 1.0536968E-001
 2.8003438E+001, 9.9090909E-002
 2.9002254E+001, 1.2340564E-001
 3.0007355E+001, 9.8205501E-002
 3.1004179E+001, 9.3238994E-002
 3.2006539E+001, 1.1272223E-001
 3.3003802E+001, 1.0786577E-001
 3.4005950E+001, 1.1895509E-001
 3.5005779E+001, 1.0445880E-001
 3.6005361E+001, 1.0802078E-001
 3.7004090E+001, 1.0945382E-001
 3.8001176E+001, 1.0536005E-001
 3.9005230E+001, 1.1185381E-001
 4.0001521E+001, 1.1036388E-001
 4.1006917E+001, 3.1737907E-001
 4.2000291E+001, 4.2776112E-001
 4.3002098E+001, 3.3526106E-001
 4.4000113E+001, 3.1729055E-001
 4.5004713E+001, 4.3484295E-001
 4.6003249E+001, 5.4892585E-001
 4.7002082E+001, 6.1239791E-001
 4.8003356E+001, 5.0418250E-001
 4.9001678E+001, 4.6864315E-001
 5.0001736E+001, 6.1254620E-001
 5.1002300E+001, 6.7725865E-001
 5.2000237E+001, 7.3583201E-001
 5.3001942E+001, 9.1450673E-001
 5.4002188E+001, 9.4771424E-001
 5.5003685E+001, 9.4248823E-001
 5.6001618E+001, 9.4980589E-001
 5.7000519E+001, 9.5041336E-001
 5.8000190E+001, 1.0671007E+000
 5.9003910E+001, 1.1493993E+000
 6.0000452E+001, 1.2017545E+000
 6.1002049E+001, 1.2952529E+000
 6.2003559E+001, 1.3109588E+000
 6.3001269E+001, 1.3058055E+000
 6.4003168E+001, 1.3712261E+000
 6.5004525E+001, 1.4087427E+000
 6.6002305E+001, 1.4588458E+000
 6.7003032E+001, 1.5052765E+000
 6.8003319E+001, 1.5348219E+000
 6.9000109E+001, 1.5706404E+000
 7.0001347E+001, 1.5352482E+000
 7.1003668E+001, 1.6389922E+000
 7.2002537E+001, 1.7024899E+000
 7.3003039E+001, 1.8004598E+000
 7.4003206E+001, 1.8201526E+000
 7.5000233E+001, 1.8232427E+000
 7.6000279E+001, 1.9022904E+000
 7.7001958E+001, 1.9185237E+000
 7.8000866E+001, 1.9225621E+000
 7.9004249E+001, 1.9472350E+000
 8.0001031E+001, 2.0596591E+000
 8.1001372E+001, 2.0340651E+000
 8.2000369E+001, 2.0933006E+000
 8.3000306E+001, 2.1152261E+000
 8.4000447E+001, 2.1633823E+000
 8.5002893E+001, 2.2051732E+000
 8.6001124E+001, 2.2232203E+000
 8.7000347E+001, 2.2185068E+000
 8.8002804E+001, 2.2924192E+000
 8.9000339E+001, 2.3545977E+000
 9.0000266E+001, 2.3573481E+000
 9.1004424E+001, 2.4551212E+000
 9.2000150E+001, 2.4644523E+000
