s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0058991E+000, 1.5539200E-001
 2.0040439E+000, 2.5000000E-002
 3.0131310E+000, 2.5000000E-002
 4.0073724E+000, 2.5000000E-002
 5.0003800E+000, 2.5000000E-002
 6.0035995E+000, 2.5000000E-002
 7.0066163E+000, 4.8558544E-002
 8.0012921E+000, 7.5000000E-002
 9.0031658E+000, 9.6370477E-002
 1.0001240E+001, 1.0636861E-001
 1.1000360E+001, 8.0050699E-002
 1.2000388E+001, 1.9317572E-001
 1.3003114E+001, 2.3158621E-001
 1.4003769E+001, 2.8911693E-001
 1.5006330E+001, 3.7413174E-001
 1.6004579E+001, 3.9722207E-001
 1.7005676E+001, 4.4285553E-001
 1.8004296E+001, 4.9894042E-001
 1.9005435E+001, 5.8774753E-001
 2.0001782E+001, 6.2760263E-001
 2.1003457E+001, 7.1549573E-001
 2.2000910E+001, 7.9834368E-001
 2.3000746E+001, 9.1914654E-001
 2.4002804E+001, 9.6800794E-001
 2.5001933E+001, 1.0685230E+000
 2.6004418E+001, 1.1981106E+000
 2.7004777E+001, 1.3501926E+000
 2.8004094E+001, 1.5196209E+000
 2.9000523E+001, 1.6217538E+000
 3.0004710E+001, 1.8165207E+000
 3.1003727E+001, 1.8977998E+000
 3.2002535E+001, 2.0412197E+000
 3.3004960E+001, 2.1143713E+000
 3.4001194E+001, 2.1714860E+000
 3.5003963E+001, 2.3093749E+000
 3.6000379E+001, 2.3865415E+000
 3.7000652E+001, 2.5613223E+000
 3.8000250E+001, 2.7006350E+000
 3.9003019E+001, 2.8248392E+000
 4.0002808E+001, 2.8742592E+000
 4.1000728E+001, 2.9457345E+000
 4.2004354E+001, 3.0478396E+000
 4.3000598E+001, 3.0824894E+000
 4.4005311E+001, 3.2828044E+000
 4.5002602E+001, 3.4358578E+000
 4.6004803E+001, 3.4981992E+000
 4.7005151E+001, 3.6566603E+000
 4.8002804E+001, 3.7688246E+000
 4.9000235E+001, 3.9059381E+000
 5.0002128E+001, 3.9586002E+000
 5.1003206E+001, 4.1171881E+000
 5.2004503E+001, 4.1784164E+000
 5.3000030E+001, 4.2318671E+000
 5.4003879E+001, 4.3432000E+000
 5.5000533E+001, 4.4870213E+000
 5.6001031E+001, 4.5785273E+000
 5.7000777E+001, 4.6068958E+000
 5.8000237E+001, 4.7218145E+000
 5.9002656E+001, 4.7969911E+000
 6.0004406E+001, 4.8313347E+000
 6.1001685E+001, 4.9816564E+000
 6.2000416E+001, 5.0386900E+000
 6.3004063E+001, 5.1584817E+000
 6.4001991E+001, 5.2199073E+000
 6.5001313E+001, 5.2986517E+000
 6.6002813E+001, 5.4484778E+000
 6.7001823E+001, 5.5138372E+000
 6.8001326E+001, 5.6422738E+000
 6.9003432E+001, 5.7365272E+000
 7.0003371E+001, 5.8401031E+000
 7.1002622E+001, 5.9649736E+000
 7.2002148E+001, 6.1364834E+000
 7.3004479E+001, 6.1782224E+000
 7.4004071E+001, 6.2982663E+000
 7.5005173E+001, 6.5093646E+000
 7.6002854E+001, 6.6695215E+000
 7.7004957E+001, 6.7109593E+000
 7.8001548E+001, 6.7884748E+000
 7.9000929E+001, 6.8765952E+000
 8.0000480E+001, 7.0026016E+000
 8.1000163E+001, 7.1925043E+000
 8.2000944E+001, 7.2211808E+000
 8.3000066E+001, 7.3360820E+000
 8.4003159E+001, 7.3917271E+000
 8.5005209E+001, 7.5103027E+000
 8.6004829E+001, 7.6279670E+000
 8.7005517E+001, 7.6346677E+000
 8.8003014E+001, 7.7340734E+000
 8.9003451E+001, 7.8476662E+000
 9.0001629E+001, 7.9097838E+000
 9.1005991E+001, 7.9640866E+000
 9.2009729E+001, 7.9750000E+000
 9.3004654E+001, 7.9722705E+000
