s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0013060E+000, 7.2685653E-002
 2.0025088E+000, 1.1268114E-001
 3.0118252E+000, 9.2913613E-002
 4.0057443E+000, 1.3935817E-001
 5.0020164E+000, 1.2843773E-001
 6.0051854E+000, 1.4301232E-001
 7.0092918E+000, 1.9232231E-001
 8.0098197E+000, 2.2366069E-001
 9.0085837E+000, 1.9953197E-001
 1.0010702E+001, 1.8343974E-001
 1.1004868E+001, 1.2790723E-001
 1.2002067E+001, 1.9745644E-001
 1.3003722E+001, 1.8836634E-001
 1.4008575E+001, 2.0761675E-001
 1.5006102E+001, 1.9337979E-001
 1.6001807E+001, 1.8232906E-001
 1.7009189E+001, 2.5102627E-001
 1.8000103E+001, 3.3403441E-001
 1.9005385E+001, 4.1197721E-001
 2.0007201E+001, 3.7029960E-001
 2.1007148E+001, 4.1221034E-001
 2.2007094E+001, 2.6274510E-001
 2.3007041E+001, 8.4803922E-002
 2.4006987E+001, 7.9411765E-002
 2.5004256E+001, 7.5000000E-002
 2.6004768E+001, 7.5000000E-002
 2.7000037E+001, 7.5000000E-002
 2.8000898E+001, 7.5000000E-002
 2.9001759E+001, 1.2364865E-001
 3.0002620E+001, 4.9797297E-001
 3.1005567E+001, 4.4725099E-001
 3.2007918E+001, 4.0037839E-001
 3.3005692E+001, 4.6529992E-001
 3.4007673E+001, 4.2574653E-001
 3.5005309E+001, 1.6666022E-001
 3.6001535E+001, 2.5000000E-002
 3.7004197E+001, 2.5000000E-002
 3.8006590E+001, 3.0472139E-002
 3.9007499E+001, 2.7390529E-001
 4.0002299E+001, 7.3275887E-001
 4.1005020E+001, 6.7125000E-001
 4.2003807E+001, 6.0873762E-001
 4.3006956E+001, 7.1938972E-001
 4.4002198E+001, 1.1443468E+000
 4.5003422E+001, 8.6081560E-001
 4.6004646E+001, 7.8031915E-001
 4.7001909E+001, 9.2389837E-001
 4.8004730E+001, 7.6871079E-001
 4.9003213E+001, 7.2481576E-001
 5.0001506E+001, 6.6156422E-001
 5.1003281E+001, 6.3608334E-001
 5.2001134E+001, 9.0709962E-001
 5.3003806E+001, 5.6363748E-001
 5.4001728E+001, 1.0788588E+000
 5.5005175E+001, 7.7459898E-001
 5.6003955E+001, 8.1861417E-001
 5.7001803E+001, 7.3039782E-001
 5.8004330E+001, 1.0620345E+000
 5.9004116E+001, 9.3195057E-001
 6.0001235E+001, 1.3135795E+000
 6.1003214E+001, 8.2649481E-001
 6.2004517E+001, 4.5438595E-001
 6.3003049E+001, 6.4547553E-001
 6.4001437E+001, 1.3834307E+000
 6.5001667E+001, 1.2438828E+000
 6.6000377E+001, 1.2144946E+000
 6.7000091E+001, 2.1572060E+000
 6.8002162E+001, 2.0482775E+000
 6.9002479E+001, 1.9479490E+000
 7.0000555E+001, 2.6562376E+000
 7.1002674E+001, 2.6185581E+000
 7.2001744E+001, 2.6986452E+000
 7.3000642E+001, 2.6365524E+000
 7.4000435E+001, 3.1458057E+000
 7.5002810E+001, 2.8279987E+000
 7.6002730E+001, 1.6340618E+000
 7.7002834E+001, 2.5874209E+000
 7.8001218E+001, 1.0655578E+000
 7.9000518E+001, 8.3546083E-001
 8.0001607E+001, 1.9976049E+000
 8.1004163E+001, 1.7407167E+000
 8.2003147E+001, 1.4626146E+000
 8.3001413E+001, 1.1081883E+000
 8.4000044E+001, 1.7815868E+000
 8.5002852E+001, 2.0366015E+000
 8.6003134E+001, 2.3703733E+000
 8.7003578E+001, 2.2873600E+000
 8.8002460E+001, 1.7357720E+000
 8.9001177E+001, 2.6294723E+000
 9.0003649E+001, 2.7709606E+000
 9.1000207E+001, 3.3689206E+000
 9.2002361E+001, 2.6451172E+000
