s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0060261E+000, 1.1215194E-001
 2.0058806E+000, 2.5000000E-002
 3.0078001E+000, 2.5000000E-002
 4.0030854E+000, 2.5000000E-002
 5.0004551E+000, 2.7298851E-002
 6.0092888E+000, 3.8068182E-002
 7.0088888E+000, 2.5000000E-002
 8.0011062E+000, 2.5000000E-002
 9.0028094E+000, 3.5645074E-002
 1.0002015E+001, 4.5991340E-002
 1.1005620E+001, 8.4611611E-002
 1.2005147E+001, 1.2500000E-001
 1.3001082E+001, 1.3017980E-001
 1.4003057E+001, 1.7500000E-001
 1.5000830E+001, 2.0331538E-001
 1.6007243E+001, 2.1713696E-001
 1.7000130E+001, 2.8969942E-001
 1.8001167E+001, 3.1065903E-001
 1.9006429E+001, 3.4705253E-001
 2.0004674E+001, 3.5286294E-001
 2.1005486E+001, 5.3042424E-001
 2.2002226E+001, 3.7563365E-001
 2.3003300E+001, 6.0057451E-001
 2.4003479E+001, 7.0370515E-001
 2.5001186E+001, 7.8734920E-001
 2.6001845E+001, 1.2211267E+000
 2.7002618E+001, 1.4871281E+000
 2.8000421E+001, 1.5599382E+000
 2.9004884E+001, 1.6615026E+000
 3.0001915E+001, 1.9782533E+000
 3.1003494E+001, 2.0967213E+000
 3.2000992E+001, 2.3245561E+000
 3.3003265E+001, 1.9632944E+000
 3.4004452E+001, 2.3686853E+000
 3.5001695E+001, 2.4620264E+000
 3.6001080E+001, 2.8333871E+000
 3.7001307E+001, 2.8808442E+000
 3.8004111E+001, 2.9614335E+000
 3.9002992E+001, 3.0041543E+000
 4.0003801E+001, 3.2054055E+000
 4.1000384E+001, 3.3509667E+000
 4.2003713E+001, 3.4773043E+000
 4.3000461E+001, 3.3940729E+000
 4.4002652E+001, 3.4225419E+000
 4.5001726E+001, 3.7528851E+000
 4.6004182E+001, 3.5864381E+000
 4.7002358E+001, 3.5403933E+000
 4.8003420E+001, 3.8615320E+000
 4.9002310E+001, 4.0688948E+000
 5.0001790E+001, 3.9959446E+000
 5.1004297E+001, 4.0074053E+000
 5.2002691E+001, 4.3702136E+000
 5.3001008E+001, 3.9626156E+000
 5.4000838E+001, 4.1838257E+000
 5.5003593E+001, 4.4850676E+000
 5.6002513E+001, 4.6457784E+000
 5.7000006E+001, 4.1474813E+000
 5.8003730E+001, 4.6817009E+000
 5.9002541E+001, 4.4883851E+000
 6.0001652E+001, 4.9840326E+000
 6.1001963E+001, 4.7570812E+000
 6.2002084E+001, 5.0483631E+000
 6.3001567E+001, 5.0697089E+000
 6.4003057E+001, 4.7018360E+000
 6.5002451E+001, 5.0783669E+000
 6.6000473E+001, 5.4826926E+000
 6.7003558E+001, 5.2512321E+000
 6.8001821E+001, 5.6148832E+000
 6.9000116E+001, 5.3353571E+000
 7.0001807E+001, 5.6994106E+000
 7.1001202E+001, 6.2542287E+000
 7.2002009E+001, 5.9805620E+000
 7.3000469E+001, 5.9653841E+000
 7.4003572E+001, 6.0561414E+000
 7.5000094E+001, 6.6037707E+000
 7.6002330E+001, 6.0908013E+000
 7.7000911E+001, 6.5955642E+000
 7.8002293E+001, 6.3962620E+000
 7.9004786E+001, 6.5601563E+000
 8.0002175E+001, 6.8721548E+000
 8.1004888E+001, 7.0770310E+000
 8.2002826E+001, 6.8256613E+000
 8.3003908E+001, 7.1872162E+000
 8.4000980E+001, 6.9844271E+000
 8.5004592E+001, 7.6122832E+000
 8.6004702E+001, 7.0448513E+000
 8.7000776E+001, 7.0350567E+000
 8.8003083E+001, 6.9967757E+000
 8.9003619E+001, 7.0935738E+000
 9.0005611E+001, 7.1054934E+000
 9.1005409E+001, 7.2300927E+000
 9.2001833E+001, 7.4032634E+000
 9.3003810E+001, 7.4328635E+000
 9.4002220E+001, 7.5193051E+000
 9.5001200E+001, 7.6376220E+000
 9.6002748E+001, 7.7316986E+000
 9.7006074E+001, 7.8392703E+000
 9.8000065E+001, 7.9360614E+000
 9.9008030E+001, 7.9723385E+000
 1.0000860E+002, 7.9750000E+000
 1.0100828E+002, 7.9240187E+000
 1.0200219E+002, 7.9453997E+000
