s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0217522E+000, 1.9326461E-001
 2.0118882E+000, 7.3680224E-002
 3.0178045E+000, 9.6750302E-002
 4.0135051E+000, 1.1509445E-001
 5.0073126E+000, 1.2370983E-001
 6.0127090E+000, 1.2500000E-001
 7.0022433E+000, 1.2059637E-001
 8.0065808E+000, 4.6948629E-002
 9.0090330E+000, 2.5000000E-002
 1.0007846E+001, 2.5000000E-002
 1.1002027E+001, 2.5000000E-002
 1.2004915E+001, 2.5000000E-002
 1.3003396E+001, 2.5000000E-002
 1.4001673E+001, 2.5000000E-002
 1.5001777E+001, 3.7430774E-002
 1.6004067E+001, 4.4108599E-002
 1.7001715E+001, 7.5000000E-002
 1.8000085E+001, 7.5000000E-002
 1.9001504E+001, 8.9342421E-002
 2.0001220E+001, 1.2978480E-001
 2.1002171E+001, 1.2500000E-001
 2.2001155E+001, 1.6310537E-001
 2.3001151E+001, 1.7500000E-001
 2.4000328E+001, 1.7521506E-001
 2.5000305E+001, 2.2500000E-001
 2.6003441E+001, 2.2500000E-001
 2.7003675E+001, 2.4678374E-001
 2.8000063E+001, 2.7500000E-001
 2.9000656E+001, 2.7500000E-001
 3.0003971E+001, 3.1140564E-001
 3.1002627E+001, 3.2628004E-001
 3.2001577E+001, 3.2722445E-001
 3.3000546E+001, 3.7500000E-001
 3.4000866E+001, 3.8474673E-001
 3.5000929E+001, 4.0200279E-001
 3.6003744E+001, 4.3745256E-001
 3.7002863E+001, 4.3699772E-001
 3.8003396E+001, 4.8362329E-001
 3.9000450E+001, 4.7500000E-001
 4.0003105E+001, 5.3579248E-001
 4.1004651E+001, 5.2500000E-001
 4.2003411E+001, 5.8637250E-001
 4.3001891E+001, 5.8351239E-001
 4.4002501E+001, 6.2924714E-001
 4.5002236E+001, 6.4611114E-001
 4.6001684E+001, 6.7500000E-001
 4.7001470E+001, 7.1588994E-001
 4.8001113E+001, 7.4525324E-001
 4.9001405E+001, 7.7227218E-001
 5.0002085E+001, 8.0897006E-001
 5.1001968E+001, 8.4555920E-001
 5.2003808E+001, 8.6622220E-001
 5.3001959E+001, 9.1900073E-001
 5.4002025E+001, 9.5249715E-001
 5.5003361E+001, 9.7077548E-001
 5.6002036E+001, 1.0330901E+000
 5.7000839E+001, 1.0323999E+000
 5.8000516E+001, 1.0750000E+000
 5.9002435E+001, 1.1129666E+000
 6.0002267E+001, 1.1461838E+000
 6.1002663E+001, 1.1763885E+000
 6.2001571E+001, 1.2250000E+000
 6.3003300E+001, 1.2583516E+000
 6.4002205E+001, 1.2900772E+000
 6.5004766E+001, 1.3250000E+000
 6.6002220E+001, 1.3728094E+000
 6.7003185E+001, 1.4050642E+000
 6.8000793E+001, 1.4380636E+000
 6.9000478E+001, 1.4750000E+000
 7.0001729E+001, 1.5208909E+000
 7.1001055E+001, 1.5539327E+000
 7.2000583E+001, 1.5869088E+000
 7.3003078E+001, 1.6250000E+000
 7.4000836E+001, 1.6708341E+000
 7.5002219E+001, 1.7033721E+000
 7.6002163E+001, 1.7367990E+000
 7.7000213E+001, 1.7750000E+000
 7.8000784E+001, 1.8188628E+000
 7.9002947E+001, 1.8504074E+000
 8.0001094E+001, 1.8809730E+000
 8.1004653E+001, 1.9250000E+000
 8.2002571E+001, 1.9618665E+000
 8.3002301E+001, 1.9911560E+000
 8.4000939E+001, 2.0250000E+000
 8.5003706E+001, 2.0684116E+000
 8.6003720E+001, 2.0964180E+000
 8.7001951E+001, 2.1250000E+000
 8.8000080E+001, 2.1697457E+000
 8.9003241E+001, 2.1905122E+000
 9.0000823E+001, 2.2250000E+000
 9.1001587E+001, 2.2642561E+000
 9.2001744E+001, 2.2894977E+000
